eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
0,1000,1,2,3953.81,4503.89,0,0,662.811
1,1000,1,2,3605.98,3641.37,0,0,3.69608
2,1000,1,2,2863.04,-1272.14,0,0,263.505
5,1000,1,2,-1564.8,-381.688,0,0,59.639
7,1000,1,2,3045.39,-2276.34,0,0,631.226
8,1000,1,2,-3413.1,-2039.92,0,0,35.1416
16,1000,1,2,1956.55,3401.9,0,0,798.78
19,1000,1,2,1038.89,-529.254,0,0,735.21
22,1000,1,2,-563.659,-1736.82,0,0,458.171
25,1000,1,2,-3928.69,-1537.47,0,0,376.299
26,1000,1,2,3989.95,4146.87,0,0,169.669
27,1000,1,2,-654.105,246.474,0,0,468.687
31,1000,1,2,4050.13,-1423.27,0,0,703.416
32,1000,1,2,2538.17,1678.75,0,0,684.644
35,1000,1,2,1030.18,-2149.16,0,0,302.992
38,1000,1,2,-3370.3,-1770.83,0,0,861.162
39,1000,1,2,-4921.8,-257.99,0,0,691.211
40,1000,1,2,-1971.14,-4576.69,0,0,407.989
43,1000,1,2,-2043.61,-2783.37,0,0,826.418
44,1000,1,2,3245.96,-843.006,0,0,462.772
45,1000,1,2,-794.847,-3035.3,0,0,700.716
46,1000,1,2,-2052.43,-2839.38,0,0,452.562
47,1000,1,2,4673.23,-3754.17,0,0,977.082
48,1000,1,2,-25.7571,569.125,0,0,383.548
49,1000,1,2,-2220.12,-2338.16,0,0,241.947
50,1000,1,2,4091.23,3568.64,0,0,804.531
51,1000,1,2,-1568.75,2533.46,0,0,183.635
52,1000,1,2,-4880.39,-4180.97,0,0,827.091
53,1000,1,2,-3887.89,-1004.22,0,0,893.815
55,1000,1,2,555.858,-1888.74,0,0,267.406
61,1000,1,2,-187.027,-2960.93,0,0,379.516
63,1000,1,2,242.841,2330.6,0,0,618.394
65,1000,1,2,4315.42,-191.713,0,0,555.427
69,1000,1,2,3345.99,-3786.45,2.15601,-1.94764,463.359
71,1000,1,2,3971.29,129.008,0,0,495.571
76,1000,1,2,-4478.44,-3441.27,0,0,515.808
82,1000,1,2,3909.03,3399.14,0,0,891.395
84,1000,1,2,4148.24,-2453.42,32.9886,44.2933,166.828
88,1000,1,2,-820.679,-389.117,-446.73,224.293,845.952
89,1000,1,2,4991.49,1764.53,0,0,1.20945
90,1000,1,2,-3515.79,-4680.83,0,0,77.6939
91,1000,1,2,2340.86,-4087.35,0,0,759.342
92,1000,1,2,3880.63,-4973,0,0,862.784
93,1000,1,2,-3251.87,-3327.32,0,0,164.515
95,1000,1,2,4777.8,-3611.96,0,0,987.997
96,1000,1,2,-3795.69,-438.104,0,0,295.814
98,1000,1,2,3532.44,-413.519,0,0,238.137
100,1000,1,2,-3293.35,-4108.41,0,0,63.0349
102,1000,1,2,3514.17,-4440.27,0,0,472.98
105,1000,1,2,3704.93,967.969,0,0,234.158
