eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
26,40,1,2,1848.12,684.334,0,0,25.6538
109,40,1,2,-2409.65,-2115.99,0,0,27.5274
142,40,1,2,-598.614,-4125.09,0,0,23.2622
143,40,1,2,4409.13,-2073.48,0,0,16.9262
155,40,1,2,554.308,-4237.63,0,0,23.4735
198,40,1,2,-2463.6,4554.62,0,0,12.3564
222,40,1,2,-415.022,3694.91,0,0,20.2701
228,40,1,2,-1182.04,-4336.48,0,0,7.79235
263,40,1,2,-3254.86,1208.12,0,0,37.1619
280,40,1,2,-4150.33,2302.85,0,0,16.4541
294,40,1,2,-4719.86,2999.47,0,0,11.0987
305,40,1,2,4863.07,367.874,0,0,13.3722
346,40,1,2,-298.319,-2686.2,0,0,2.04209
384,40,1,2,-1945.27,-2903.56,0,0,4.93471
406,40,1,2,-3762.28,22.9078,0,0,21.7782
417,40,1,2,617.27,3174.31,0,0,25.4025
471,40,1,2,2966.6,-1746.07,0,0,1.10138
542,40,1,2,-2706.75,-1320.71,0,0,28.3926
544,40,1,2,-4221.15,-2143.04,0,0,19.4127
551,40,1,2,-2134.1,488.727,0,0,13.3546
584,40,1,2,4394.41,-2894.47,0,0,35.3962
586,40,1,2,4351.67,604.861,0,0,13.0399
625,40,1,2,-4126.06,-2362.79,0,0,9.72072
634,40,1,2,-4645.16,4413.71,0,0,35.6854
664,40,1,2,-1085.94,1122.2,0,0,35.2286
730,40,1,2,-2987.9,3030.86,0,0,16.1183
737,40,1,2,-955.108,-2712.86,0,0,29.0887
749,40,1,2,4927.96,-4323.7,0,0,17.2198
761,40,1,2,1836.75,-1752.59,0,0,6.21085
783,40,1,2,-2177.47,-46.4877,0,0,11.6368
804,40,1,2,-1022.9,-3821.63,0,0,33.4743
808,40,1,2,-4370.64,4439.74,0,0,22.2784
832,40,1,2,765.53,4575.95,0,0,16.6191
859,40,1,2,-1784.71,1246.46,0,0,38.3058
862,40,1,2,1592.3,-2602.74,0,0,24.6028
983,40,1,2,-3525.41,1197.14,0,0,12.6755
992,40,1,2,-1026.64,4492.83,0,0,30.1075
1072,40,1,2,718.863,383.333,0,0,8.18507
1078,40,1,2,-3356.29,-3438.32,0,0,33.1871
1089,40,1,2,1496.96,1819.34,0,0,20.8222
1091,40,1,2,1767.07,2177.58,0,0,6.05648
1103,40,1,2,-636.799,3837.88,0,0,33.7222
1119,40,1,2,-4368.1,-355.352,0,0,39.4684
1157,40,1,2,-521.287,-903.098,0,0,11.4826
1207,40,1,2,2010.13,435.207,0,0,34.1103
1222,40,1,2,-1884.64,4309.17,0,0,21.8238
1248,40,1,2,3890.94,-2742.27,0,0,30.627
1260,40,1,2,1612.94,-3360.92,0,0,15.9079
1264,40,1,2,4445.64,-1679.36,0,0,37.3972
1301,40,1,2,2220.08,909.432,0,0,8.21191
1317,40,1,2,3214.14,1350.7,0,0,18.3642
1345,40,1,2,4921.46,1430,0,0,16.1608
1454,40,1,2,-779.88,-3370.11,0,0,10.7841
1468,40,1,2,430.14,-3983.04,0,0,24.7611
1471,40,1,2,-4349.46,-3390.7,0,0,26.3971
1473,40,1,2,3096.42,2073.78,0,0,5.88331
1489,40,1,2,814.33,2022.39,0,0,36.1815
1538,40,1,2,-1814.64,2510.08,0,0,9.00529
1544,40,1,2,-2161.62,-3762.73,0,0,7.48258
1604,40,1,2,1267.3,3260.6,0,0,39.148
1612,40,1,2,-2487.43,4477.68,0,0,16.1263
1643,40,1,2,4552.58,4355.99,0,0,36.4864
1677,40,1,2,937.514,-3690.2,0,0,37.3507
1690,40,1,2,-2016.34,-179.243,0,0,11.5531
1764,40,1,2,-1834.41,303.907,0,0,31.5503
1769,40,1,2,2831.82,660.601,0,0,18.3654
1801,40,1,2,-806.75,-1720.43,0,0,3.67153
1808,40,1,2,-4177.45,-327.234,0,0,10.8945
1812,40,1,2,165.988,542.62,0,0,0.419195
1824,40,1,2,-3203.64,-122.646,0,0,1.23422
1844,40,1,2,2740.16,-2420.62,0,0,37.6494
1874,40,1,2,-3358.84,3641.25,0,0,11.4855
1901,40,1,2,-2300.07,-3966.8,0,0,10.2939
1904,40,1,2,808.194,2397.11,0,0,0.816018
1929,40,1,2,-1828.99,3553.39,0,0,20.695
1936,40,1,2,-3499.73,1872.49,0,0,23.1051
1981,40,1,2,-3176.96,-3383.17,0,0,1.28294
2014,40,1,2,-272.706,1318.25,0,0,21.9928
2015,40,1,2,-2243.38,-4117.6,-2.54305,2.45638,25.9933
2028,40,1,2,3977.08,2032.92,0,0,34.4903
2032,40,1,2,2952.68,412.022,0,0,5.26169
2046,40,1,2,-1286.7,-4326.35,0,0,16.0886
2098,40,1,2,-2031.73,41.6461,0,0,25.6719
2117,40,1,2,-373.118,1239.92,0,0,36.1095
2130,40,1,2,-2206.73,4129.66,0,0,37.3843
2140,40,1,2,3217.4,1894.75,0,0,11.9751
2224,40,1,2,3018.44,1060.48,0,0,2.18881
2268,40,1,2,-1042.91,3953.23,0,0,4.6026
2276,40,1,2,824.986,-4306.45,0,0,33.413
2355,40,1,2,650.056,4795.55,0,0,28.4401
2369,40,1,2,1700.39,4488.31,0,0,21.6843
2372,40,1,2,3525.53,-4835.4,0,0,18.8464
2430,40,1,2,-2258.15,816.245,0,0,7.76968
2474,40,1,2,-2401.37,-474.995,0,0,20.1253
2529,40,1,2,1503.79,-1743.68,0,0,39.0138
2542,40,1,2,-942.357,-2474.26,0,0,23.4576
2588,40,1,2,3871.64,3244.69,0,0,38.8937
2597,40,1,2,3219.53,-1936.59,0,0,16.6271
2676,40,1,2,3643.42,-3810.69,0,0,22.821
2705,40,1,2,3864.48,3835.3,0,0,36.6323
2709,40,1,2,-830.748,-2750.27,0,0,10.9689
2722,40,1,2,4300.49,-4161.02,0,0,18.6821
2723,40,1,2,1118.42,3804.56,0,0,7.29483
2740,40,1,2,4043.83,-4964.24,0,0,4.92422
2743,40,1,2,-351.006,1080.31,0,0,36.8347
2744,40,1,2,153.546,-66.0054,0,0,12.3454
2770,40,1,2,3616.8,-2108.58,0,0,30.4544
2776,40,1,2,-2091.52,1626.75,0,0,18.078
2824,40,1,2,-1599.87,4005.14,0,0,28.7144
2868,40,1,2,4511.87,2986.8,0,0,16.2825
2879,40,1,2,-4460.06,3135.77,0,0,8.84628
2885,40,1,2,2278.57,2522.94,0,0,7.37289
2891,40,1,2,-2442.31,-3070.5,0,0,0.15325
2971,40,1,2,-4116.46,-2888.05,0,0,16.3011
2995,40,1,2,1319.58,-1063.01,0,0,7.10953
3038,40,1,2,-3612.07,-621.477,0,0,24.3883
3042,40,1,2,1795.13,4131.33,0,0,2.71539
3060,40,1,2,1475,1128.87,0,0,34.6505
3091,40,1,2,615.575,-3019.57,0,0,20.9491
3155,40,1,2,-3877.07,179.746,0,0,3.5537
3156,40,1,2,4815.63,1587.16,0,0,29.9718
3257,40,1,2,3254.24,1703.74,0,0,34.5431
3269,40,1,2,2085.38,-4330.85,0,0,21.4411
3275,40,1,2,3173.26,-3173.77,0,0,30.7622
3292,40,1,2,-2106.05,-1067.33,0,0,4.57222
3295,40,1,2,735.207,-1017.13,0,0,28.365
3306,40,1,2,1333.01,2691.51,0,0,17.2888
3317,40,1,2,-3330.41,2465.36,0,0,35.3835
3387,40,1,2,4617.77,-3030.71,0,0,37.3617
3407,40,1,2,4127.76,-286.497,-4.82648,-39.7453,25.855
3431,40,1,2,-4071.97,2014.71,0,0,15.1628
3453,40,1,2,4853.71,-1559.09,0,0,6.81397
3569,40,1,2,-810.8,-1870.66,0,0,25.7588
3572,40,1,2,-4538.37,-606.939,0,0,18.3272
3589,40,1,2,-2431.67,2957.84,0,0,29.4298
3590,40,1,2,-1031.36,-200.583,0,0,28.4297
3603,40,1,2,-2314.38,-3742.25,0,0,30.7438
3628,40,1,2,1248.65,-4046.56,0,0,12.7032
3634,40,1,2,1252.62,1508.39,0,0,12.3724
3711,40,1,2,-3177.73,1686.31,0,0,30.0186
3801,40,1,2,-953.488,2955.77,0,0,32.7074
3803,40,1,2,3712.18,-644.134,0,0,29.9114
3842,40,1,2,-2180.27,4575.19,0,0,36.369
3935,40,1,2,-1398.53,-302.666,0,0,10.8175
3953,40,1,2,-2136.51,-3723.31,0,0,32.0329
3965,40,1,2,1267.39,1061.19,0,0,33.4405
3979,40,1,2,-61.7347,-39.8715,0,0,20.0761
3990,40,1,2,-3930.02,-4119.99,0,0,18.0355
4008,40,1,2,-373.303,-2128.01,0,0,9.33875
4010,40,1,2,2603.68,-3659.82,0,0,9.67578
4020,40,1,2,-3993.93,659.379,0,0,18.6421
4024,40,1,2,3236.52,-2582.8,0,0,1.07411
4045,40,1,2,2236.62,1271.67,0,0,7.65032
4047,40,1,2,-2998.2,-3757.06,0,0,11.2993
4062,40,1,2,4897.69,-4677.13,0,0,24.647
4087,40,1,2,2442.19,-4644.05,0,0,31.5124
4157,40,1,2,2982.94,-4215.3,0,0,23.5485
4218,40,1,2,3237.78,695.415,0,0,22.5878
4232,40,1,2,3977.68,-4674.81,0,0,20.5666
4233,40,1,2,1880.57,1285.48,0,0,30.5949
4252,40,1,2,4700.96,2525.88,0,0,37.1486
4257,40,1,2,1055.95,3977.28,0,0,39.7567
4264,40,1,2,3899.16,4717.27,0,0,37.1873
4340,40,1,2,891.498,2837.22,0,0,1.94343
4349,40,1,2,3111.46,-1146.87,0,0,33.0709
4393,40,1,2,-3870.19,-4895.24,0,0,37.146
4507,40,1,2,-3098.57,-4754.49,0,0,22.715
4530,40,1,2,1072.5,-666.616,0,0,11.0108
4540,40,1,2,-606.909,1463.14,0,0,39.8396
4574,40,1,2,-2617.58,-1536.04,0,0,20.4159
4588,40,1,2,-3739.49,1222.41,0,0,34.1239
4598,40,1,2,-1647.51,3091.99,0,0,18.1203
4599,40,1,2,-3004.58,-1790.45,0,0,27.3532
4655,40,1,2,558.407,-248.154,0,0,19.7092
4811,40,1,2,1382.42,-1345.03,0,0,36.451
4822,40,1,2,3809.77,-1896.3,0,0,23.8071
4836,40,1,2,2333.85,-3250.49,0,0,39.8156
4905,40,1,2,-1274.36,-3682.66,0,0,6.44882
4919,40,1,2,-2021.35,-452.551,0,0,24.5254
4958,40,1,2,-1942.42,4353.16,0,0,8.69327
5039,40,1,2,-1661.99,4593.5,0,0,32.1026
5046,40,1,2,-601.554,-2090.28,0,0,15.4602
5131,40,1,2,2347.74,-4206.81,0,0,22.6478
5133,40,1,2,-2277.31,2613.27,0,0,38.4263
5216,40,1,2,-3034.92,2431.22,0,0,3.62592
5272,40,1,2,2920.48,3224.65,0,0,28.7792
5273,40,1,2,-2498.6,643.297,0,0,19.0508
5282,40,1,2,-732.172,3958.06,0,0,15.466
5283,40,1,2,-843.914,1070.66,0,0,24.9625
5286,40,1,2,3598.18,-448.498,0,0,12.3145
5306,40,1,2,3224.85,-1233.82,0,0,27.7106
5326,40,1,2,4696.42,-2694.5,0,0,22.6447
5338,40,1,2,2096.05,-3986.28,0,0,2.84507
5354,40,1,2,-2091.03,1815.35,0,0,19.9973
5382,40,1,2,26.3544,3241.71,0,0,27.6043
5385,40,1,2,4661.35,-3156.41,0,0,7.63951
5409,40,1,2,-989.494,4305.72,0,0,10.5974
5440,40,1,2,-3037.37,847.552,0,0,10.9209
5463,40,1,2,-2752.83,-199.076,0,0,28.4867
5533,40,1,2,-291.83,-3968.74,0,0,9.65779
5542,40,1,2,1873.4,-996.382,0,0,0.966821
5587,40,1,2,-3204.36,-2653.16,0,0,12.6735
5608,40,1,2,-1159.12,1640.67,0,0,13.5546
5623,40,1,2,-2525.29,-3214.84,0,0,6.16622
5647,40,1,2,629.106,2961.01,0,0,15.9334
5666,40,1,2,1210.65,3177.93,0,0,37.2431
5692,40,1,2,-827.368,-4315.85,0,0,0.92185
5734,40,1,2,4447.95,-2647.65,0,0,23.5933
5751,40,1,2,165.131,821.772,0,0,17.1957
5771,40,1,2,-4908.12,812.31,0,0,4.53696
5808,40,1,2,-1800.11,355.006,0,0,18.5667
5887,40,1,2,-2340.34,-2432.31,0,0,20.803
5891,40,1,2,871.82,-3881.24,0,0,20.0076
5906,40,1,2,808.481,4307.8,0,0,12.9754
5966,40,1,2,-4043.63,-1918.22,0,0,23.4185
