eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
125,15,1,2,-670.759,-732.21,0,0,11.9388
187,15,1,2,3193.65,3359.51,0,0,4.23003
228,15,1,2,3296.78,2722.89,0,0,10.1325
332,15,1,2,-4389.57,1897.2,0,0,0.681103
445,15,1,2,-3204.31,-820.902,0,0,9.47841
488,15,1,2,-3306.06,2097.4,0,0,8.5894
494,15,1,2,1102.31,4821.57,0,0,7.70546
531,15,1,2,-120.311,-929.349,0,0,0.0354683
764,15,1,2,-1653.42,-577.32,0,0,13.8289
811,15,1,2,1278.9,-3725.09,0,0,13.9834
844,15,1,2,2255.09,-4437.03,0,0,10.6441
908,15,1,2,1879.95,-2568.54,0,0,4.25693
979,15,1,2,-1312.44,-2467.15,0,0,9.37035
1002,15,1,2,-4410.14,3877.44,0,0,9.34963
1059,15,1,2,-1260.5,4003.97,0,0,9.21663
1178,15,1,2,-3177.54,-920.015,0,0,5.57083
1254,15,1,2,-2896.13,4645.44,0,0,8.27628
1300,15,1,2,436.887,2845.94,0,0,14.0619
1327,15,1,2,-83.643,-1900.64,0,0,5.23781
1370,15,1,2,-3960.53,418.344,0,0,8.42917
1463,15,1,2,1106.57,1448.24,0,0,9.78796
1526,15,1,2,-1021.29,-4015.12,0,0,7.35126
1574,15,1,2,2897.73,715.538,0,0,0.752194
1584,15,1,2,3783.06,-1067.68,0,0,5.08179
1789,15,1,2,4062.63,-632.495,0,0,6.43221
1953,15,1,2,-4738.95,-1279.08,0,0,13.7248
2014,15,1,2,-2043.59,-1624.53,0,0,14.2864
2031,15,1,2,1817.8,-4118.51,0,0,3.93092
2058,15,1,2,2491.01,3733.22,0,0,14.1308
2163,15,1,2,103.46,4819.25,0,0,11.4924
2176,15,1,2,1262.35,258.449,0,0,13.4581
2186,15,1,2,-3636.04,923.675,0,0,13.4589
2188,15,1,2,329.327,-4775.66,0,0,2.99336
2273,15,1,2,1423.84,-3201.81,0,0,2.5352
2299,15,1,2,1419,1593.97,0,0,14.0634
2319,15,1,2,464.043,-4614.14,0,0,4.05594
2469,15,1,2,3767.28,4357.2,0,0,6.01071
2601,15,1,2,663.93,-984.805,0,0,5.76674
2631,15,1,2,-2093.48,-3949.41,0,0,2.87447
2652,15,1,2,4295.35,3277.07,0,0,14.865
2748,15,1,2,2261.83,-269.462,0,0,1.86935
2809,15,1,2,-1899.81,89.8553,0,0,8.69863
2866,15,1,2,-450.132,-1734.29,0,0,13.6614
2884,15,1,2,3468.73,-4292.05,0,0,14.8311
3016,15,1,2,-3678.66,114.814,0,0,4.94063
3085,15,1,2,3916.58,4762.66,0,0,10.6662
3278,15,1,2,2131.38,1810.92,0,0,10.6292
3315,15,1,2,1110.6,-3739.38,0,0,10.0661
3359,15,1,2,3070.49,4663.88,0,0,12.9224
3415,15,1,2,-287.122,3217.32,0,0,5.53858
3615,15,1,2,-3290.67,3886.38,0,0,0.0516327
3645,15,1,2,-1224.23,2522.62,0,0,3.75581
3733,15,1,2,-1744.39,3265.68,0,0,9.30334
3818,15,1,2,454.255,-4102.55,0,0,11.4275
3885,15,1,2,821.08,-3412.71,0,0,7.22719
4013,15,1,2,2914.69,3820.91,0,0,12.1432
4017,15,1,2,3835.59,1043.96,0,0,8.53613
4063,15,1,2,747.68,4371.41,0,0,4.76557
4201,15,1,2,-1473.43,384.952,0,0,11.7683
4287,15,1,2,-1011.49,-669.079,0,0,11.599
4319,15,1,2,-4905.58,-1059.51,0,0,1.43809
4388,15,1,2,1771.78,-4518.1,0,0,1.51383
4616,15,1,2,-549.355,-1352.81,0,0,11.1334
4778,15,1,2,-1664.3,-2769.46,0,0,1.73785
4865,15,1,2,607.779,3270.55,0,0,12.3304
4869,15,1,2,4757.8,-3655.79,0,0,3.71861
4944,15,1,2,-1216.14,51.4603,0,0,8.15021
5437,15,1,2,3176.68,-3980.08,0,0,12.6954
5865,15,1,2,4982.87,-1851.07,0,0,5.06742
5903,15,1,2,-1673.22,2839.31,0,0,3.38726
5942,15,1,2,2542.29,-467.47,0,0,8.03169
5982,15,1,2,-4949.36,-2404.72,0,0,10.2927
5994,15,1,2,154.884,-1365.28,0,0,4.24529
6130,15,1,2,-2347.49,2574.73,0,0,7.81951
6185,15,1,2,-1837.67,3707.72,0,0,4.5202
6187,15,1,2,422.348,2132.44,0,0,4.44109
6188,15,1,2,-3102.61,-973.664,0,0,0.139654
6221,15,1,2,-2007.65,3696.84,0,0,14.1094
6273,15,1,2,-3542.65,269.749,0,0,2.54256
6379,15,1,2,4179.06,-977.17,0,0,0.134472
6382,15,1,2,-1479.5,-2307.48,0,0,12.8608
6408,15,1,2,-3687.03,-4102.58,0,0,12.4434
6423,15,1,2,3302.3,-1582.86,0,0,4.16115
6473,15,1,2,-1604.83,4611.52,0,0,9.48729
6530,15,1,2,3303.34,-4978.84,0,0,3.65892
6588,15,1,2,2844.69,171.365,0,0,6.74429
6928,15,1,2,-4310.95,4346.9,0,0,12.4928
6939,15,1,2,-3257.32,3106.7,0,0,6.85505
6972,15,1,2,-298.455,221.705,0,0,12.0308
7073,15,1,2,-553.586,4064.91,0,0,3.38564
7100,15,1,2,718.646,-4680.27,0,0,5.84138
7191,15,1,2,-4605.61,-3066.71,0,0,0.713198
7280,15,1,2,-2362.97,-1530.98,0,0,8.03713
7294,15,1,2,-3589.42,-3049.54,0,0,7.25101
7333,15,1,2,1064.75,3707.73,0,0,11.2027
7342,15,1,2,2054.32,298.032,0,0,5.24175
7632,15,1,2,4422.94,-810.601,0,0,9.11345
7637,15,1,2,517.117,-3968.87,0,0,8.61753
7747,15,1,2,1875.88,3139.75,0,0,1.44589
7758,15,1,2,4751.28,4790.8,0,0,6.96317
7761,15,1,2,-3447.3,-2144.72,0,0,14.7174
8106,15,1,2,-2259.27,171.195,0,0,4.93946
8178,15,1,2,1284.17,-4767.32,0,0,2.20795
8242,15,1,2,4004.42,-127.644,0,0,6.32472
8356,15,1,2,-3618.83,-1938.1,0,0,8.78919
8406,15,1,2,3859.7,-476.918,0,0,14.9412
8440,15,1,2,-4378.35,-3655.11,0,0,14.3623
8480,15,1,2,4943.88,-3170.79,0,0,5.86127
8530,15,1,2,3065.31,27.4682,0,0,13.4165
8728,15,1,2,183.347,1957.12,0,0,6.25488
8731,15,1,2,-4520.44,-4873.17,0,0,1.16567
8748,15,1,2,4656.02,-4861.54,0,0,13.4046
8773,15,1,2,1765.09,3232.64,0,0,9.73332
8782,15,1,2,2028.3,1166.92,0,0,5.71431
8802,15,1,2,-2747.82,395.304,0,0,12.6828
8863,15,1,2,3552.13,4566.1,0,0,5.26116
8994,15,1,2,3341.13,-977.428,0,0,6.79532
9091,15,1,2,-3665.94,-1420.33,0,0,1.22085
9194,15,1,2,4707.02,3646.45,0,0,8.82725
9266,15,1,2,3028.47,-2479.36,0,0,3.14111
9273,15,1,2,129.151,2254.62,0,0,8.47528
9332,15,1,2,-1224.87,-4778.46,0,0,14.1525
9360,15,1,2,-2136.65,-3799.08,0,0,12.3891
9404,15,1,2,-4120.54,4954.3,0,0,4.97054
9472,15,1,2,2123.45,4706.11,0,0,3.03556
9529,15,1,2,-4986.22,3662.71,0,0,14.0275
9670,15,1,2,-680.69,-4198.85,0,0,0.436024
9683,15,1,2,-4583.61,1469.43,0,0,7.48009
9773,15,1,2,-4947.83,1548.59,0,0,4.25346
9775,15,1,2,1434.37,3470.49,0,0,10.674
9945,15,1,2,-18.4417,-886.25,0,0,9.67479
9960,15,1,2,4468.54,1961.67,0,0,0.276506
9989,15,1,2,-2404.26,-2504.16,0,0,0.879236
10003,15,1,2,3598.69,3478.82,0,0,1.43432
10151,15,1,2,4992.46,4402.12,0,0,4.46408
10283,15,1,2,2886.21,-4754.91,0,0,0.411445
10454,15,1,2,2981.34,-3802.43,0,0,13.0213
10581,15,1,2,4226.16,-587.2,0,0,7.52635
10623,15,1,2,1105.09,-523.793,0,0,3.74647
10634,15,1,2,2470.98,4135.41,0,0,3.0856
10659,15,1,2,-315.775,-2706.8,0,0,5.14351
10693,15,1,2,4499.75,4219.12,0,0,9.56025
10704,15,1,2,-2593.61,-1923.37,0,0,12.2461
10761,15,1,2,-454.337,4393.73,0,0,0.768291
10849,15,1,2,-1119.65,-2095.99,0,0,7.93513
10942,15,1,2,2655.88,2055.9,0,0,4.32359
10993,15,1,2,4054.32,3060.81,0,0,12.2356
11020,15,1,2,2857.2,2705.87,0,0,3.6133
11033,15,1,2,-4962.13,-2637.19,0,0,13.3787
11058,15,1,2,4391.38,-4860.09,0,0,12.1643
11182,15,1,2,3885.84,1681.11,0,0,4.26973
11280,15,1,2,2311.69,1329.06,0,0,6.62897
11350,15,1,2,128.525,-1009.31,0,0,11.1449
11392,15,1,2,2029.77,3105.75,0,0,4.39825
11440,15,1,2,-4856.68,4700.86,0,0,5.68506
11447,15,1,2,891.433,-509.702,0,0,1.78957
11557,15,1,2,4530.71,-4456.85,0,0,3.2289
11576,15,1,2,2066.29,2507.02,0,0,13.8354
11597,15,1,2,-3592.1,-4604.8,0,0,10.2334
11957,15,1,2,-1293.9,-1435.71,0,0,6.14761
11998,15,1,2,-4860.05,-1872.32,0,0,11.4813
12090,15,1,2,1216.96,-2852.54,0,0,4.98504
12179,15,1,2,3532.92,820.138,0,0,13.7783
12181,15,1,2,2013.68,1613.75,0,0,13.9573
12198,15,1,2,-1297.07,1539.44,0,0,7.94328
12379,15,1,2,-31.2892,1714.47,0,0,9.71569
12387,15,1,2,-620.952,-1744.29,0,0,7.90783
12420,15,1,2,-2679.97,2685.58,0,0,9.0969
12483,15,1,2,4967.69,759.419,0,0,4.70164
12679,15,1,2,3446.19,-1094.68,0,0,10.6272
12789,15,1,2,3557.78,1729.16,0,0,11.6428
12940,15,1,2,4295.89,-1195.42,0,0,0.435435
13019,15,1,2,611.954,2088.51,0,0,3.36944
13115,15,1,2,-3880.29,2605.16,0,0,13.8407
13136,15,1,2,87.7667,3322.96,0,0,13.9551
13173,15,1,2,-2338.08,4550.17,0,0,6.55849
13239,15,1,2,4948.22,4925.25,0,0,12.252
13246,15,1,2,-1293.43,-1691.6,0,0,1.83714
13270,15,1,2,819.326,2185.65,0,0,0.962704
13467,15,1,2,-3630.72,-2385.71,0,0,10.4862
13511,15,1,2,2678.93,-3678.88,0,0,8.84459
13512,15,1,2,1896.21,3519.81,0,0,1.54187
13598,15,1,2,2463.13,-2147.62,0,0,10.6061
13616,15,1,2,-3591.11,-4430.06,0,0,11.0592
13667,15,1,2,-1861.12,1143.1,0,0,5.43975
13727,15,1,2,-3275.86,3908.72,0,0,13.9919
13935,15,1,2,1051.74,-3431.13,0,0,2.68341
13982,15,1,2,-3217.09,2979.72,0,0,4.74205
13986,15,1,2,454.62,769.717,0,0,7.66528
13989,15,1,2,4384.26,4629.13,0,0,9.84383
14054,15,1,2,-1695.25,2889.17,0,0,9.93741
14135,15,1,2,2108.94,-856.039,0,0,3.57977
14219,15,1,2,550.416,-3409.95,0,0,6.90561
14270,15,1,2,-3746.26,-208.329,0,0,9.66588
14527,15,1,2,-4285.34,3615.34,0,0,11.3833
14550,15,1,2,-1264.82,1814.3,0,0,10.1359
14618,15,1,2,-1653.11,1138.73,0,0,6.02894
14628,15,1,2,-996.329,-2754.34,0,0,8.41829
14892,15,1,2,523.571,-3271.53,0,0,9.74831
14929,15,1,2,-1362.16,3559.31,0,0,1.18154
14975,15,1,2,1754.47,-214.474,0,0,14.708
14979,15,1,2,-800.465,-4530.55,0,0,12.2591
15068,15,1,2,1715.56,3962.82,0,0,12.3211
15071,15,1,2,-873.372,-1227.84,0,0,11.987
15157,15,1,2,3340.18,2641.53,0,0,8.8891
15247,15,1,2,-503.075,-1301.04,0,0,10.492
15288,15,1,2,-354.515,-431.144,0,0,3.58549
15413,15,1,2,-1860.66,225.542,0,0,2.7032
15449,15,1,2,4100.3,4512.08,0,0,10.2009
15596,15,1,2,1331.04,1908.47,0,0,12.8952
15635,15,1,2,-6.89962,1855.71,0,0,3.2808
15672,15,1,2,549.162,2373.07,0,0,7.1
15693,15,1,2,811.31,-2380.34,8.91791,0.643874,7.92583
15734,15,1,2,793.257,-3320.55,0,0,1.99669
15872,15,1,2,916.789,-1154.59,0,0,11.7395
16126,15,1,2,-100.819,-1423.79,0,0,9.92805
16165,15,1,2,1286.59,406.612,0,0,9.99936
16251,15,1,2,3886.45,3936.86,0,0,5.77897
16254,15,1,2,-4884.52,3513.51,0,0,10.1392
16335,15,1,2,749.573,-410.925,0,0,1.0088
