eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
2,325,1,2,-1595.13,-1217.58,0,0,76.7908
4,325,1,2,1266.26,-1425.55,0,0,246.137
20,325,1,2,-2226.61,-2246.21,0,0,134.813
25,325,1,2,3774.78,3333.47,0,0,112.549
27,325,1,2,-2878.22,1876.39,0,0,137.406
31,325,1,2,-4581.82,-4355.37,0,0,82.1705
34,325,1,2,2822.6,-234.658,0,0,48.8089
35,325,1,2,1749.6,1462.51,0,0,96.9114
37,325,1,2,900.25,3390.39,0,0,92.379
46,325,1,2,1110.18,2181.62,0,0,318.173
49,325,1,2,4500.04,-2022.32,0,0,121.19
52,325,1,2,1063.18,-3478.32,0,0,43.567
58,325,1,2,-3929.18,-3498.78,0,0,219.656
59,325,1,2,843.048,1453.28,0,0,4.49645
62,325,1,2,-3068.15,1798.16,0,0,38.7906
66,325,1,2,-1902.09,854.95,0,0,103.073
72,325,1,2,105.69,-2077.96,0,0,19.0436
73,325,1,2,242.575,-3776.55,0,0,32.6662
76,325,1,2,-3025.03,-455.501,0,0,39.5622
83,325,1,2,438.734,-2432.64,0,0,115.091
84,325,1,2,896.115,-4486.49,0,0,279.443
88,325,1,2,70.1094,-2960.03,0,0,203.858
104,325,1,2,234.642,2785.3,0,0,32.9802
107,325,1,2,1974.79,-4069.04,0,0,134.502
110,325,1,2,1746.87,-308.913,0,0,2.85573
115,325,1,2,2326.06,-2842.25,0,0,114.336
118,325,1,2,3967.67,-3162.17,0,0,35.1064
123,325,1,2,-3760.23,2756.26,0,0,224.842
126,325,1,2,1465.24,652.033,0,0,317.385
128,325,1,2,4371.04,3635.8,0,0,1.53076
130,325,1,2,-4509.88,3477.96,0,0,79.9007
131,325,1,2,3707.2,2908.93,0,0,110.254
134,325,1,2,-4897.42,4577.16,0,0,59.7367
135,325,1,2,2439.04,-2561.78,0,0,299.901
138,325,1,2,-4947.72,-2962.37,0,0,10.3267
140,325,1,2,898.44,-4027.75,0,0,280.741
143,325,1,2,-3166.26,-2239.45,0,0,182.345
149,325,1,2,3997.89,695.005,0,0,36.8887
153,325,1,2,-4784.8,-3596.83,0,0,153.223
155,325,1,2,-3329.86,-1141.76,0,0,8.16984
157,325,1,2,3256.24,405.947,0,0,150.434
160,325,1,2,-3474.63,-794.311,0,0,260.627
162,325,1,2,1374.71,-4692.33,0,0,312.94
167,325,1,2,-159.947,-4997.37,0,0,247.33
185,325,1,2,4708.71,1037.72,0,0,260.565
188,325,1,2,3207.39,-178.757,0,0,169.92
191,325,1,2,-384.571,2058.77,0,0,36.0206
201,325,1,2,-2086.96,-2748.16,0,0,215.152
202,325,1,2,803.695,-1514.52,0,0,67.1441
204,325,1,2,-4135.24,-3829.87,0,0,86.9598
205,325,1,2,-4976.1,-4851.64,0,0,20.6716
210,325,1,2,2022.61,-3605.8,0,0,7.05362
213,325,1,2,2031.76,-2199.54,0,0,214.478
222,325,1,2,1310.8,-1326.99,0,0,153.488
225,325,1,2,1887.9,381.592,0,0,63.0152
226,325,1,2,2993.8,-1290.11,0,0,220.977
239,325,1,2,-2273.18,1824.4,0,0,54.8106
240,325,1,2,4337.44,-3562.06,0,0,62.2213
244,325,1,2,-4612.37,3736.78,0,0,126.174
252,325,1,2,-829.275,-2647.9,0,0,263.324
255,325,1,2,-3958.3,-1115.71,0,0,142.039
257,325,1,2,-1573.03,-236.746,0,0,44.791
259,325,1,2,-2740.79,-2298.15,0,0,250.873
262,325,1,2,799.41,2587.53,0,0,243.037
264,325,1,2,-1228.04,4457.49,0,0,234.258
266,325,1,2,-65.0911,-2179.27,0,0,223.007
267,325,1,2,1647.23,1464.87,0,0,34.9747
271,325,1,2,1595.27,-2012.01,0,0,67.572
276,325,1,2,-2120.05,1367.17,0,0,98.9873
282,325,1,2,2152.48,-1551.1,0,0,185.449
283,325,1,2,2943.22,-3875.75,0,0,204.84
284,325,1,2,119.989,-4447.89,0,0,103.087
286,325,1,2,-1232.31,2546.75,0,0,140.525
293,325,1,2,-4651.73,-3636.6,0,0,60.1518
302,325,1,2,-4262.8,-4910.93,0,0,246.227
303,325,1,2,-2139.87,-4831.75,0,0,60.2562
314,325,1,2,3082.88,-1540.4,0,0,303.683
315,325,1,2,-1434.2,4130.87,0,0,180.388
321,325,1,2,-657.684,1855.16,0,0,237.53
330,325,1,2,-1504.16,-3455.08,0,0,218.706
336,325,1,2,-913.029,4495.57,0,0,29.2929
337,325,1,2,3645.88,1356.32,0,0,104.341
342,325,1,2,-427.785,3051.2,0,0,303.539
348,325,1,2,1902.54,1786.96,0,0,250.309
357,325,1,2,2173.4,3293.95,0,0,5.57334
360,325,1,2,-1691.51,-1624.92,0,0,21.3155
367,325,1,2,-3660.84,4830.05,17.7485,73.7068,206.926
372,325,1,2,-322.707,-656.923,0,0,310.165
373,325,1,2,-3373.86,995.46,0,0,29.1982
375,325,1,2,3867.11,-4285.5,0,0,54.9107
381,325,1,2,-2526.13,2283.1,0,0,274.351
383,325,1,2,-4023.93,901.359,0,0,268.002
384,325,1,2,-2863.89,1825.35,0,0,30.5502
392,325,1,2,4500.79,3266.45,0,0,141.767
394,325,1,2,4722.74,3036.19,0,0,29.2575
395,325,1,2,-1967.12,868.408,1430.16,550.871,252.957
402,325,1,2,-2326.02,4342.06,0,0,118.777
404,325,1,2,2161.25,-1799.73,0,0,172.309
407,325,1,2,-1176.82,-2088.69,0,0,44.1386
412,325,1,2,447.096,-4923.46,0,0,280.364
417,325,1,2,532.23,-4049.04,0,0,62.5198
433,325,1,2,-4189.45,3393.76,0,0,227.158
437,325,1,2,3319.94,-1168.96,0,0,181.834
442,325,1,2,3107.88,-145.409,0,0,219.244
444,325,1,2,2540.84,-745.22,0,0,17.6046
446,325,1,2,-2961.85,235.204,0,0,67.0004
452,325,1,2,3432.4,873.321,0,0,62.6128
455,325,1,2,-800.137,-1757.58,0,0,68.7787
458,325,1,2,-2240.3,-1124.99,0,0,284.108
460,325,1,2,-3127.35,-3185.74,0,0,49.7133
464,325,1,2,-2159.42,3336.26,0,0,139.905
466,325,1,2,3574.46,-2301.49,0,0,119.803
470,325,1,2,4626.09,-779.283,0,0,7.82095
475,325,1,2,-2013.55,2273.43,202.394,-382.788,93.8273
480,325,1,2,-214.42,3783.51,0,0,277.048
486,325,1,2,1175.75,-4203.91,0,0,172.587
487,325,1,2,923.498,377.512,0,0,134.707
492,325,1,2,690.21,-2869.49,0,0,74.3463
494,325,1,2,-3226.53,1200.35,0,0,86.1535
497,325,1,2,-4613.25,-3881.07,0,0,69.7097
498,325,1,2,-4047.6,3184.96,0,0,247.269
500,325,1,2,-2976.97,587.428,0,0,152.95
509,325,1,2,-2770.68,-328.366,0,0,97.3535
518,325,1,2,-189.272,-4308,0,0,14.9171
522,325,1,2,-4529.06,-1340.09,0,0,100.129
525,325,1,2,3956.59,3859.86,0,0,306.236
527,325,1,2,-2451.74,2527.38,0,0,226.593
534,325,1,2,-1960.67,3579.26,0,0,27.1712
536,325,1,2,-3868.06,-4621.29,0,0,30.4623
539,325,1,2,2430.8,-4760.7,0,0,303.22
540,325,1,2,1799.6,-814.896,0,0,157.203
544,325,1,2,4742.74,1561.79,0,0,7.36109
546,325,1,2,-4805.87,-4352.08,0,0,139.311
548,325,1,2,1182.17,-1162.02,0,0,254.676
551,325,1,2,2041.31,1586.3,0,0,307.914
552,325,1,2,1996.05,1231.56,0,0,230.163
554,325,1,2,-983.626,-3607.97,0,0,67.3725
568,325,1,2,2481.1,-3337.3,0,0,155.762
569,325,1,2,-3089.45,4827.66,0,0,41.8234
571,325,1,2,1716.62,3471.82,0,0,125.327
577,325,1,2,-1363.74,796.531,0,0,214.991
580,325,1,2,-4679.79,-1552.93,0,0,308.536
585,325,1,2,573.109,1299.16,0,0,63.2381
588,325,1,2,2013.56,3868.3,0,0,7.10503
590,325,1,2,-2228.21,585.397,12.7033,6.29809,261.704
592,325,1,2,-4472.35,2909.58,0,0,157.136
595,325,1,2,-1664.72,3534.1,0,0,142.995
597,325,1,2,632.404,1507.98,0,0,227.227
599,325,1,2,-1837.77,3377.71,0,0,92.8794
605,325,1,2,3315.95,-4003.15,0,0,106.667
608,325,1,2,-4300.66,-3103.24,0,0,206.949
612,325,1,2,-3384.42,-2381.72,0,0,117.726
625,325,1,2,2252.12,525.197,0,0,122.528
627,325,1,2,725.854,3252.19,0,0,58.5637
629,325,1,2,-4923.63,-516.575,0,0,22.957
633,325,1,2,-1699.34,4017.15,0,0,78.9954
634,325,1,2,4843.79,4871.54,0,0,318.422
636,325,1,2,482.051,-815.07,0,0,181.949
640,325,1,2,213.872,113.844,0,0,67.1274
641,325,1,2,4589.34,-3740.63,0,0,46.5684
642,325,1,2,4140.78,-41.2002,0,0,199.487
650,325,1,2,3922.9,2547.32,0,0,71.7987
654,325,1,2,1694.6,-4966,0,0,28.2744
656,325,1,2,388.853,-3710.59,0,0,288.573
657,325,1,2,-930.889,-1597.07,0,0,27.2382
666,325,1,2,2781.97,2657.98,0,0,261.749
672,325,1,2,1341.9,-3205.38,0,0,256.655
674,325,1,2,2188.13,-4551.01,0,0,84.7495
685,325,1,2,-1798.69,4242,0,0,169.462
686,325,1,2,258.292,1092.85,0,0,127.458
692,325,1,2,331.238,-4377.13,0,0,65.2313
693,325,1,2,2410.36,-1683.87,0,0,190.237
698,325,1,2,-4776.15,4627.08,0,0,106.869
702,325,1,2,-2317.77,3547.18,-21.9285,-7.18301,233.859
708,325,1,2,-3989.11,-2089.74,0,0,14.3381
709,325,1,2,-3369.25,806.621,0,0,215.276
719,325,1,2,-4292.17,121.036,0,0,301.806
726,325,1,2,-1360.18,1496.43,0,0,157.882
728,325,1,2,-2882.92,-2993.82,0,0,181.762
729,325,1,2,-1083.3,5346.19,-134.021,1053.35,265.806
730,325,1,2,3067.4,987.327,0,0,102.264
734,325,1,2,1286.48,-3941.21,0,0,75.9151
744,325,1,2,1461.05,3479.3,0,0,300.147
747,325,1,2,-2585.93,-411.622,0,0,79.5072
751,325,1,2,-4985.84,4550.85,0,0,3.65096
754,325,1,2,3472.24,-2639.31,0,0,43.0702
762,325,1,2,4414.2,-3236.17,0,0,97.6508
766,325,1,2,1269.52,1160.59,0,0,10.9414
769,325,1,2,-1299.96,1028.45,0,0,184.95
772,325,1,2,1760.66,-2270.07,0,0,11.8149
779,325,1,2,-1396.01,3865.61,0,0,235.72
780,325,1,2,1353.68,-3987.8,0,0,178.901
790,325,1,2,-447.119,-4902.24,0,0,312.881
791,325,1,2,-917.631,4641.2,0,0,188.402
795,325,1,2,-821.344,-2546.36,0,0,262.912
801,325,1,2,-2711.89,-1011.08,0,0,203.791
803,325,1,2,-411.133,3559.93,0,0,24.8349
804,325,1,2,-4904.97,1382.5,0,0,49.8912
805,325,1,2,397.989,-4223.7,0,0,290.246
811,325,1,2,2262.01,-2293.31,0,0,225.568
812,325,1,2,-4190.82,-2468.19,0,0,14.3382
819,325,1,2,-2735.15,-4538.71,0,0,141.867
820,325,1,2,2797.87,1317.46,0,0,88.2094
821,325,1,2,-3001.76,1224.63,0,0,60.6439
822,325,1,2,-796.409,1437.03,0,0,196.761
827,325,1,2,-3094.7,3549.68,0,0,197.49
831,325,1,2,2639.26,-1587.04,0,0,83.7309
832,325,1,2,-878.139,1410.96,0,0,223.125
833,325,1,2,4433.16,2738.27,0,0,190.656
836,325,1,2,-1323.59,-963.182,0,0,60.7228
843,325,1,2,3405.48,-3707.57,0,0,68.3545
854,325,1,2,2901.39,-24.5186,0,0,213.175
855,325,1,2,-1303.32,-4113.51,0,0,170.866
864,325,1,2,4631.14,4987.71,0,0,13.5146
873,325,1,2,-1664.76,-2742.12,0,0,318.524
879,325,1,2,4083.58,2476.97,0,0,305.715
882,325,1,2,-4742.29,4157.84,0,0,131.548
883,325,1,2,4544.33,-999.842,0,0,103.786
885,325,1,2,-2034.84,2027.06,0,0,52.2772
887,325,1,2,3719.07,-479.156,0,0,133.316
888,325,1,2,-4358.48,-941.589,0,0,50.2597
889,325,1,2,-530.471,-925.581,0,0,62.5987
895,325,1,2,-2760.81,572.924,0,0,42.4217
898,325,1,2,29.3439,4272.85,0,0,98.6244
899,325,1,2,-44.1394,-3966.64,0,0,43.3962
903,325,1,2,-1464.99,3567.61,0,0,120.266
907,325,1,2,2016.08,-1911.39,0,0,182.351
922,325,1,2,3262.02,-8.8643,0,0,305.777
923,325,1,2,-2904.2,10.1856,0,0,177.148
929,325,1,2,-3884.98,4614.03,0,0,202.366
930,325,1,2,-2044.84,643.231,0,0,291.89
931,325,1,2,-1356.89,-3247.07,33.1253,-23.2982,63.5921
932,325,1,2,-2180.08,1226.74,0,0,111.725
935,325,1,2,449.314,-4589.08,0,0,313.064
937,325,1,2,-747.534,-4798.59,0,0,139.06
938,325,1,2,3278.09,-1183.39,0,0,66.4172
948,325,1,2,-2335.5,-2350.81,0,0,289.357
951,325,1,2,-590.929,749.867,0,0,306.536
960,325,1,2,128.255,1750.01,0,0,295.652
966,325,1,2,1895.93,3836.01,0,0,133.471
970,325,1,2,-134.286,883.882,0,0,119.903
972,325,1,2,1046.27,3318.52,0,0,86.319
981,325,1,2,253.843,-4248.21,0,0,113.531
982,325,1,2,2784.59,-1602.54,0,0,111.148
988,325,1,2,4312.85,1840.09,0,0,236.72
995,325,1,2,-1809.25,1590.44,0,0,40.3773
998,325,1,2,-4893.25,3324.73,0,0,72.4647
999,325,1,2,-1800.94,-3246.13,0,0,100.234
