eventID,thickness_um,edep_keV
9,60,2312.91
20,60,2315.97
76,60,2312.85
81,60,2312.91
87,60,2318.67
132,60,2312.91
134,60,2312.91
180,60,2318.05
188,60,2317.4
216,60,2312.91
226,60,1594.07
227,60,2312.91
296,60,2790.12
308,60,2311.05
314,60,2314.06
320,60,2312.91
344,60,2310.91
345,60,2312.9
387,60,1115.41
414,60,2312.91
420,60,2312.95
430,60,2312.91
454,60,2790.12
456,60,2313
515,60,2311.25
534,60,2312.91
569,60,2312.91
577,60,2315.21
587,60,2312.91
651,60,2790.12
654,60,2317.22
665,60,2313.23
666,60,2312.91
693,60,2313.62
714,60,2312.91
747,60,2790.12
801,60,2316.71
822,60,2308.85
838,60,2312.91
904,60,2317.96
915,60,2310.49
968,60,2315.31
985,60,2312.91
1020,60,2317.27
1145,60,2312.91
1155,60,2313.77
1162,60,2317.01
1182,60,2312.9
1186,60,2312.9
1193,60,2309.34
1198,60,2312.9
1199,60,2315.77
1205,60,2311.44
1207,60,2311.78
1247,60,2313.57
1267,60,2311.02
1273,60,2312.91
1310,60,2312.91
1311,60,2315.56
1315,60,2318.74
1321,60,2312.91
1325,60,2315.31
1345,60,2317.79
1374,60,2310.04
1383,60,2312.91
1391,60,2790.12
1442,60,2317.06
1452,60,2314.33
1455,60,2315.4
1471,60,2317.17
1490,60,2311.56
1537,60,2312.91
1564,60,2319.34
1592,60,2790.12
1605,60,2308.96
1642,60,2315.08
1651,60,2312.91
1683,60,2319.72
1701,60,2309.24
1703,60,2317.38
1718,60,2790.12
1724,60,2309.25
1754,60,2312.91
1778,60,2312.91
1796,60,2316.95
1824,60,2316.7
1838,60,2309.41
1871,60,2312.91
1878,60,2312.72
1892,60,2314.23
1953,60,2313.4
1999,60,2314.21
2034,60,2312.91
2053,60,2319.76
2056,60,2312.91
2059,60,2790.12
2063,60,2313.2
2100,60,2317.94
2127,60,2309.18
2153,60,2309.13
2164,60,2312.37
2209,60,2318.57
2210,60,2312.9
2228,60,2315.06
2229,60,2312.91
2241,60,1978.21
2249,60,2312.91
2292,60,2312.23
2310,60,2312.9
2341,60,2319.67
2363,60,2312.91
2427,60,2318.76
2445,60,2311.68
2489,60,2312.9
2509,60,2312.9
2550,60,1108.14
2558,60,2312.42
2565,60,2317.24
2610,60,2790.12
2641,60,2790.12
2644,60,1131.86
2652,60,2312.91
2690,60,2312.9
2732,60,2312.96
2750,60,2317.68
2752,60,2318.08
2804,60,2318.15
2851,60,2312.9
2892,60,2311.99
3065,60,2312.91
3104,60,2790.12
3111,60,2311.52
3134,60,2314.72
3176,60,2315.75
3177,60,2311.01
3197,60,2309.01
3250,60,2790.12
3268,60,2317.94
3278,60,2314.85
3283,60,2312.91
3284,60,2319.4
3308,60,2315.54
3313,60,2313.98
3329,60,2309.64
3341,60,2315.94
3372,60,2311.87
3417,60,2319.56
3425,60,2312.91
3444,60,2316.35
3460,60,2319.05
3474,60,2312.91
3475,60,2312.91
3505,60,2312.91
3521,60,2311.45
3524,60,2319.68
3531,60,2316.08
3541,60,2315.73
3604,60,2312.35
3606,60,2312.91
3617,60,2312.91
3634,60,2313.97
3648,60,2790.12
3669,60,2312.91
3684,60,2312.9
3693,60,2790.12
3697,60,2312.91
3701,60,2312.91
3725,60,2312.9
3727,60,2312.91
3812,60,2312.89
3824,60,2312.23
3882,60,2315.5
3889,60,2312.91
3959,60,2315.59
3982,60,2316.92
4006,60,2318.1
4049,60,2319.62
4064,60,2312.91
4080,60,2188.42
4095,60,2312.91
4105,60,2312.91
4108,60,2314.75
4141,60,2312.91
4201,60,2790.12
4223,60,2312.91
4252,60,2312.28
4256,60,2312.91
4300,60,2316.2
4307,60,1132.72
4347,60,2310.08
4354,60,2790.12
4356,60,2312.91
4359,60,2312.91
4401,60,2313.87
4402,60,2309.4
4403,60,1596.09
4418,60,2312.91
4426,60,2317.49
4456,60,2319.29
4498,60,2316.67
4517,60,2312.91
4523,60,2318.96
4542,60,2312.91
4565,60,2312.91
4608,60,2311.15
4620,60,2790.12
4626,60,2313.17
4648,60,2311.79
4650,60,2311.39
4672,60,2311.62
4689,60,2310.02
4765,60,2312.91
4781,60,2311.9
4804,60,2311.7
4838,60,2315.6
4876,60,2318.91
4905,60,2314.51
4945,60,2311.31
4957,60,2312.64
4984,60,2312.91
4986,60,2312.91
5001,60,2319.73
5021,60,2318.93
5025,60,2311.81
5032,60,2316.81
5076,60,2316.2
5080,60,1653.9
5109,60,1535.85
5161,60,2312.91
5165,60,2318.81
5174,60,2312.91
5193,60,1869.84
5197,60,2317.76
5218,60,2172.54
5252,60,2315.45
5256,60,1896.21
5257,60,2308.98
5277,60,2315.39
5307,60,2315.25
5330,60,2318.81
5338,60,2310.23
5352,60,2311.78
5375,60,2313.52
5382,60,2312.14
5387,60,2312.91
5414,60,2318.35
5445,60,2312.91
5509,60,2312.02
5538,60,2316.59
5564,60,2312.91
5572,60,1787.7
5577,60,2319.36
5591,60,2315.79
5596,60,2318.81
5618,60,2312.91
5636,60,2313.11
5669,60,2315.49
5672,60,2318.32
5707,60,2314.19
5711,60,2316.37
5777,60,2319.14
5796,60,2312.78
5809,60,2312.91
5831,60,2310.87
5882,60,2312.91
5903,60,2314.65
5937,60,2312.91
5938,60,2319.03
5954,60,2319.82
6018,60,2309.21
6064,60,2312.81
6084,60,2312.13
6115,60,2316.95
6121,60,2312.91
6164,60,2312.98
6183,60,2312.94
6187,60,2312.91
6214,60,2312.91
6220,60,2318.52
6307,60,2312.37
6364,60,2313.72
6366,60,2312.75
6403,60,2312.91
6415,60,2315.74
6423,60,2312.91
6485,60,2309.94
6486,60,2312.91
6535,60,2316.32
6601,60,2315.4
6637,60,2318.4
6650,60,1146.12
6661,60,2311.82
6677,60,2312.9
6679,60,2318.83
6687,60,2790.12
6701,60,2315.86
6713,60,2312.91
6726,60,2312.71
6744,60,2317.96
6754,60,2319.04
6772,60,2316.93
6785,60,2316.07
6801,60,2312.33
6828,60,2316.89
6921,60,2317.32
6923,60,2315.27
6962,60,2318.85
6997,60,2311.51
7048,60,2312.91
7100,60,2317.43
7130,60,2312.91
7173,60,2312.9
7188,60,2311.9
7199,60,2319.76
7216,60,2312.78
7230,60,2317.31
7266,60,2318.74
7275,60,2316.59
7281,60,2312.91
7308,60,2313.93
7312,60,2312.91
7316,60,2312.33
7328,60,2316.39
7352,60,2312.9
7365,60,2312.91
7413,60,2318.62
7505,60,2230.38
7542,60,2311.53
7546,60,2316.96
7565,60,2312.91
7566,60,2315.13
7590,60,2318.7
7593,60,2318.8
7636,60,2316.07
7686,60,2314.64
7693,60,1650.29
7698,60,2316.53
7721,60,2312.91
7762,60,2317.72
7763,60,2309.45
7774,60,2310.98
7792,60,2316.22
7797,60,2312.91
7799,60,2312.91
7841,60,2790.12
7843,60,2316.78
7851,60,2312.91
7867,60,2313.34
7913,60,2312.91
7937,60,2315.6
7945,60,2317.61
7954,60,2318.57
7981,60,2312.91
8029,60,2312.91
8045,60,1848.34
8066,60,2316.34
8076,60,2312.91
8101,60,2313.93
8120,60,2316.29
8144,60,2312.99
8149,60,2311.76
8161,60,2312.91
8163,60,2309.91
8179,60,2312.91
8190,60,2312.91
8193,60,2312.9
8225,60,2319.81
8231,60,1119.6
8282,60,2312.91
8347,60,2312.44
8353,60,2311.13
8403,60,2312.91
8443,60,2312.91
8524,60,2312.91
8552,60,2312.91
8561,60,2312.02
8579,60,2312.91
8598,60,2313.52
8640,60,2312.91
8649,60,2316.67
8681,60,2318.65
8700,60,2318.03
8706,60,2312.9
8708,60,2316.56
8796,60,2316.12
8800,60,2311.59
8840,60,2314.39
8855,60,2314.95
8857,60,2312.91
8859,60,2319.65
8863,60,2319.82
8889,60,2318.64
8891,60,2312.24
8977,60,1816.17
9019,60,2312.91
9038,60,2317.17
9076,60,2312.91
9081,60,2313.58
9099,60,2315.97
9102,60,2311.54
9117,60,2312.91
9118,60,2312.91
9144,60,2312.91
9156,60,2312.91
9165,60,2409.87
9213,60,2312.91
9214,60,2312.55
9227,60,2317.2
9229,60,2315.27
9268,60,2313.61
9284,60,2313.19
9299,60,2319.29
9311,60,2309.18
9368,60,2312.91
9383,60,2312.91
9389,60,2312.38
9390,60,2316.66
9457,60,2311.21
9463,60,2319.87
9488,60,2790.12
9500,60,2312.91
9505,60,2319.37
9542,60,2312.91
9544,60,2315.98
9547,60,2312.91
9569,60,2319.15
9584,60,2314.41
9595,60,2790.12
9605,60,2312.91
9619,60,2318.69
9639,60,2312.91
9646,60,2317.56
9658,60,2312.9
9662,60,2318.81
9696,60,2318.04
9711,60,2313.61
9715,60,2790.12
9736,60,2317.39
9768,60,2311.92
9777,60,2317.29
9809,60,2313.94
9841,60,2318.37
9903,60,2313.74
9912,60,2312.53
9930,60,2312.9
9952,60,2308.91
9954,60,2312.91
9995,60,2312.91
10003,60,2311.39
10017,60,2312.91
10021,60,2316.24
10030,60,2314.06
10044,60,2312.91
10061,60,2317.54
10124,60,2313.41
10125,60,2318.59
10140,60,1731.75
10166,60,2312.91
10184,60,2313.22
10185,60,2311.48
10229,60,2312.91
10261,60,2312.9
10269,60,2312.91
10341,60,2314.47
10343,60,2790.12
10349,60,2312.91
10363,60,2141.36
10373,60,2315.43
10384,60,2309.67
10431,60,2790.12
10445,60,2319.14
10498,60,2790.12
10522,60,2315.9
10551,60,2313.93
10583,60,2312.91
10591,60,2313.12
10616,60,2312.91
10630,60,2313.42
10644,60,2312.91
10652,60,2316.38
10656,60,2314.93
10679,60,2313.52
10697,60,2313.36
10716,60,2311.93
10724,60,2313.83
10734,60,2311.21
10737,60,2318.83
10764,60,2309.75
10780,60,2315.98
10791,60,2312.91
10795,60,2319.19
10878,60,2315.16
10885,60,2318.51
10886,60,2316.61
10892,60,2312.91
10927,60,2318.49
10948,60,2312.9
10976,60,2312.91
10989,60,2314.21
11037,60,2316.7
11058,60,2790.12
11060,60,2312.91
11093,60,1404.79
11106,60,2312.9
11127,60,2314.39
11150,60,2312.91
11185,60,2311.87
11220,60,1658.84
11225,60,2312.91
11298,60,2312.91
11313,60,2312.91
11318,60,2318.72
11326,60,2312.9
11328,60,2314.96
11393,60,2313.51
11430,60,2308.84
11435,60,2312.9
11459,60,2317.38
11475,60,2312.91
11495,60,2312.22
11530,60,2312.91
11543,60,2319.69
11573,60,2312.91
11628,60,2314.76
11635,60,2318.47
11644,60,2312.82
11659,60,2313.5
11663,60,2790.12
11676,60,2315.2
11695,60,2312.91
11735,60,864.542
11758,60,2312.91
11769,60,2312.91
11772,60,2312.91
11774,60,2319.68
11797,60,2315.03
11823,60,2311.43
11851,60,2312.99
11865,60,2311.05
11877,60,2315.35
11932,60,1134.33
11972,60,2319.37
11991,60,1363.88
12026,60,2316.15
12037,60,2316.39
12085,60,2312.9
12101,60,2319.6
12113,60,2319.67
12132,60,2312.91
12185,60,2790.12
12225,60,2311.47
12229,60,2314.22
12257,60,2313.32
12266,60,2308.92
12331,60,2312.91
12423,60,2790.12
12442,60,2312.91
12465,60,2318.08
12480,60,2790.12
12484,60,2312.91
12490,60,2315.53
12502,60,2312.91
12515,60,2311.08
12518,60,2790.12
12531,60,2312.53
12539,60,2316.6
12547,60,2312.91
12549,60,2318.03
12570,60,2319.87
12592,60,2316.28
12598,60,2169.74
12605,60,2319.25
12623,60,2312.91
12647,60,2315.03
12664,60,2310.57
12672,60,2312.28
