eventID,thickness_um,edep_keV
0,230,2313.8
2,230,2319.08
5,230,2311.98
9,230,2316.88
11,230,2312.91
13,230,2317.39
14,230,2317.38
15,230,2314.77
20,230,2319.9
22,230,2312.14
25,230,2790.12
28,230,2312.91
38,230,2314.99
40,230,2317.59
41,230,2312.91
46,230,2312.91
47,230,2316.32
49,230,2790.12
56,230,2311.46
59,230,2315.04
65,230,2312.91
87,230,2318.17
89,230,2315.93
92,230,2317.68
93,230,2313.66
94,230,2318.45
96,230,2313.92
102,230,2312.91
103,230,2311.54
110,230,2312.29
130,230,2309.64
131,230,2312.69
138,230,2311.07
160,230,2316.19
164,230,2312.91
165,230,2312.91
175,230,2313.22
184,230,2312.91
194,230,2312.9
198,230,2317.93
202,230,2313.5
214,230,2312.91
216,230,2312.91
221,230,2790.12
224,230,2312.9
225,230,2790.12
227,230,2311.21
229,230,2314.56
234,230,2318.95
240,230,2312.4
269,230,2311.25
275,230,2314.46
276,230,2312.91
282,230,942.352
284,230,2316.77
285,230,2318.28
292,230,2313.88
309,230,2317.05
314,230,2790.12
317,230,2319.73
320,230,2312.91
327,230,2312.9
336,230,2312.05
340,230,2312.91
345,230,2312.91
347,230,2790.12
351,230,2319.58
363,230,2312.91
364,230,2318.65
377,230,2319.9
378,230,2312.38
380,230,2312.91
381,230,2312.9
382,230,2312.9
386,230,2312.91
396,230,2312.91
398,230,2317.32
399,230,2319.52
403,230,2315.9
418,230,2312.91
419,230,2315.7
426,230,2317.5
427,230,2311.64
431,230,2790.12
445,230,2314.17
449,230,2314.05
460,230,2318.71
464,230,2312.91
467,230,2312.91
468,230,2312.75
469,230,2312.91
481,230,2318.88
487,230,2314.97
495,230,2319.78
500,230,2315.67
509,230,2316.07
512,230,2312.91
516,230,2315.43
522,230,2312.9
523,230,2316.95
524,230,2312.7
540,230,2311.42
541,230,2317.15
542,230,2312.91
553,230,2315.44
555,230,2318.04
556,230,2312.91
557,230,2312.91
560,230,2314.01
561,230,2316.9
566,230,2312.91
568,230,2312.91
569,230,2312.66
574,230,2315.63
576,230,2316.56
579,230,2312.91
597,230,2312.91
598,230,2316.43
602,230,2315.65
603,230,2314.55
609,230,2312.91
619,230,2790.12
621,230,2312.9
627,230,2312.91
628,230,2790.12
635,230,2314.11
647,230,2312.47
651,230,2318.74
659,230,2312.91
663,230,2316.26
668,230,2312.68
669,230,2312.91
672,230,2319.55
687,230,2311.83
689,230,2312.91
692,230,2319.15
707,230,2312.91
709,230,2312.91
713,230,2314.6
731,230,2312.9
733,230,2315.96
735,230,2312.91
740,230,2318.04
759,230,2312.91
761,230,2312.9
763,230,2312.91
765,230,2314.19
766,230,2313.56
767,230,2312.91
772,230,2790.12
781,230,2317.82
782,230,2311.14
783,230,2312.91
799,230,2311.59
800,230,2312.91
804,230,2790.12
805,230,2317.51
807,230,2312.91
815,230,2790.12
817,230,2312.91
821,230,2312.91
823,230,2313.52
824,230,2312.91
831,230,2315.23
849,230,2314.99
852,230,2312.91
855,230,2312.91
865,230,2317
869,230,2319
878,230,2312.91
885,230,2316.92
889,230,2313.45
896,230,2315.74
898,230,2312.91
905,230,1576.62
906,230,2312.91
908,230,2318.48
924,230,2313.57
930,230,2312.91
933,230,2314.17
939,230,2317.66
943,230,2312.91
951,230,2312.91
954,230,2313.31
957,230,2316.12
959,230,2316.4
963,230,2312.63
971,230,2311.41
982,230,2312.9
987,230,2312.91
988,230,2312.91
989,230,2313.66
991,230,2317.96
996,230,2317.71
998,230,2317.6
1000,230,2313.71
1003,230,2313.7
1005,230,2312.72
1008,230,2315.24
1016,230,2315.6
1018,230,2312.91
1022,230,2315.73
1024,230,2311.11
1025,230,2319.63
1030,230,2312.91
1052,230,2317.72
1053,230,2312.91
1065,230,2312.91
1068,230,2311.52
1075,230,2790.12
1077,230,2312.91
1080,230,2312.91
1081,230,2312.91
1082,230,2790.12
1086,230,2310.11
1091,230,2309.69
1098,230,2311.17
1111,230,2790.12
1115,230,2312.91
1116,230,2317.88
1119,230,2311.34
1124,230,2790.12
1136,230,2312.91
1142,230,2790.12
1148,230,2317.97
1150,230,1899.4
1151,230,2312.9
1152,230,2312.47
1172,230,1768.13
1174,230,2319.91
1193,230,2311.11
1202,230,2312.91
1204,230,2312.74
1217,230,2312.91
1220,230,2312.91
1228,230,2316.83
1237,230,2316.4
1241,230,2316.38
1243,230,2318.01
1247,230,2312.91
1248,230,2317.45
1250,230,2318.01
1255,230,2318.29
1258,230,2318.5
1261,230,2313.21
1262,230,2312.43
1280,230,2312.91
1285,230,2312.91
1295,230,2318.57
1302,230,2313.99
1308,230,2312.91
