eventID,thickness_um,edep_keV
27,90,2315.75
82,90,2312.9
96,90,2790.12
98,90,2315.92
115,90,2312.48
132,90,2315.75
138,90,1004.28
143,90,2312.91
173,90,2312.91
180,90,2314.36
205,90,2316.67
217,90,2312.91
235,90,2313.33
243,90,2312.91
271,90,2319.78
298,90,2312.91
304,90,2312.84
320,90,2312.91
332,90,2314.68
350,90,2319.87
354,90,2312.91
355,90,2312.9
356,90,2312.91
366,90,2318.41
398,90,2312.9
424,90,2319.51
465,90,2312.91
472,90,2790.12
488,90,2790.12
494,90,2315.09
531,90,2318.5
535,90,2311.2
543,90,2319.33
547,90,2312.91
548,90,2312.91
565,90,2314.72
572,90,2315.29
575,90,2315.85
589,90,2318.54
591,90,2312.91
597,90,2311
606,90,2311.47
607,90,2311.17
610,90,2312.91
612,90,2312.91
616,90,2312.91
640,90,2317.45
653,90,1627.67
657,90,2790.12
680,90,2317.7
681,90,2317.89
686,90,2317.02
729,90,2319.47
757,90,2312.91
760,90,2314.57
767,90,2313.17
771,90,2312.91
781,90,2311.63
793,90,2319.29
808,90,2314.77
813,90,2316.36
816,90,2312.9
846,90,2315.2
870,90,2311.99
886,90,2312.91
900,90,2318.37
942,90,2309.03
968,90,2317.6
973,90,2312.91
993,90,2318.87
1004,90,2312.03
1012,90,2317.85
1025,90,2312.91
1039,90,2314.61
1047,90,2315.55
1049,90,2313.97
1053,90,2312.91
1064,90,2315.37
1074,90,2312.91
1095,90,2316.27
1097,90,2312.9
1117,90,1820.7
1128,90,2314.98
1146,90,2314.75
1169,90,2312.91
1187,90,2318.67
1190,90,2312.91
1217,90,2313.25
1220,90,2312.91
1244,90,2310.93
1264,90,2314.83
1297,90,2312.91
1298,90,2314.6
1320,90,2318.9
1335,90,2316.87
1342,90,2312.91
1346,90,2313.48
1368,90,2319.93
1379,90,2319.92
1404,90,2311.92
1405,90,2311.95
1411,90,2312.91
1440,90,2312.9
1485,90,2312.91
1490,90,2313.5
1494,90,2311.33
1503,90,2317.3
1504,90,2312.91
1510,90,2312.9
1511,90,878.36
1526,90,2314.46
1533,90,2312.91
1536,90,2313.04
1564,90,2315.79
1620,90,2312.26
1630,90,2312.91
1632,90,2318.67
1651,90,2312.16
1680,90,2312.91
1694,90,2312.91
1721,90,1525.89
1727,90,2312.93
1735,90,2316.42
1738,90,2790.12
1754,90,1777.71
1773,90,2309.53
1798,90,2312.77
1805,90,2310.48
1806,90,2073.31
1807,90,2318.85
1809,90,2318.17
1821,90,2312.91
1832,90,2313
1837,90,2312.91
1843,90,2311.21
1846,90,2315.67
1874,90,2316.78
1900,90,2312.91
1931,90,2312.91
1933,90,2790.12
1948,90,2318.21
1975,90,2790.12
1978,90,2312.91
1984,90,2312.91
1990,90,2319.9
1998,90,2313.67
2005,90,2312.97
2013,90,1821.34
2019,90,2312.9
2028,90,2309.86
2030,90,2312.54
2041,90,2312.91
2058,90,2790.12
2095,90,2312.91
2100,90,2314.85
2105,90,2790.12
2108,90,2313.42
2121,90,2312.91
2135,90,2314.97
2137,90,2312.91
2191,90,2312.91
2198,90,2312.9
2206,90,2312.91
2207,90,2312.91
2209,90,2312.9
2246,90,2317.28
2279,90,2311.85
2307,90,2319.14
2349,90,2312.91
2353,90,2311.75
2360,90,846.782
2426,90,2314.19
2431,90,2312.91
2439,90,2314.33
2444,90,2316.31
2466,90,2312.91
