eventID,thickness_um,edep_keV
21,15,2313
48,15,2312.91
173,15,2314.21
262,15,2313.86
315,15,2317.48
319,15,1427.58
413,15,1900.27
592,15,2316.93
633,15,2312.91
683,15,2312.79
1182,15,2312.91
1482,15,1471.56
1483,15,2311.97
1642,15,2264.2
1676,15,2317.8
1733,15,1668.36
1857,15,2312.9
2007,15,2309.8
2356,15,2790.12
2531,15,2313.58
2548,15,2309.12
2955,15,2318.14
3048,15,2310.93
3126,15,2309.98
3221,15,916.424
3350,15,2308.84
3442,15,2319.86
3467,15,875.921
3538,15,2318.89
3593,15,2311.17
3696,15,2115.72
3808,15,2315.44
4102,15,2314.67
4190,15,1703.32
4375,15,2313.62
4522,15,2313.14
4548,15,2316.47
4569,15,2313.97
4726,15,2316.7
4814,15,2317.46
4915,15,2312.91
5125,15,2314.72
5250,15,2312.91
5271,15,2315.07
5296,15,2790.12
5479,15,2312.91
5613,15,2312.91
5791,15,2312.91
5915,15,2311.56
5934,15,1295.44
6117,15,2317.44
6167,15,2312.91
6190,15,1381.86
6194,15,2315.89
6203,15,1714.22
6241,15,2104.38
6326,15,2312.91
6442,15,1567.77
6469,15,2310.67
6481,15,2313.73
6812,15,2319.7
6819,15,2311.73
6826,15,2312.91
6828,15,2319.41
6867,15,2313.54
6957,15,2312.91
7129,15,2317.28
7197,15,1737.14
7249,15,2313.82
7370,15,2318.61
7520,15,1641.82
7616,15,2314.99
7688,15,2312.46
7714,15,2312.91
7734,15,2309.94
7772,15,2318.82
7917,15,2311.74
8068,15,2313.97
8080,15,2317.12
8309,15,2311.52
8321,15,2312.74
8361,15,2790.12
8392,15,2312.91
8609,15,2311.79
8724,15,2318.67
8747,15,1882.51
8757,15,2311.04
8893,15,1994.19
9084,15,1928.92
9279,15,2314.63
9409,15,2312.18
9553,15,2312.89
9643,15,1106.72
9713,15,1213.5
9731,15,2132.43
9769,15,2315.92
9985,15,2314.23
10001,15,2316.94
10025,15,1825.41
10073,15,1108.57
10283,15,2312.9
10446,15,2790.12
10452,15,2314.82
10551,15,2319.37
10654,15,1798.88
10776,15,2317.31
10856,15,2314.27
10864,15,2315.79
10878,15,2312.91
10976,15,2313.33
10980,15,2312.91
11031,15,2316.38
11094,15,2312.91
11257,15,1887.33
11538,15,2790.12
11561,15,2312.9
11665,15,1083.96
11668,15,2080.61
11854,15,2314.18
11942,15,1259.69
12034,15,1422.09
12235,15,2319.08
12413,15,2310.46
12455,15,2312.9
12693,15,2312.91
12706,15,2312.91
12708,15,2317.33
12821,15,1085.64
12976,15,2312.08
13018,15,2315.48
13204,15,2318.46
13215,15,2014.37
13246,15,2315.49
13515,15,2313.02
13536,15,2312.91
13555,15,2312.91
13560,15,2317.63
13664,15,2243.23
13715,15,2318.57
13717,15,1854.51
13775,15,2317.45
13805,15,1020.92
14061,15,2790.12
14118,15,2316.45
14324,15,2312.9
14365,15,2313.34
14405,15,2312.91
14479,15,2318.48
14515,15,2312.91
14585,15,2312.47
14672,15,2314.27
14753,15,2312.07
14771,15,2228.69
14831,15,2316.78
14851,15,2312.91
14919,15,2309.47
15191,15,2313.63
15195,15,2305.38
15268,15,2310.98
15448,15,2312.91
15450,15,2312.91
15504,15,2310.8
15743,15,2319.33
15754,15,2316.95
