eventID,thickness_um,edep_keV
24,375,2317.38
25,375,2310.93
29,375,2314.72
32,375,2312.91
33,375,2319.28
50,375,2313.92
56,375,2316.36
60,375,2313.33
61,375,2318.29
65,375,2316.77
66,375,2312.91
67,375,2312.91
72,375,2318
75,375,2313.68
79,375,2318.06
88,375,2312.91
90,375,2317.91
93,375,2312.91
99,375,2312.91
100,375,2312.9
101,375,2318.72
103,375,2312.91
104,375,2312.91
106,375,2314.73
109,375,2312.91
112,375,2312.91
114,375,2312.91
116,375,2317.53
120,375,2312.9
121,375,2312.91
122,375,2313.6
123,375,2313.27
128,375,2312.91
134,375,2315.73
136,375,2318.97
142,375,2313.38
146,375,2319.79
149,375,2312.91
151,375,2314.02
155,375,2316.45
157,375,2312.91
158,375,2317.58
165,375,2312.9
179,375,2311.39
185,375,2312.97
188,375,2312.91
189,375,2314.1
190,375,2312.91
193,375,2312.91
194,375,2311.99
197,375,2316.6
200,375,2317.26
203,375,2312.91
207,375,2790.12
211,375,2312.91
213,375,2312.91
216,375,2312.91
222,375,2318.03
231,375,2316.65
240,375,2316.18
248,375,2312.91
253,375,2318.6
258,375,2312.91
264,375,2312.91
265,375,2312.91
267,375,2433
270,375,2312.91
276,375,2318.65
277,375,2317.48
280,375,2312.91
281,375,2790.12
282,375,2317.27
283,375,2315.27
288,375,2312.91
291,375,2312.91
301,375,2314.54
310,375,2310.99
313,375,2311.67
321,375,2314.42
326,375,2312.89
327,375,2311.51
329,375,2312.91
335,375,2316.8
344,375,2314.26
358,375,2314.52
362,375,2317.92
367,375,2312.91
369,375,2315.34
370,375,2315.42
374,375,2312.91
375,375,2312.91
376,375,2312.9
378,375,2319.47
382,375,2315.81
386,375,2312.91
391,375,2315.51
399,375,2314.84
400,375,2315.71
401,375,2312.91
409,375,2317.9
410,375,2319.03
415,375,2319.06
420,375,2312.91
422,375,2312.91
426,375,2315.09
429,375,2314.28
436,375,2310.94
453,375,2312.91
454,375,2312.91
456,375,1860.84
469,375,2314.62
471,375,2315.47
474,375,2317.07
476,375,2312.91
477,375,2316.9
479,375,2312.91
486,375,2316.21
488,375,2790.12
492,375,2312.91
499,375,2317.51
501,375,2312.91
502,375,2312.27
507,375,2312.91
508,375,2312.97
520,375,2312.91
526,375,2314.82
527,375,2312.91
529,375,2315.6
530,375,2312.91
542,375,2312.91
544,375,2316.92
546,375,2319.06
552,375,2315.65
556,375,2790.12
560,375,2312.9
561,375,2314.49
564,375,2311.1
573,375,2312.91
575,375,2316.07
577,375,2312.91
586,375,2316.16
590,375,2312.91
592,375,2312.91
595,375,2317.17
605,375,2311.43
606,375,2312.91
607,375,2312
608,375,2317.68
613,375,2315.61
616,375,2312.91
617,375,2313.4
618,375,2317.42
621,375,1790.63
622,375,2312.91
627,375,2319.63
636,375,2312.91
638,375,2318.39
639,375,2313.78
653,375,2316.16
662,375,2312.91
663,375,2317.18
664,375,2312.91
665,375,2316.07
667,375,2315.32
673,375,2315.27
676,375,2790.12
687,375,2312.91
690,375,2312.91
693,375,2312.91
695,375,2317.51
699,375,2312.91
702,375,2317.65
705,375,2316.77
708,375,2313.99
709,375,2312.94
711,375,2312.48
715,375,2315.42
719,375,2316.89
722,375,2321.69
728,375,2312.91
734,375,2311.6
736,375,2312.91
737,375,2378.45
739,375,2316.01
742,375,2312.91
751,375,2312.91
752,375,2319.08
754,375,2317.55
762,375,2790.12
765,375,2319.19
768,375,2316.21
775,375,2312.91
777,375,2790.12
778,375,2312.91
781,375,2316.29
797,375,2311.6
798,375,2311.77
799,375,2314.02
803,375,2312.91
805,375,2318.64
806,375,2312.11
810,375,2313.66
814,375,2790.12
820,375,2312.91
821,375,2311.13
824,375,2313.08
826,375,2312.91
836,375,2312.91
851,375,2312.91
854,375,2316.44
861,375,2315.61
864,375,2312.91
871,375,2312.91
874,375,2313.93
879,375,2790.12
881,375,2312.91
882,375,2312.9
884,375,2319.47
885,375,2312.09
887,375,2319.2
890,375,2314.09
901,375,2312.91
902,375,2312.91
909,375,2312.91
913,375,2312.9
914,375,2312.91
915,375,2790.12
916,375,2312.91
923,375,2312.97
926,375,2313.14
935,375,2312.91
940,375,2314.18
941,375,2316.8
947,375,2312.91
948,375,2444.96
955,375,2317.8
963,375,2311.26
964,375,2319.25
974,375,2312.91
976,375,2312.9
978,375,2315.38
994,375,2312.91
997,375,2319.13
998,375,1507.27
999,375,2312.91
1004,375,2314.37
1011,375,2312.91
1013,375,2312.91
1017,375,2192.01
1019,375,2312.91
1020,375,2312.91
1026,375,2312.91
1027,375,2314.64
1029,375,2314.3
1043,375,2311.12
1048,375,2318.66
1050,375,2315.04
1051,375,2314.35
1060,375,2312.79
1063,375,2312.01
1065,375,2408.31
1068,375,2312.91
1077,375,2312.91
1078,375,2312.9
1082,375,2316.53
1083,375,2316.69
1084,375,2315.12
1088,375,2311.89
1091,375,2316.26
1096,375,2312.91
1097,375,2312.29
1103,375,2314.58
1105,375,2312.91
1109,375,2312.91
1113,375,2312.61
1115,375,2312.9
1121,375,2312.91
1127,375,2313.87
1128,375,2312.91
1131,375,2313.64
1134,375,2312.91
1141,375,2790.12
1145,375,2317.59
1152,375,2314.58
1157,375,2319.69
1158,375,2315.71
1163,375,2316.3
1168,375,2311.67
1176,375,2316.91
1177,375,2318.4
1179,375,2311.83
1180,375,2311.63
1181,375,2312.91
1183,375,2312.91
1186,375,2313.64
1189,375,2319.52
1192,375,2790.12
1198,375,2317.61
1201,375,2312.91
1210,375,2313.29
1211,375,2315.99
1214,375,2316.05
1218,375,2318.5
1222,375,2317.11
1225,375,2317.72
1226,375,2312.91
1229,375,2318.04
1236,375,2312.91
1237,375,2312.91
1241,375,2318.36
1246,375,1740.3
1248,375,2319.58
1251,375,2312.91
1261,375,2315.83
1262,375,2312.82
1269,375,2319.87
1277,375,2790.12
1278,375,2312.72
1279,375,2312.91
1280,375,2312.9
1283,375,2312.91
1289,375,2312.9
1292,375,2312.9
1293,375,2313.94
1295,375,2790.12
1300,375,2313.63
1303,375,2312.91
1314,375,2312.91
1317,375,2314.81
1323,375,2312.91
1331,375,2312.91
1334,375,2312.91
1338,375,2312.91
1339,375,2312.91
1340,375,2314.72
1344,375,2312.91
1345,375,2319.83
1346,375,2317.3
