eventID,thickness_um,edep_keV
108,20,2314.35
175,20,2315.68
214,20,2313.46
216,20,2318.24
301,20,1355.77
312,20,2314.48
320,20,2790.12
357,20,2315.21
425,20,2311.18
427,20,2311.7
507,20,2312.9
528,20,2315.28
614,20,2312.87
867,20,2312.91
920,20,2790.12
973,20,2312.91
974,20,2315.4
994,20,2319.78
1002,20,1219.33
1058,20,2314.9
1242,20,2319.35
1369,20,2318.17
1412,20,2312.91
1442,20,2318.01
1479,20,2790.12
1514,20,1947.39
1545,20,2317.26
1617,20,2314.73
1716,20,848.473
1789,20,2312.91
1867,20,2310.95
1947,20,2790.12
2006,20,2315.21
2068,20,2790.12
2292,20,2319.36
2315,20,2313.71
2361,20,2308.85
2387,20,2313.18
2434,20,2316.54
2438,20,1074.58
2462,20,1556.96
2481,20,2309.7
2537,20,2790.12
2542,20,2314.77
2581,20,2317.86
2590,20,2312.91
2625,20,2312.91
3057,20,2314.71
3131,20,2312.91
3142,20,2311.63
3163,20,2316.73
3263,20,2314.23
3402,20,1359.01
3433,20,1002.2
3434,20,1398.26
3464,20,2318.04
3524,20,2312.9
3635,20,2317.03
3641,20,2312.91
3654,20,2314.62
3694,20,1312.18
3714,20,1253.95
3755,20,2318.46
3798,20,2790.12
4016,20,2790.12
4021,20,2790.12
4050,20,2790.12
4071,20,2790.12
4122,20,2305.02
4175,20,2317.02
4195,20,1997.45
4287,20,2319.83
4302,20,1841.48
4341,20,2790.12
4352,20,2316.95
4434,20,2318.62
4534,20,2315.55
4624,20,2312.91
4640,20,2308.92
4683,20,1987.11
4690,20,2309.99
4740,20,2312.91
4824,20,2312.91
5085,20,1383.4
5090,20,2317.18
5093,20,1440.35
5112,20,2312.91
5177,20,2319.11
5185,20,2312.91
5192,20,2312.91
5198,20,2312.35
5252,20,2317.27
5255,20,2317.15
5265,20,2318.95
5319,20,2790.12
5512,20,2311.89
5544,20,2312.91
5561,20,2314.96
5609,20,849.308
5622,20,2790.12
5639,20,2312.91
5641,20,2317.85
5687,20,2312.91
5878,20,1964.59
5886,20,2318.86
5908,20,2315.94
5927,20,2268.53
5961,20,2311.11
5990,20,2319.11
6011,20,2312.6
6098,20,2310.6
6104,20,2312.91
6165,20,2313.79
6354,20,1388.68
6365,20,1190.04
6439,20,2312.91
6469,20,2317.05
6474,20,2319.53
6536,20,2312.13
6609,20,2312.91
6698,20,2312.91
6719,20,2310.57
6753,20,2313.53
6795,20,1203.55
6904,20,2315.89
6960,20,2312.91
6975,20,2318.95
7025,20,1789.46
7150,20,2314.23
7151,20,2317.76
7199,20,2311.78
7222,20,2313.18
7383,20,2317.82
7439,20,2318.59
7481,20,2315.79
7519,20,2312.9
7717,20,2312.91
7755,20,2317.08
7762,20,2790.12
8058,20,2312.91
8109,20,2311.71
8125,20,2316.08
8143,20,2312.9
8154,20,2316.08
8202,20,2312.12
8289,20,2312.91
8382,20,1804.56
8464,20,2318.73
8467,20,2314.78
8489,20,2315.36
8504,20,2311.71
8596,20,2311.77
8643,20,2318.58
8670,20,2312.9
8843,20,2315.84
8955,20,2312.9
9138,20,2312.91
9190,20,2315.28
9229,20,2312.9
9494,20,2311.4
9703,20,2317.89
9773,20,2490.54
9849,20,1135.42
9900,20,2312.91
9974,20,2316.85
9991,20,2319.15
10061,20,2316.37
10121,20,2311.16
10169,20,2313.16
10242,20,2311.52
10267,20,2318.18
10345,20,2312.91
10346,20,2275.09
10348,20,2313.01
10360,20,2316.31
10387,20,2310.45
10478,20,2312.91
10595,20,2319.7
10624,20,2312.7
10647,20,2312.91
10916,20,2305.24
10945,20,2305.76
10948,20,2312.91
11002,20,2312.9
11032,20,2313.68
