eventID,thickness_um,edep_keV
68,30,2318.5
78,30,2309.01
207,30,2312.22
233,30,2309.48
248,30,2312.91
257,30,2312.64
299,30,2313.35
302,30,1990.23
345,30,2312.91
453,30,2312.91
455,30,2318.86
460,30,2312.91
461,30,1885.69
508,30,1473.77
548,30,2316.1
574,30,2312.91
585,30,2315.71
626,30,2318.91
730,30,2314.95
734,30,1777.31
749,30,2312.91
761,30,2309.97
778,30,1966.86
806,30,2312.91
808,30,2312.91
816,30,2227.31
820,30,2312.91
876,30,2308.93
882,30,2318.46
960,30,2312.91
963,30,1928.77
1013,30,2312.91
1057,30,2319.32
1209,30,2314.53
1333,30,2313.95
1382,30,2315.42
1490,30,2318.69
1614,30,2314.28
1627,30,2313.34
1638,30,2312.69
1773,30,1314.79
1776,30,2318.37
1835,30,2312.91
1848,30,2312.91
2046,30,2314.36
2082,30,2312.91
2219,30,2790.12
2274,30,2312.91
2290,30,2317.53
2306,30,2311.64
2345,30,2311.53
2393,30,2318.5
2444,30,2314.31
2445,30,2790.12
2490,30,2311.06
2522,30,2311.92
2523,30,2316.28
2574,30,2315.87
2599,30,2313.87
2682,30,2312.92
2735,30,2259.52
2889,30,2077.44
2909,30,2312.91
2964,30,2312.91
2988,30,2310.94
3040,30,2312.91
3064,30,2315.99
3096,30,2311.79
3143,30,1812.28
3147,30,2312.91
3191,30,2314.36
3195,30,2309.34
3201,30,2317.34
3214,30,2314.37
3231,30,2138.77
3247,30,2312.91
3264,30,2312.91
3416,30,2312.66
3420,30,2318.75
3497,30,1501.46
3515,30,2310.03
3526,30,2319.79
3563,30,2317.46
3620,30,2316.25
3630,30,2314.41
3645,30,2318.82
3658,30,2312.91
3660,30,2310.75
3724,30,2316.8
3789,30,1762.76
3814,30,1031.86
3907,30,2130.86
3909,30,2315.76
3915,30,2309.15
3942,30,2318.62
3947,30,2317.45
3991,30,2310.62
4000,30,2312.91
4026,30,2312.91
4073,30,2312.91
4074,30,2313.69
4157,30,2313.23
4207,30,2312.9
4220,30,2311.73
4236,30,2313.19
4267,30,2790.12
4311,30,2312.91
4330,30,2285.56
4364,30,2312.91
4384,30,2310.95
4414,30,2790.12
4463,30,2312.91
4469,30,2790.12
4499,30,2100.91
4575,30,2312.91
4595,30,1823.4
4655,30,2311.61
4722,30,2310.2
4769,30,2318
4793,30,2312.91
4813,30,2315.41
4866,30,2312.91
4940,30,2317.05
4951,30,2313.49
4983,30,2134.39
5044,30,2790.12
5127,30,2312.91
5130,30,2312.02
5155,30,2319.33
5191,30,2068.29
5260,30,2312.91
5266,30,2315.54
5280,30,2313.22
5325,30,2316.1
5326,30,2315.81
5356,30,2315.55
5381,30,2314.47
5402,30,2135.57
5479,30,2311.46
5499,30,2312.91
5684,30,2790.12
5738,30,2312.31
5741,30,2316.02
5775,30,2790.12
5778,30,2316.95
5894,30,2312.09
5917,30,2312.91
5992,30,2790.12
5996,30,2319.53
6073,30,2313.02
6105,30,2790.12
6180,30,2308.96
6232,30,2315.74
6239,30,2312.91
6252,30,2319.33
6282,30,2312.91
6354,30,2312.9
6441,30,2317.67
6457,30,2312.59
6551,30,2316.84
6593,30,2313.49
6607,30,2312.91
6613,30,2311.31
6636,30,2309.31
6680,30,2312.9
6809,30,2318.42
6839,30,2318.33
6850,30,2309.02
6956,30,2319.6
7002,30,2312.63
7003,30,1825.09
7031,30,2312.91
7083,30,2790.12
7085,30,2316.86
7163,30,2312.91
7203,30,2790.12
7336,30,2311.47
7345,30,2312.91
7393,30,2317.82
7404,30,2312.91
7459,30,2312.91
7577,30,2317.63
7617,30,1755.51
7623,30,2790.12
7720,30,920.49
7794,30,2255.15
7798,30,2318.71
7827,30,2313
7904,30,2316.11
7996,30,2318.12
8001,30,2312.91
8017,30,2311.41
8032,30,2316.86
8081,30,2312.91
8130,30,2312.91
8171,30,1528.78
8238,30,2317.09
8320,30,2314.18
8339,30,2313.45
8354,30,2312.9
8448,30,2312.88
8488,30,2314.86
8532,30,2318.24
8548,30,2312.91
8555,30,2316.45
8614,30,2309.68
8636,30,2316.46
8641,30,2790.12
8672,30,1242.53
8673,30,2318.87
8742,30,2312.91
8783,30,2311.13
8798,30,2317.17
8891,30,2319.15
8915,30,2318.35
8950,30,1821
9013,30,2312.91
9054,30,2312.91
9055,30,2316.48
9177,30,2316.62
9193,30,2310.53
