eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
8,150,1,1,3491.41,255.526,0,0,79.1447
10,150,1,1,1957.03,-3953.39,0,0,87.3491
14,150,1,1,-3090.65,1099.78,0,0,69.911
15,150,1,1,3790.52,4079.74,0,0,103.394
31,150,1,1,-1238.82,1634.3,0,0,77.1021
32,150,1,1,1398.3,521.992,0,0,8.08292
33,150,1,1,-135.655,-1310.56,0,0,78.6547
50,150,1,1,-2639.5,-369.004,0,0,24.061
54,150,1,1,-3368.16,3223.44,0.303999,-20.7503,132.705
62,150,1,1,-959.616,-2654.47,0,0,34.3032
63,150,1,1,-332.928,-4778.33,0,0,59.6857
65,150,1,1,-2750.89,-3465.44,103.025,34.9695,52.4337
68,150,1,1,-959.341,-3910.21,0,0,136.829
70,150,1,1,-4917.88,4528.65,0,0,61.9056
74,150,1,1,4235.62,2240.31,0,0,101.624
76,150,1,1,-2149.35,1825.72,0,0,55.9436
80,150,1,1,1263.52,-3128.09,0,0,138.869
82,150,1,1,149.193,4477.85,0,0,16.4952
89,150,1,1,1226.7,2588.27,0,0,124.397
90,150,1,1,2846.67,-971.747,0,0,52.2221
101,150,1,1,-4081.31,3149.29,0,0,65.3267
106,150,1,1,4116.87,4123.31,0,0,48.3865
108,150,1,1,-846.649,-3189.32,0,0,149.074
112,150,1,1,-1087.79,-1734.91,0,0,147.95
120,150,1,1,-1951.14,3410.03,0,0,122.76
125,150,1,1,2091.31,334.945,0,0,61.2737
140,150,1,1,-3865.39,-3967.69,0,0,70.0537
145,150,1,1,1303.94,-3700.94,0,0,111.973
146,150,1,1,-3283.69,2648.06,0,0,130.028
161,150,1,1,1971.58,4726.08,0,0,148.62
166,150,1,1,313.3,4654.22,0,0,92.6894
173,150,1,1,1254.4,356.473,0,0,102.238
182,150,1,1,-3412.23,1556.74,0,0,121.093
187,150,1,1,-3362.73,792.164,0,0,25.106
201,150,1,1,1128.17,-4035.56,0,0,37.6043
203,150,1,1,-3126.2,1428.83,0,0,69.6618
232,150,1,1,474.673,3781.21,0,0,147.146
234,150,1,1,-4025.9,3961.48,0,0,68.8594
236,150,1,1,1407.7,-4998.91,0,0,132.565
242,150,1,1,-1598.04,3384.73,0,0,103.978
245,150,1,1,2159.61,-1819.93,0,0,64.6787
247,150,1,1,101.934,1207.44,0,0,39.1886
249,150,1,1,698.802,4135.94,0,0,102.017
