eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
31,100,1,2.5,4959.09,3108.88,0,0,90.7272
47,100,1,2.5,-3271.32,-1911.61,0,0,73.079
66,100,1,2.5,3046.3,-2499.97,0,0,29.1639
73,100,1,2.5,1648.1,2173.61,0,0,99.0709
92,100,1,2.5,683.137,136.348,0,0,31.3586
101,100,1,2.5,1988.54,2780.81,0,0,36.798
103,100,1,2.5,-4558.19,333.998,0,0,90.6792
127,100,1,2.5,4616.26,2904.66,0,0,68.2897
130,100,1,2.5,1644.68,-704.179,0,0,25.2962
156,100,1,2.5,4248.28,-2626.29,0,0,33.2291
163,100,1,2.5,-3811.75,-301.13,0,0,21.9841
185,100,1,2.5,567.111,-1277.15,0,0,55.5235
188,100,1,2.5,2832.09,2873.37,0,0,62.338
199,100,1,2.5,1289.98,-1086.95,0,0,72.9793
208,100,1,2.5,4442.05,4598.2,0,0,3.12443
216,100,1,2.5,-1289.31,-435.64,0,0,35.5718
226,100,1,2.5,3354.18,-1916.88,0,0,36.4807
230,100,1,2.5,2997.38,-4724.9,0,0,48.1946
249,100,1,2.5,-3512.04,-313.521,0,0,40.9634
251,100,1,2.5,-2146.32,4332.53,0,0,6.94018
265,100,1,2.5,-2535.78,-4610.4,0,0,66.1712
288,100,1,2.5,2933.2,3674.77,0,0,45.7399
323,100,1,2.5,4688.87,3429.81,0,0,0.755217
362,100,1,2.5,-557.25,4855.86,0,0,11.4308
365,100,1,2.5,4462.79,4367.16,0,0,87.9518
369,100,1,2.5,4818.44,-2676.57,0,0,5.9484
386,100,1,2.5,1858.24,-3597.65,0,0,95.388
391,100,1,2.5,2226.23,1028.05,0,0,27.1202
398,100,1,2.5,4164.59,346.751,0,0,57.2475
422,100,1,2.5,-215.794,-3334.14,0,0,11.0631
487,100,1,2.5,-4013.28,4170.02,0,0,93.7713
491,100,1,2.5,-4400.97,-2616.15,0,0,82.5311
504,100,1,2.5,447.559,3302.43,0,0,2.76417
519,100,1,2.5,57.0048,-1703.03,0,0,24.7886
533,100,1,2.5,-4299.22,2276.75,0,0,41.1489
548,100,1,2.5,-1908.71,1943.11,0,0,25.4315
550,100,1,2.5,-2837.89,-1772.3,0,0,48.4569
564,100,1,2.5,2609.44,490.95,0,0,75.0176
570,100,1,2.5,-3006.46,628.626,0,0,20.6369
588,100,1,2.5,4361.09,-1949.21,0,0,9.22148
613,100,1,2.5,-1988.84,4495.25,0,0,21.1301
658,100,1,2.5,2653.06,-4104.25,0,0,19.3577
662,100,1,2.5,-3737.63,801.614,0,0,49.6724
672,100,1,2.5,-1462.54,-2961.16,0,0,79.0602
