eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
2,150,1,2.5,-3770.17,-2319.38,0,0,128.014
39,150,1,2.5,-765.697,196.441,0,0,28.8285
42,150,1,2.5,-2158.6,4061.61,27.9935,300.151,102.34
69,150,1,2.5,-4233.62,-4665.88,0,0,131.433
70,150,1,2.5,-1618.56,2524.05,0,0,147.403
73,150,1,2.5,92.5738,4926.47,0,0,73.9545
90,150,1,2.5,-4628.41,-3402.45,0,0,9.91144
119,150,1,2.5,3032.54,3460.85,0,0,145.366
122,150,1,2.5,-3284.52,-1959.2,0,0,38.8051
126,150,1,2.5,1961.41,-2879.31,0,0,114.87
128,150,1,2.5,4832.69,889.255,0,0,62.029
165,150,1,2.5,3112.72,4200.54,0,0,124.817
175,150,1,2.5,-127.432,623.308,0,0,27.1334
179,150,1,2.5,-3830.47,-3255.78,0,0,68.193
188,150,1,2.5,3265.37,2521.41,0,0,19.3891
190,150,1,2.5,-1928.02,-4252.45,0,0,60.3719
207,150,1,2.5,-1706.13,-2497.32,0,0,27.0122
208,150,1,2.5,389.502,728.667,0,0,20.4649
211,150,1,2.5,-1253.48,-4459.84,0,0,40.3535
218,150,1,2.5,-24.048,-1120.9,0,0,143.569
220,150,1,2.5,4105.08,56.4202,0,0,11.2135
224,150,1,2.5,1902.4,4837.81,0,0,6.83177
234,150,1,2.5,3776.37,-2409.11,0,0,40.7963
235,150,1,2.5,-3825.91,3390.35,0,0,34.7665
237,150,1,2.5,379.941,-2159.3,0,0,10.0698
246,150,1,2.5,-2884.88,2100.94,0,0,1.10662
255,150,1,2.5,1421.61,2210.23,0,0,83.2155
258,150,1,2.5,-2785.22,-1430.88,0,0,19.0432
262,150,1,2.5,4091.85,1522.27,0,0,39.719
281,150,1,2.5,-1127.5,2641.82,0,0,53.3793
283,150,1,2.5,1646.68,-3385.71,0,0,28.406
284,150,1,2.5,4362.43,-1806.79,0,0,122.131
286,150,1,2.5,-782.569,-3376.12,0,0,141.722
287,150,1,2.5,3073.32,3783.58,0,0,20.6108
296,150,1,2.5,3866.73,315.457,0,0,24.1984
306,150,1,2.5,288.406,3917.59,0,0,78.3084
321,150,1,2.5,2109.68,1181.99,0,0,52.6409
344,150,1,2.5,-3285.57,-1038.74,0,0,36.7522
349,150,1,2.5,2201.18,-3866.71,0,0,119.209
373,150,1,2.5,14.2083,-2033.72,0,0,74.4227
396,150,1,2.5,4984.85,-3741.26,0,0,76.5331
397,150,1,2.5,613.98,1049.31,0,0,14.0246
410,150,1,2.5,-1583.28,1807.14,0,0,14.0834
425,150,1,2.5,-2118.36,2869.8,0,0,90.6229
426,150,1,2.5,222.616,-3524.91,0,0,63.7342
433,150,1,2.5,-846.627,-1051.26,0,0,74.4186
435,150,1,2.5,-794.643,2294.59,74.7544,-3.57746,107.474
451,150,1,2.5,4009.95,-4212.04,0,0,19.8553
464,150,1,2.5,2097.3,-1698.76,0,0,23.4819
470,150,1,2.5,-2884.41,3354.09,0,0,77.4084
471,150,1,2.5,-1848.09,455.657,0,0,10.2545
479,150,1,2.5,-1513.24,3421,0,0,33.8909
482,150,1,2.5,-355.945,-4480.04,0,0,69.3265
498,150,1,2.5,1121.34,-2925.19,0,0,146.991
506,150,1,2.5,695.17,-846.182,0,0,107.599
508,150,1,2.5,4507.5,4188.05,0,0,40.7852
512,150,1,2.5,4662.9,-1264.59,0,0,94.3217
529,150,1,2.5,-585.445,2538.3,0,0,5.92308
545,150,1,2.5,-3464.55,3205.65,0,0,104.118
554,150,1,2.5,-1986.98,2757.2,0,0,103.384
556,150,1,2.5,-3815.16,4867.28,0,0,120.185
569,150,1,2.5,-3426.26,-3001.73,0,0,29.5478
