eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
1,325,1,2.5,1592.53,-4055.91,0,0,16.181
3,325,1,2.5,-1573.15,-927.477,0,0,66.0872
17,325,1,2.5,-2401.73,3147.72,0,0,152.101
19,325,1,2.5,932.813,-3067.03,0,0,92.0156
24,325,1,2.5,-2180.05,4394.61,0,0,168.582
25,325,1,2.5,1945.61,-2054.02,0,0,37.0149
27,325,1,2.5,1265.44,-2870.95,0,0,1.11437
32,325,1,2.5,4361.9,435.551,0,0,99.3487
41,325,1,2.5,3742.68,334.767,0,0,135.772
44,325,1,2.5,1865.25,820.837,0,0,160.332
46,325,1,2.5,-1351.14,-2451.48,0,0,31.0559
50,325,1,2.5,2534.92,4057.56,0,0,150.572
53,325,1,2.5,4457.48,-2664.69,0,0,107.849
54,325,1,2.5,-83.2464,3612.28,0,0,15.2143
55,325,1,2.5,-3095.35,-843.285,0,0,187.513
57,325,1,2.5,3866.32,3528.12,0,0,141.439
60,325,1,2.5,3975.08,-4188.13,0,0,297.791
64,325,1,2.5,3251.46,-312.312,0,0,133.534
65,325,1,2.5,3134.72,309.787,0,0,224.644
79,325,1,2.5,1209.06,-3135.17,0,0,258.736
82,325,1,2.5,2342.55,-882.988,0,0,254.576
89,325,1,2.5,3732.49,3224.3,0,0,18.8866
93,325,1,2.5,1554.16,4789.01,0,0,120.767
97,325,1,2.5,-1357.93,-3470.72,0,0,112.638
98,325,1,2.5,1918.12,-4858.71,0,0,290.74
106,325,1,2.5,2785.19,-938.885,0,0,32.4264
117,325,1,2.5,-1435.68,-1440.61,0,0,130.77
122,325,1,2.5,2618.72,-3628.12,0,0,204.037
123,325,1,2.5,-1467.32,-4448.27,0,0,10.0527
127,325,1,2.5,318.814,-1950.99,0,0,25.6988
131,325,1,2.5,-1468.57,-3829.88,0,0,71.7292
136,325,1,2.5,-1824.07,813.318,0,0,222.73
137,325,1,2.5,-2008.76,1974.28,0,0,265.319
139,325,1,2.5,-805.193,4729.92,0,0,125.79
148,325,1,2.5,-1192.26,4351.84,0,0,124.807
150,325,1,2.5,-554.78,-1016.83,0,0,316.393
153,325,1,2.5,2535.6,4224.32,0,0,324.832
154,325,1,2.5,-305.884,-2564.57,0,0,271.409
158,325,1,2.5,-3156.38,-228.889,0,0,306.141
161,325,1,2.5,-2775.69,-3538.31,0,0,11.5388
164,325,1,2.5,-2809.28,-583.703,0,0,168.024
168,325,1,2.5,-1077.52,-2544.2,0,0,67.9716
170,325,1,2.5,4890.34,3756.01,0,0,1.55635
175,325,1,2.5,1847.14,-4595.93,0,0,15.7711
179,325,1,2.5,-3947.84,-816.082,0,0,1.36165
184,325,1,2.5,1087.11,623.811,0,0,272.045
190,325,1,2.5,3425.04,-1.42955,5.0375,-12.8562,151.523
193,325,1,2.5,-4074.09,247.516,0,0,13.2151
198,325,1,2.5,3594.63,-4060.24,0,0,270.128
199,325,1,2.5,-4169.46,-1119.57,0,0,293.132
200,325,1,2.5,3110.41,-4247.58,0,0,133.015
201,325,1,2.5,291.236,377.072,0,0,42.7411
203,325,1,2.5,811.757,-2517.82,0,0,223.552
208,325,1,2.5,1745.69,3520.76,0,0,75.2902
209,325,1,2.5,-3725.42,-1414.8,0,0,126.003
210,325,1,2.5,3025.69,-540.68,0,0,79.523
214,325,1,2.5,-1543.59,3897.69,0,0,263.872
219,325,1,2.5,2653.5,1920.95,0,0,254.795
220,325,1,2.5,2732.56,1933.31,0,0,172.297
235,325,1,2.5,-4928.27,4633.64,0,0,156.338
236,325,1,2.5,4021.74,-3915.88,0,0,272.635
240,325,1,2.5,-2379.61,-2704.64,0,0,203.782
248,325,1,2.5,-3724.16,4428.11,0,0,20.0926
252,325,1,2.5,645.141,1202.59,0,0,106.839
254,325,1,2.5,-1347.02,3069.37,0,0,253.006
264,325,1,2.5,2536.08,-4365.48,0,0,163.293
267,325,1,2.5,3948.6,2142.66,0,0,11.3076
269,325,1,2.5,2180.57,4686.9,0,0,142.862
270,325,1,2.5,291.791,3940.26,0,0,190.908
272,325,1,2.5,4837.66,-4755.61,0,0,257.168
278,325,1,2.5,735.615,-3212.93,0,0,177.76
284,325,1,2.5,-3338.39,493.474,0,0,269.03
287,325,1,2.5,2094.93,2918.44,0,0,204.367
290,325,1,2.5,4621.01,-1317.04,0,0,150.421
304,325,1,2.5,3425.04,4384.03,0,0,209.273
310,325,1,2.5,4289.08,4168.28,0,0,23.2371
315,325,1,2.5,3002.64,-16.3074,0,0,259.448
320,325,1,2.5,2705.72,9.10471,0,0,146.53
324,325,1,2.5,-276.096,-3330.79,0,0,64.4803
331,325,1,2.5,2034.87,-1715.81,0,0,114.131
336,325,1,2.5,-1169.11,2698.19,0,0,260.056
337,325,1,2.5,3519.3,2162.91,0,0,119.554
339,325,1,2.5,2162.51,2855.89,0,0,270.652
346,325,1,2.5,-3560.05,3236.13,0,0,133.254
347,325,1,2.5,-2145.53,-4265.36,0,0,251.833
366,325,1,2.5,3869.79,960.145,0,0,211.809
371,325,1,2.5,1617.58,-2085.87,0,0,225.946
374,325,1,2.5,1870.49,358.904,0,0,208.561
377,325,1,2.5,-4269.06,-4443.12,0,0,50.0922
389,325,1,2.5,1238.3,-456.403,0,0,280.047
391,325,1,2.5,-689.034,-3012.79,0,0,158.193
399,325,1,2.5,4622.95,4.81853,0,0,14.0901
401,325,1,2.5,-3098.07,-2467.49,0,0,63.2572
403,325,1,2.5,3802.15,746.804,0,0,28.6832
405,325,1,2.5,-4515.09,2845.8,0,0,27.8746
409,325,1,2.5,-1650.66,-802.966,0,0,109.061
411,325,1,2.5,3494.85,2882.89,0,0,280.732
424,325,1,2.5,-3306.38,4186.08,0,0,200.753
427,325,1,2.5,4010.52,-570.212,0,0,37.3326
428,325,1,2.5,-4091.85,-4040.67,0,0,154.739
439,325,1,2.5,-1454.49,4618.87,0,0,3.55731
444,325,1,2.5,-3327.35,-326.805,0,0,158.438
447,325,1,2.5,-2097.9,-4511.44,0,0,201.681
452,325,1,2.5,1998.59,-2609.7,0,0,149.497
459,325,1,2.5,722.257,420.937,0,0,63.2969
469,325,1,2.5,-4085.91,561.004,0,0,50.3975
470,325,1,2.5,3322.09,4306.13,0,0,320.909
477,325,1,2.5,2660.3,-434.312,0,0,292.288
482,325,1,2.5,-3918.34,-3292.37,0,0,65.2379
484,325,1,2.5,-4110.4,-4173.93,0,0,111.746
488,325,1,2.5,-3377.31,-3964.56,0,0,272.398
490,325,1,2.5,2907.18,-2869.43,0,0,313.377
494,325,1,2.5,2503.02,1755.86,0,0,93.2764
499,325,1,2.5,1994.98,-3085.72,0,0,31.5972
511,325,1,2.5,2803.2,995.867,0,0,81.2032
513,325,1,2.5,-784.596,-4875.66,0,0,322.253
514,325,1,2.5,2746.59,3349.84,0,0,69.5748
526,325,1,2.5,-2727.82,3466.33,0,0,166.095
533,325,1,2.5,4291.22,-2595.24,0,0,216.705
543,325,1,2.5,1135.81,-261.509,0,0,245.325
