eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
162,1,1,2.5,-4134.79,-867.359,0,0,0.453992
517,1,1,2.5,-1593.08,4404.36,0,0,0.904268
660,1,1,2.5,-2122.39,2793.65,0,0,0.760137
4582,1,1,2.5,-4376.51,-433.705,0,0,0.515957
8822,1,1,2.5,2427.74,-179.743,0,0,0.541734
9616,1,1,2.5,-1030.3,-4968.16,0,0,0.631364
10851,1,1,2.5,4027.2,3089.83,0,0,0.952033
12689,1,1,2.5,3409.82,-3889.18,0,0,0.371146
15073,1,1,2.5,-1184.08,-1847.12,0,0,0.587014
15785,1,1,2.5,2028.51,509.499,0,0,0.324989
16133,1,1,2.5,-308.26,-822.293,0,0,0.498775
17590,1,1,2.5,-3308.33,-3160.69,0,0,0.0609709
18019,1,1,2.5,-4977.71,176.895,0,0,0.868348
19802,1,1,2.5,-3931.57,-2281.82,0,0,0.706114
22668,1,1,2.5,725.082,492.681,0,0,0.730361
24387,1,1,2.5,4129.18,490.132,0,0,0.726015
26429,1,1,2.5,2123.04,281.28,0,0,0.628495
26939,1,1,2.5,-3936.51,-3884.62,0,0,0.287384
27137,1,1,2.5,-4730.8,2409.94,0,0,0.18751
29346,1,1,2.5,-3523.7,4921.21,0,0,0.085985
29954,1,1,2.5,2005.36,1891.33,0,0,0.947616
30382,1,1,2.5,-32.4655,-845.431,0,0,0.821901
31564,1,1,2.5,-2330.51,3201.97,0,0,0.227622
32205,1,1,2.5,-3281.17,-614.746,0,0,0.27864
34868,1,1,2.5,3340.42,-2187.16,0,0,0.0379022
35198,1,1,2.5,871.342,4288.71,0,0,0.650904
36021,1,1,2.5,-2404.23,2494.65,0,0,0.244326
36544,1,1,2.5,-3611.49,-1206.65,0,0,0.957417
39009,1,1,2.5,4404.49,4369.9,0,0,0.0410095
43748,1,1,2.5,-1394.07,-1309.61,0,0,0.472084
46572,1,1,2.5,3614.49,2817.27,0,0,0.711566
47451,1,1,2.5,4698.03,590.991,0,0,0.210893
49407,1,1,2.5,228.802,-2814.51,0,0,0.414392
50627,1,1,2.5,-4706.74,-4990.22,0,0,0.360795
51419,1,1,2.5,2139.47,-288.063,0,0,0.608326
52881,1,1,2.5,-4347.57,1718.17,0,0,0.973747
53570,1,1,2.5,-4968.27,704.192,0,0,0.390211
53826,1,1,2.5,-1299.59,3126.43,0,0,0.240272
53997,1,1,2.5,-1537.97,-2635.72,0,0,0.977247
58373,1,1,2.5,-1081.36,231.476,0,0,0.514716
61345,1,1,2.5,-1001.65,3132.65,0,0,0.0741594
63159,1,1,2.5,-1205.26,-2301.29,0,0,0.414411
63474,1,1,2.5,427.939,4456.66,0,0,0.221965
63721,1,1,2.5,-2311.56,-1372.74,0,0,0.685925
65039,1,1,2.5,-528.171,-2160.21,0,0,0.756829
67331,1,1,2.5,-733.86,-2509.32,0,0,0.655138
67641,1,1,2.5,-1154.67,-4922.22,0,0,0.659537
69100,1,1,2.5,2351.04,4103.27,0,0,0.845505
70620,1,1,2.5,-1126.25,4709.87,0,0,0.096802
71883,1,1,2.5,-3246.75,-303.872,0,0,0.510295
72951,1,1,2.5,2097.46,364.592,0,0,0.839756
73695,1,1,2.5,4689.53,3367.7,0,0,0.487652
75546,1,1,2.5,2395.01,4754.57,0,0,0.756024
76218,1,1,2.5,1382.34,3141.96,0,0,0.129571
77063,1,1,2.5,1538.1,-1778.64,0,0,0.352916
84021,1,1,2.5,-547.033,2809.47,0,0,0.483465
85102,1,1,2.5,2021.88,369.981,0,0,0.230059
85479,1,1,2.5,1299.9,266.234,0,0,0.221966
85611,1,1,2.5,-3353.46,2912.46,0,0,0.904212
85888,1,1,2.5,3753.04,-1001.33,0,0,0.21669
86543,1,1,2.5,-162.553,1571.01,0,0,0.0836684
87346,1,1,2.5,2147.03,-1107.79,0,0,0.873796
87915,1,1,2.5,-1252.62,3659.2,0,0,0.609704
87930,1,1,2.5,197.743,-3313.45,0,0,0.692626
88072,1,1,2.5,2779.34,-337.418,0,0,0.232613
89298,1,1,2.5,3084.32,-1432.09,0,0,0.97923
89700,1,1,2.5,3004.94,3572.72,0,0,0.974356
90498,1,1,2.5,2178.91,3888.09,0,0,0.651481
92542,1,1,2.5,1988.82,3252.85,0,0,0.99578
92572,1,1,2.5,3433.95,-2555.1,0,0,0.458976
92974,1,1,2.5,-2768.97,3798.04,0,0,0.10566
94481,1,1,2.5,4297.48,-2050.53,0,0,0.551547
94567,1,1,2.5,85.2206,4531.25,0,0,0.621665
94613,1,1,2.5,4001.86,4911.86,0,0,0.21465
96944,1,1,2.5,-1941.65,1932.61,0,0,0.723448
97223,1,1,2.5,-1872.73,4715.92,0,0,0.23794
98972,1,1,2.5,4200.62,4090.3,0,0,0.699341
