eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
8,500,1,2.5,-3121.59,2475.83,0,0,146.236
10,500,1,2.5,2040.37,-3312.31,0,0,80.5175
14,500,1,2.5,4907.18,-4743.72,0,0,317.624
15,500,1,2.5,3940.06,2880.56,0,0,480.174
18,500,1,2.5,-995.499,3804.65,0,0,362.544
19,500,1,2.5,3176.95,3166.45,0,0,24.9423
20,500,1,2.5,-224.711,-237.736,0,0,363.895
25,500,1,2.5,3953.34,-1825.74,0,0,477.701
26,500,1,2.5,-1756.69,2631,0,0,150.534
27,500,1,2.5,1366.98,3399.2,0,0,107.674
28,500,1,2.5,-2683.68,1050,0,0,274.104
30,500,1,2.5,183.257,-3044.87,0,0,221.239
33,500,1,2.5,2075.63,3048.35,0,0,245.664
38,500,1,2.5,-3976.84,4041.68,0,0,209.096
44,500,1,2.5,-4706.64,2195.96,0,0,305.375
46,500,1,2.5,755.298,4126.85,0,0,494.936
50,500,1,2.5,-1429.34,397.902,0,0,27.5724
51,500,1,2.5,-1695.78,2721.16,0,0,169.641
52,500,1,2.5,4673.24,1789.75,0,0,250.55
61,500,1,2.5,-2269.38,3823.5,0,0,312.776
65,500,1,2.5,4022.57,-4503.99,0,0,271.955
70,500,1,2.5,-4941.04,3944.3,0,0,387.249
71,500,1,2.5,3004.24,-2072.94,0,0,405.244
73,500,1,2.5,-4548.9,159.783,0,0,239.708
75,500,1,2.5,4435.48,1311.77,0,0,203.869
78,500,1,2.5,4134.12,-4758.98,0,0,167.68
80,500,1,2.5,1571.51,-518.934,0,0,61.4683
81,500,1,2.5,-3730.59,3914.73,0,0,222.693
84,500,1,2.5,-4352.55,-3993.3,0,0,394.538
85,500,1,2.5,-3204.23,-2590.95,0,0,423.8
88,500,1,2.5,-4832.04,2463.14,0,0,39.2612
91,500,1,2.5,668.035,-3698.77,0,0,0.834055
96,500,1,2.5,3422.17,-2089.12,0,0,177.027
104,500,1,2.5,-3376.69,3533.09,0,0,9.46205
108,500,1,2.5,3477.38,3443.87,0,0,406.909
112,500,1,2.5,2442.4,-4316.11,0,0,134.683
116,500,1,2.5,-4458.29,-5012.91,-67.4798,-50.9131,211.854
123,500,1,2.5,-19.975,-3553.75,0,0,144.65
125,500,1,2.5,3657.16,2989.58,-7.45567,58.0458,343.457
126,500,1,2.5,-479.107,-3413.73,0,0,324.142
128,500,1,2.5,4998.74,-4974.47,0,0,73.7081
