eventID,thickness_um,edep_keV
318,2,2194.76
324,2,1326.86
2480,2,877.633
2995,2,2310.65
3299,2,854.587
3418,2,1374.5
4028,2,1083.12
4164,2,1769.67
4652,2,928.912
6466,2,1275.28
6689,2,2235.33
8159,2,1811.15
8196,2,1452.88
8558,2,1000.14
9508,2,1258.47
10158,2,1133.35
10426,2,2310
10564,2,639.24
10968,2,947.735
11488,2,1098.68
11510,2,1496.53
11719,2,2312.21
12483,2,847.078
12632,2,2313.79
12673,2,1094.89
13764,2,2307.31
14495,2,847.248
16579,2,1015.75
17180,2,2311.43
18517,2,2062.83
18587,2,1162.11
19297,2,1183.59
19437,2,1557.89
20805,2,1896.78
20874,2,2440.33
21101,2,1179.77
21104,2,920.876
21206,2,1275.79
21439,2,1590.55
21870,2,2316.73
21913,2,1070.37
21924,2,2318.25
22101,2,1273.13
22279,2,2311.7
22753,2,1413.7
23265,2,808.294
23637,2,1140.35
23869,2,1793.74
24490,2,1684.05
24791,2,1040.74
24873,2,1851.18
25261,2,1613.33
25395,2,1442.56
25518,2,2319.58
25775,2,1106.01
25784,2,868.708
25821,2,992.913
25868,2,1978.98
26385,2,1050.78
26547,2,2171.75
26790,2,1207.07
27684,2,1045.07
28514,2,1271.6
28536,2,2315.2
29042,2,1312.31
29681,2,2089.05
29981,2,1379.81
30995,2,1144.32
31095,2,1018.77
31236,2,1792.52
31240,2,1449.29
31939,2,2691.85
33053,2,2312.37
33078,2,2311.07
33293,2,966.603
33601,2,1215.46
34339,2,1304.62
34522,2,1437.31
34966,2,1130.71
35490,2,1140.27
35851,2,2312.31
35886,2,1468.65
35888,2,1813.21
36253,2,1492.12
36492,2,1626.86
36977,2,1290.95
37319,2,2313.32
39085,2,667.847
41062,2,1289.67
41863,2,1254.64
42766,2,836.537
42913,2,1577.06
43384,2,2318.84
43540,2,1525.44
46479,2,1043.59
46979,2,895.835
47070,2,1021.07
47650,2,849.539
47698,2,882.371
48767,2,1434.57
49213,2,1124.11
49550,2,1240.04
50287,2,2790.12
50719,2,2315.48
50854,2,2084.97
51001,2,954.241
51024,2,1277.54
53543,2,1127.61
55718,2,1082.53
56069,2,1093.01
56412,2,852.753
56949,2,1084.23
57264,2,1098.31
57577,2,1645.57
57771,2,963.324
58528,2,1854.78
59330,2,1890.17
59743,2,2008.95
59797,2,1751.77
59812,2,1050.44
60756,2,1619.43
60887,2,1185.08
61214,2,1756.02
61248,2,1509.37
61770,2,1363.83
61792,2,1174.81
62007,2,1254.56
63165,2,1435.19
63285,2,1132.16
63562,2,1100.95
64683,2,1560.74
65541,2,863.536
65601,2,1210.84
65611,2,1573.28
65974,2,996.566
66096,2,1388.84
66776,2,1277.47
67438,2,2790.12
67790,2,965.702
67802,2,1022.65
68959,2,1214.38
68992,2,1339.35
69257,2,1107
70602,2,1130.43
70660,2,2315.6
71685,2,1075.51
72365,2,961.618
72568,2,2032.7
72610,2,1749.84
72997,2,1360.86
73533,2,1219.69
75428,2,1029.75
76290,2,2305.64
76717,2,1505.14
76986,2,2066.54
77390,2,1060.92
77429,2,902.433
77503,2,1642.54
77929,2,1299.31
78118,2,1068.08
79507,2,1347.74
80438,2,1405.51
80464,2,1452.45
81022,2,927.294
81235,2,1135.71
81694,2,1050.71
81760,2,1607.3
81920,2,982.949
82155,2,2311.46
82180,2,1334.58
83148,2,1289.01
83363,2,1713.2
83770,2,1047.79
84028,2,1300.92
84455,2,871.103
84735,2,2318.88
85008,2,1137.12
85436,2,1017.12
86014,2,2308.16
87628,2,1038.35
87901,2,1082.86
88332,2,1044.52
89191,2,1284.21
89373,2,1821.12
89633,2,1172.48
89737,2,1090.22
89861,2,947.974
90188,2,1476.41
90627,2,911.653
91601,2,1763.69
91985,2,1266.23
92458,2,1051.64
93907,2,1892.07
93949,2,1101.89
93992,2,935.588
94051,2,960.092
95024,2,2306.32
95533,2,890.4
95653,2,2311.88
96919,2,842.395
97269,2,1125.84
98174,2,1210.08
98329,2,2307.66
98339,2,1657.39
98551,2,1152.28
98637,2,1743.12
98871,2,1073.01
99497,2,2306.44
99633,2,1284.69
