eventID,thickness_um,edep_keV
67,5,1268.68
777,5,2736.64
878,5,2312.91
930,5,2005.83
969,5,1724.48
977,5,2311.75
1333,5,2319.92
1356,5,941.54
1410,5,2312.91
1704,5,2310.24
1716,5,2313.37
2187,5,1874.83
2208,5,1528.92
2232,5,1209.52
2561,5,1381.16
2674,5,2309.26
3426,5,2310.62
3606,5,1108
3646,5,2319.13
3786,5,2314.44
4305,5,2312.8
4867,5,1876.29
5389,5,1715.89
5433,5,1140.06
5768,5,2319.81
5912,5,1614.18
5974,5,2299.83
6404,5,1450.92
6626,5,2095.42
7017,5,1417.41
7122,5,2311.52
7441,5,1817.44
8380,5,2318.71
8575,5,1643.81
8805,5,1612.59
9283,5,2314.99
9290,5,2790.12
9329,5,1870.9
9543,5,2312.91
9776,5,2478.42
9868,5,2311.12
10025,5,1171.09
10433,5,1840.28
10549,5,1809.05
10592,5,1945.7
10636,5,2314.58
11129,5,2319.67
11525,5,1656.76
11837,5,1651.25
12195,5,2314.27
12253,5,1883.31
12447,5,1184.1
12451,5,1270
12616,5,1921.45
12869,5,1332.35
12998,5,964.047
13094,5,1114.27
13586,5,2315.98
13690,5,2211.31
14333,5,2316.45
14605,5,2318.92
14701,5,2790.12
14855,5,2316.79
15218,5,2315.85
15318,5,867.64
15439,5,2310.83
15483,5,2312.41
15490,5,1420.55
15699,5,1582.7
16471,5,891.829
16721,5,1540.74
16830,5,2304.98
17089,5,2317.29
17689,5,1264.78
17858,5,2314.91
17930,5,1104.14
18507,5,1201.34
18839,5,852.56
19066,5,2315.26
19203,5,2152.93
19478,5,2310.06
19485,5,2318.78
19946,5,2187.91
20374,5,2318.64
20451,5,2316.8
20742,5,2310.04
21040,5,2314.81
21246,5,2124.42
21552,5,2316.19
21671,5,1568.33
21802,5,2164.63
21863,5,2312.91
21898,5,2659.17
21905,5,2313.72
21957,5,2310.45
22047,5,2128.06
22440,5,1147.61
22852,5,2178.09
22882,5,1039.94
23054,5,977.159
23122,5,1684.62
23323,5,2312.91
23371,5,877.734
23390,5,2315.41
23397,5,2314.49
23541,5,1436.46
