eventID,thickness_um,edep_keV
5,200,1752.21
6,200,2315.81
11,200,2313.9
20,200,2312.9
22,200,2316.39
25,200,2312.91
33,200,2312.72
41,200,2790.12
47,200,2312.91
57,200,2318.86
76,200,2312.91
82,200,2314.98
85,200,2312.91
86,200,2315.12
94,200,2316.47
97,200,2315.2
106,200,2790.12
126,200,2315.2
127,200,1648.9
132,200,2316.47
136,200,1910.79
139,200,2312.91
152,200,2312.91
155,200,2312.91
164,200,2317.1
167,200,2312.91
178,200,2312.91
179,200,2313.48
180,200,2312.91
192,200,2312.55
195,200,2317.7
209,200,2310.98
210,200,2314.73
216,200,2312.91
221,200,2312.91
224,200,2312.9
229,200,2318.34
238,200,2312.91
243,200,2318.48
245,200,2311.7
248,200,2312.91
252,200,2314.89
258,200,2310.48
259,200,2312.91
262,200,2314.33
276,200,2313.65
285,200,2312.91
286,200,2317.87
287,200,2313.67
295,200,2312.91
307,200,2310.99
328,200,2314.37
339,200,2318.03
345,200,2312.91
352,200,2312.91
368,200,2317.66
375,200,870.331
384,200,2790.12
401,200,2312.91
407,200,2312.91
409,200,2312.9
412,200,2318.67
416,200,2312.91
430,200,2312.56
433,200,2313.2
435,200,2318.07
443,200,2313.79
447,200,2312.91
452,200,2790.12
459,200,2790.12
462,200,2312.91
464,200,2317.91
465,200,2312.91
467,200,2316.6
475,200,2318.2
476,200,2317.68
483,200,2314.57
492,200,2312.91
493,200,2790.12
494,200,2313.86
502,200,2316.31
506,200,2312.91
530,200,2315.3
533,200,2317.35
535,200,2315.11
541,200,2312.91
545,200,2317.91
548,200,2313.36
559,200,2314.44
562,200,2318.05
567,200,2312.16
568,200,2316.96
575,200,2316.4
587,200,2312.91
600,200,2312.91
602,200,2311.72
603,200,2319.52
612,200,2790.12
622,200,2315.52
627,200,2312.91
631,200,2313.91
634,200,2317.5
640,200,2316.15
641,200,2311.22
644,200,2313.22
645,200,2312.91
650,200,2313.79
651,200,2312.14
653,200,2314.92
658,200,2314.49
679,200,2318.88
685,200,2313.46
699,200,2312.91
714,200,2312.91
722,200,2790.12
730,200,2318.92
732,200,2312.91
746,200,2312.91
749,200,2312.9
750,200,2312.07
751,200,2316.43
754,200,2314.6
768,200,2317.46
772,200,2318.1
783,200,2313.51
792,200,2310.98
797,200,2790.12
803,200,2312.91
806,200,2317.46
813,200,2312.91
821,200,2312.91
822,200,2313.17
823,200,1288.94
830,200,2312.91
833,200,2317.76
838,200,2039.01
848,200,2312.91
849,200,2312.91
850,200,2312.91
851,200,2314.37
853,200,2312.91
855,200,2313.37
856,200,2318.06
863,200,2312.91
866,200,2316.45
875,200,2319.63
876,200,2313.9
877,200,2312.91
878,200,2311.1
884,200,2319.36
886,200,2312.91
890,200,2315.59
892,200,2311.31
893,200,2319.85
896,200,2312.9
898,200,2311.28
900,200,2312.91
907,200,2312.8
910,200,2314.1
927,200,2318.08
952,200,2319.88
956,200,2316.71
964,200,2315.69
965,200,2312.91
971,200,2319.58
973,200,2312.91
978,200,2315.46
979,200,2317.51
983,200,2319.7
984,200,2316.99
989,200,2318.35
995,200,2313.04
1001,200,2790.12
1002,200,2314.34
1005,200,2314.69
1006,200,2315.28
1013,200,2312.89
1019,200,2312.91
1025,200,886.619
1032,200,2311.64
1033,200,2790.12
1035,200,2312.62
1041,200,2312.91
1043,200,2312.07
1051,200,2312.91
1054,200,2312.91
1056,200,1876.39
1058,200,1936.54
1065,200,2312.9
1070,200,2312.91
1071,200,2319.72
1072,200,2312.9
1083,200,2790.12
1087,200,2317.16
1097,200,2312.91
1100,200,2614.47
1102,200,2315.76
1103,200,2312.91
1104,200,2312.91
1109,200,2312.69
1121,200,2379.15
1132,200,2312.31
1139,200,2790.12
1143,200,2315.8
1145,200,2790.12
1146,200,2317.91
1152,200,2315.46
1156,200,2316.61
1158,200,2317.94
1159,200,2313.74
1160,200,2790.12
1161,200,2312.91
1166,200,2312.91
1169,200,2316.09
1172,200,2312.91
1178,200,2312.91
1184,200,2318.62
1185,200,2312.91
1187,200,2312.91
1190,200,2317.3
1194,200,2309.17
1209,200,2311.61
1212,200,2311.4
1215,200,2319.22
1217,200,2317.22
1218,200,2316.76
1223,200,2312.91
1234,200,2312.91
1248,200,2312.91
1254,200,2311.22
1255,200,2312.91
1256,200,2312.91
1257,200,2790.12
1275,200,2315.51
1279,200,2312.91
1282,200,2315.19
1284,200,2790.12
1290,200,2317.94
1295,200,2319.15
1298,200,2790.12
1311,200,2315.17
1323,200,2316.45
1331,200,2127.54
1332,200,2312.9
1338,200,2312.9
1347,200,2317
1358,200,2312.91
1359,200,2312.91
1364,200,2317.99
1371,200,2315.05
1372,200,2319.29
1380,200,2312.27
1400,200,2312.98
1407,200,2318.64
1412,200,2790.12
1414,200,2312.91
1415,200,2311.42
1419,200,2312.91
1425,200,2314.27
1427,200,2312.91
1431,200,2312.9
1432,200,2312.91
1436,200,2312.9
1440,200,2318.3
1444,200,2311.34
1445,200,2318.06
1449,200,2314.85
1452,200,2312.91
1457,200,2312.91
1482,200,2311.92
1487,200,2314.87
1493,200,2317.71
1495,200,2312.91
1498,200,2319.43
1521,200,2312.91
1523,200,2312.91
1530,200,2312.91
1534,200,2318.23
1538,200,2312.91
1539,200,2319.61
1545,200,2317.48
1553,200,2316.94
1555,200,2312.9
1571,200,2311.74
1586,200,2312.6
1601,200,2312.91
1607,200,2318.83
1610,200,2318.63
1613,200,2314.22
1624,200,2315.84
1632,200,2312.91
1635,200,1097.27
1636,200,2312.32
1641,200,2318.13
1645,200,2317.35
1654,200,2317.08
1656,200,2317.59
1658,200,2312.91
1662,200,2315.99
1663,200,2365.15
1665,200,2312.42
1668,200,2311.61
1672,200,2312.91
1673,200,2790.12
1677,200,2310.99
1687,200,2311.88
1692,200,2312.91
1702,200,2316.53
1704,200,2433.14
1706,200,2312.91
1707,200,2316.14
1708,200,2317.42
1713,200,2312.91
1718,200,2312.91
1719,200,2311.2
1728,200,2314.12
1731,200,2315.32
1735,200,2313.74
1741,200,2313.2
1746,200,2312.91
1748,200,2312.91
1751,200,2790.12
1752,200,2314.82
1755,200,2318.38
1765,200,2319.8
1766,200,2312.9
1772,200,2311.45
1775,200,2317.41
1784,200,2312.91
1794,200,2317.02
1799,200,2316.24
1802,200,2312.32
1805,200,2312.91
1807,200,2318.03
1809,200,2318.61
1812,200,2312.91
1814,200,2318.01
1827,200,2316.01
1828,200,2312.91
1832,200,2312.9
1837,200,2315
1838,200,2316.3
1845,200,2318.41
1851,200,2318.19
1853,200,2314.08
1863,200,2314.69
1864,200,2790.12
1868,200,2312.91
1880,200,2317.42
1881,200,2312.9
1883,200,2312.11
1885,200,2316.97
1886,200,2312.91
1887,200,2313.31
1893,200,2314.26
1894,200,2312.91
1897,200,2312.91
1903,200,2312.9
1908,200,2312.91
1911,200,2790.12
1913,200,2315.8
1927,200,2790.12
1934,200,2312.91
1945,200,2312.9
1947,200,2318.25
1961,200,2790.12
1967,200,2312.2
1971,200,2311.74
1972,200,2311.78
1978,200,2312.11
1990,200,2316.16
2002,200,2312.91
2003,200,2312.91
2012,200,2312.91
2029,200,2790.12
2035,200,2315.12
2039,200,2312.91
2042,200,2312.32
2043,200,2312.91
2044,200,2312.91
2047,200,2319.3
2049,200,2790.12
2052,200,2312.91
2056,200,2312.91
2057,200,2318.8
2078,200,2312.9
2093,200,2312.46
2096,200,2310.94
2097,200,2316.63
2098,200,2319.73
2099,200,2312.9
2109,200,2313.26
2115,200,2312.91
2119,200,2312.9
2120,200,2314.57
2124,200,2312.9
2125,200,2316.24
2132,200,2312.91
2137,200,2312.91
2138,200,2317.03
2150,200,2312.91
2158,200,2318.16
2161,200,2312.91
2170,200,2317.95
2175,200,2314.43
2178,200,2315
2191,200,2312.91
2198,200,2316.85
2212,200,2311.96
2215,200,2312.91
2217,200,2312.91
2221,200,2311.81
2229,200,2317.3
2233,200,2312.91
2238,200,2317.66
2240,200,2316.82
2252,200,2319.67
2267,200,2312.91
2268,200,2312.91
2272,200,2312.91
2273,200,2316.46
2287,200,2312.91
2290,200,2312.91
2291,200,2311.76
2292,200,2314.88
2296,200,2312.9
2299,200,2311.67
2305,200,2312.91
2316,200,2310.92
2326,200,2311.22
2328,200,2314.93
2334,200,2312.91
2344,200,2312.9
2345,200,2316.62
2366,200,2316.03
2374,200,1751.3
2386,200,2319.79
2387,200,2790.12
2390,200,2312.91
2393,200,2310.66
2404,200,2312.91
2405,200,2315.46
2408,200,2312.91
2410,200,2313.6
2416,200,2312.9
2421,200,2315.43
2424,200,2317.05
2428,200,2315.49
2429,200,2315.89
2432,200,2319.39
2433,200,2315.14
2439,200,2312.91
2451,200,2312.91
2454,200,2315.38
2458,200,2312.9
2461,200,2317.66
2482,200,2790.12
2483,200,2318.08
2491,200,2312.91
2500,200,2318.83
2514,200,2319.15
2517,200,2316.73
2518,200,2311.63
2520,200,2316.71
2523,200,2312.91
2524,200,2312.91
2536,200,2316.02
2541,200,2315.26
2542,200,2312.91
2543,200,2312.81
2556,200,2790.12
2558,200,2314.8
2563,200,2312.11
2576,200,2318.44
2577,200,2312.91
2588,200,2315.42
2592,200,2790.12
2597,200,2312.91
2599,200,2318.58
2602,200,2316.59
2612,200,2312.91
2615,200,2314.47
2616,200,2313.93
2620,200,2319.58
2632,200,2315.79
2635,200,2312.91
2639,200,2315.82
2642,200,2312.91
2643,200,2312.91
2646,200,2313.77
2650,200,2316.1
2656,200,2312.8
2658,200,2312.91
2663,200,2311.76
2674,200,2312.34
2680,200,2317.55
2688,200,2312.9
2709,200,2315.68
2710,200,2312.91
2712,200,2312.91
2716,200,2312.91
2720,200,2312.27
2729,200,2312.91
2731,200,2314.64
2737,200,2316.93
2738,200,2315.45
2739,200,2319.57
2742,200,2313.77
2743,200,2312.91
2746,200,2316.14
2750,200,2318.17
2753,200,2312.91
2754,200,2790.12
2755,200,2312.91
2757,200,2312.91
2761,200,2317.49
2763,200,2318.72
2769,200,2312.91
2771,200,2312.91
2772,200,2318.32
2773,200,2317.98
2776,200,2319.43
2777,200,2318.68
2783,200,2312.05
2784,200,2312.91
2785,200,1095.12
2794,200,2310.98
2796,200,2790.12
2802,200,2317.86
2804,200,2312.9
2810,200,2319.26
2815,200,2312.91
2819,200,2312.91
2822,200,2790.12
2824,200,2312.91
2827,200,2316.72
2839,200,2317.96
2842,200,2315.77
2850,200,2790.12
2862,200,2314.86
2866,200,2312.91
2867,200,2373.22
