eventID,thickness_um,edep_keV
1,1000,2312.19
3,1000,2312.91
5,1000,2311.35
6,1000,2312.91
7,1000,2311.87
8,1000,2316.79
10,1000,2313.14
13,1000,2317.72
16,1000,2343.11
17,1000,2313.67
19,1000,2312.91
20,1000,2314.55
21,1000,2317.96
24,1000,2315.98
26,1000,2316.36
27,1000,2316.41
29,1000,2312.76
30,1000,2312.91
31,1000,2312.91
32,1000,2377.18
33,1000,2312.91
34,1000,2790.12
35,1000,2316.66
36,1000,2312.53
38,1000,2315.94
39,1000,2312.91
40,1000,2312.91
41,1000,2790.12
42,1000,2312.9
44,1000,2312.91
45,1000,2315.21
46,1000,2317.33
47,1000,2312.91
48,1000,2315.91
50,1000,2312.91
52,1000,2314.61
53,1000,2317.71
54,1000,2312.91
56,1000,2317.4
57,1000,2312.91
58,1000,2386.6
59,1000,2312.91
60,1000,2312.91
61,1000,2319.34
62,1000,2316.4
65,1000,2312.91
67,1000,2319.68
68,1000,2314.28
72,1000,2450.3
75,1000,2319.18
76,1000,2316.87
79,1000,2312.9
81,1000,2313.38
84,1000,2312.9
85,1000,2312.91
86,1000,2312.91
87,1000,2312.9
88,1000,2316.7
89,1000,2790.12
90,1000,2316.67
91,1000,2314.62
92,1000,2312.09
93,1000,2312.91
95,1000,2312.91
96,1000,2790.12
99,1000,2790.12
102,1000,2525.91
103,1000,2314.67
105,1000,2314.18
106,1000,2312.9
107,1000,2622.39
108,1000,2313.37
109,1000,2790.12
110,1000,2312.91
111,1000,2313.8
112,1000,2312.91
113,1000,2312.9
116,1000,2316.09
117,1000,2312.83
118,1000,2311.54
120,1000,2319.32
121,1000,2318.26
124,1000,2312.76
126,1000,2312.9
127,1000,2314.71
129,1000,2314.51
130,1000,2317.59
131,1000,2315.88
132,1000,2790.12
133,1000,2318.44
134,1000,2312.91
135,1000,2319.49
136,1000,2312.91
137,1000,2312.91
138,1000,2312.08
139,1000,2316.85
140,1000,2312.91
143,1000,2312.91
147,1000,2312.91
148,1000,2313
150,1000,2312.9
151,1000,2310.95
152,1000,2317.45
153,1000,2317.27
154,1000,2312.9
156,1000,2318.41
157,1000,2311.91
159,1000,2578.02
160,1000,2317.65
163,1000,2790.12
164,1000,2315.58
165,1000,2316.57
168,1000,2312.91
170,1000,2314.37
171,1000,2312.91
172,1000,2312.91
173,1000,2312.91
174,1000,2316.41
176,1000,2319.65
178,1000,2315.21
180,1000,2312.91
182,1000,2317.53
184,1000,2312.91
185,1000,2312.91
186,1000,2317.94
187,1000,2312.91
190,1000,2312.91
191,1000,2314.99
193,1000,2314.79
195,1000,2312.9
196,1000,2790.12
198,1000,2313.5
200,1000,2316.78
202,1000,2312.9
203,1000,2317.74
204,1000,2312.91
205,1000,2790.12
206,1000,2314.2
207,1000,2312.91
208,1000,2311.34
211,1000,2316.61
212,1000,2310.98
215,1000,2313.87
216,1000,2312.68
221,1000,2312.91
222,1000,2312.9
223,1000,2315.13
224,1000,2311.66
226,1000,2312.91
228,1000,2317.92
230,1000,2312.91
231,1000,2312.58
233,1000,2314.51
234,1000,2317.3
236,1000,2316.41
237,1000,2311.54
238,1000,2312.91
239,1000,2319.64
240,1000,2312.91
241,1000,2311.58
242,1000,2312.91
243,1000,2316.37
244,1000,2316.6
246,1000,2312.91
249,1000,2316.87
250,1000,2313.8
251,1000,2318.92
252,1000,2312.9
253,1000,2312.91
254,1000,2790.12
256,1000,2312.91
257,1000,2312.91
259,1000,2318.28
264,1000,2314.74
265,1000,2312.91
266,1000,2312.02
269,1000,2312.91
270,1000,2319.03
271,1000,2317.14
273,1000,2312.12
275,1000,2403.25
278,1000,2314.21
280,1000,2312.22
282,1000,2316.36
284,1000,2312.72
286,1000,2318.44
287,1000,2315.35
293,1000,2314.87
295,1000,2318.83
297,1000,2312.91
298,1000,2318.15
299,1000,2312.91
302,1000,2790.12
303,1000,2315.83
304,1000,2312.91
305,1000,2790.12
308,1000,2312.51
310,1000,2312.91
311,1000,2312.91
312,1000,2312
313,1000,2312.91
316,1000,2317.2
318,1000,2315.43
320,1000,2416.45
321,1000,2536.91
322,1000,2316.06
323,1000,2315.31
324,1000,2312.91
326,1000,2318.97
328,1000,2312.91
330,1000,2328.05
331,1000,2348.43
332,1000,2311.97
334,1000,2314.81
335,1000,2312.91
336,1000,2312.91
337,1000,2319.27
338,1000,2317.63
339,1000,2312.84
340,1000,2312.9
341,1000,2312.91
342,1000,2790.12
343,1000,2311.56
346,1000,2312.91
349,1000,2312.91
350,1000,2314.21
352,1000,2312.91
353,1000,2312.91
354,1000,2312.91
355,1000,2317.66
356,1000,2314.72
359,1000,2319.8
361,1000,2605.53
362,1000,2790.12
364,1000,2314.88
366,1000,2312.91
367,1000,2318.89
371,1000,2312.91
373,1000,2316.95
376,1000,2790.12
377,1000,2318.04
378,1000,2312.91
379,1000,2315.95
381,1000,2312.91
384,1000,2312.91
385,1000,2317.92
386,1000,2313.81
387,1000,2312.91
388,1000,2312.91
389,1000,2312.91
390,1000,2315.13
391,1000,2313.12
394,1000,2312.54
396,1000,2315.56
397,1000,2311.85
398,1000,2790.12
399,1000,2312.9
400,1000,2311.09
402,1000,2312.91
404,1000,2312.39
405,1000,2317.65
406,1000,2790.51
407,1000,2312.37
408,1000,2318.59
409,1000,2314.48
410,1000,2317.95
411,1000,2790.12
412,1000,2312.91
414,1000,2312.91
415,1000,2315.32
419,1000,2312.91
420,1000,2312.91
422,1000,2313.71
423,1000,2313.26
424,1000,2317.04
427,1000,2319.74
428,1000,2312.75
430,1000,2314.29
431,1000,2312.91
432,1000,2319.89
435,1000,2316.46
437,1000,2312.46
438,1000,2312.91
439,1000,2312.91
440,1000,2312.91
441,1000,2311.45
444,1000,2312.91
446,1000,2312.91
447,1000,2313.84
450,1000,2312.91
451,1000,2316.96
453,1000,2312.91
455,1000,2577.87
456,1000,2400.28
458,1000,986.212
460,1000,2316.89
461,1000,2313.34
462,1000,2312.91
463,1000,2312.39
464,1000,2312.91
467,1000,2315.95
469,1000,2316.31
470,1000,2311.72
471,1000,2312.91
474,1000,2312.91
476,1000,2376.78
477,1000,2312.91
