eventID,thickness_um,edep_keV
1,3,989.818
14,3,1037.3
250,3,2317.25
254,3,2317.69
1587,3,1731.42
1860,3,1908.75
2283,3,1445.34
2332,3,1506.24
2548,3,2309.46
2575,3,2088.85
4095,3,2310.61
4688,3,1263.55
4726,3,1152.4
4898,3,1233.22
5725,3,1356.59
5918,3,1335.46
5923,3,1043.27
6077,3,2312.6
7022,3,1209.25
7660,3,1468.49
7971,3,1291.6
8195,3,1039.13
8225,3,1013.59
8358,3,2305.69
8674,3,1022.8
8719,3,2314.26
8869,3,1344.04
9116,3,2161.88
9517,3,1682.51
10033,3,2314.02
10275,3,1500.59
11260,3,1509.34
11971,3,1792.6
12886,3,1639.07
12905,3,2461.22
13465,3,2790.12
15137,3,1835.22
15263,3,1919.27
15588,3,1437.39
16156,3,2314.29
16171,3,2314.7
17119,3,2318.3
17170,3,1176.88
17179,3,2316.74
17196,3,1210.55
17265,3,1101.57
17592,3,1461.1
18014,3,1960.39
18102,3,2312.85
18681,3,1317.16
18755,3,2790.12
19103,3,1534.24
19556,3,1438.71
20005,3,1560.95
20090,3,2319.12
20211,3,1281.54
22075,3,2076.28
22879,3,1253.47
23035,3,2143.68
23606,3,929.565
23846,3,1798.77
24353,3,1767.38
26083,3,2091.32
26205,3,2308.65
27080,3,1371.14
27476,3,1430.15
27678,3,2401.34
27722,3,1473.58
28395,3,2222.2
28567,3,1551.73
28780,3,2161.38
29243,3,2317.34
29475,3,1195.28
29561,3,1361.35
30003,3,1933.2
30169,3,2312.91
30191,3,2314.82
30930,3,2158.21
31848,3,2790.12
32691,3,995.483
32918,3,1630.64
33156,3,1321.52
33195,3,2191.61
33421,3,1392.07
35120,3,1404.61
35135,3,2314.12
35184,3,1738.95
35847,3,2319.85
36207,3,2315.09
36331,3,2305.56
38472,3,2311.7
38670,3,2160.58
38825,3,2310.99
38956,3,1267.74
39423,3,1702.6
39676,3,1880.17
40632,3,1581.97
40689,3,1518.8
40710,3,1778.12
40752,3,2315.28
41209,3,1015.07
41255,3,2316.05
41806,3,883.347
42080,3,2312.41
42447,3,1298.95
43232,3,1555.41
43985,3,1494.9
44197,3,2053.48
44653,3,1717.37
44664,3,2312.91
44997,3,1157.84
45064,3,1163.97
45141,3,1960.29
45651,3,881.551
46039,3,1099.01
46085,3,2317.72
46347,3,2283.75
46618,3,1396.18
46817,3,1238.74
47435,3,1244.81
47619,3,1714.84
47712,3,1742.46
47802,3,1510.74
48100,3,957.066
48493,3,916.004
49213,3,1689.72
49554,3,2305.5
50169,3,2180.61
51049,3,1344.95
51053,3,1951.28
51293,3,2312.81
51710,3,1945.94
52339,3,1557.9
53148,3,1351.97
53162,3,2309.2
53320,3,1074.92
54544,3,1300.8
54960,3,1334.88
55000,3,1922.49
55438,3,1400.76
55569,3,1194.7
55854,3,870.494
56314,3,2231.46
56408,3,1178.83
57122,3,2318.54
57642,3,1384.29
57850,3,1359.54
58770,3,966.071
59291,3,1259.46
59417,3,1658.26
59431,3,1181.44
60503,3,1146.27
60536,3,2034.8
60677,3,1055.59
61293,3,1721.71
61688,3,2319.72
61990,3,935.445
62528,3,880.817
63223,3,1341.45
64586,3,1347.07
64588,3,2317.61
64796,3,990.182
64945,3,1154.61
65429,3,1652.48
65892,3,2307.17
66174,3,1188
66712,3,2311.8
66733,3,1465.21
66757,3,1416.53
66799,3,1140.45
67636,3,850.232
68623,3,1552.71
68961,3,2314.46
69326,3,1198.41
69634,3,1054.87
69685,3,1059.67
71031,3,1622.84
71212,3,2316.95
71237,3,1037.03
71434,3,2316.44
71496,3,1445.66
71685,3,1941.16
71812,3,1780.12
71931,3,1155
72368,3,1329.73
72708,3,1218.73
73060,3,2308.98
73101,3,2173.92
73191,3,2313.18
73508,3,1124.93
73638,3,2317.34
74479,3,1023.07
74642,3,2312.74
74854,3,1437.39
75906,3,1832.3
76005,3,2309.63
76455,3,1764.54
76503,3,915.08
76814,3,1131.61
76908,3,1235.41
77415,3,2276.72
77446,3,2317.96
77620,3,1660.81
77985,3,1791.67
78045,3,1024.39
78055,3,1519.38
78869,3,933.568
78934,3,1062.6
78963,3,1194.87
79161,3,2311.08
79164,3,1508.48
79175,3,929.866
79581,3,887.749
79807,3,2315.59
80303,3,1321.14
80512,3,1821.87
80990,3,1025.13
81651,3,1852.07
82251,3,1843.44
82905,3,1093.65
83113,3,1123.18
83419,3,2309.38
83801,3,2307.4
84421,3,2312.32
84533,3,2790.12
84716,3,1327.41
84848,3,2312.91
85630,3,1910.05
86594,3,1086.31
86924,3,1486.71
87339,3,2314.91
88327,3,848.021
88391,3,1048.4
88430,3,1042.9
88588,3,2563.83
88660,3,1610.55
88859,3,1367.45
89233,3,1999.96
89347,3,2311.66
89380,3,1573.65
90162,3,1678.1
90829,3,841.898
90968,3,1928.71
91352,3,1136.47
91499,3,1181.87
91860,3,1057.46
92130,3,1462.39
92154,3,1136.08
92291,3,2319.78
92365,3,1613.67
93459,3,2316.66
93837,3,1390.6
94163,3,923.53
95041,3,2195.42
97490,3,1814
97964,3,1899.9
98364,3,1250.25
98605,3,1122.73
98678,3,2318.02
