eventID,thickness_um,edep_keV
5,125,2317.83
10,125,2312.91
15,125,2313.83
24,125,2790.12
32,125,2315.74
33,125,2315.22
40,125,2313.14
48,125,2314.14
61,125,2314.26
69,125,2790.12
81,125,2312.91
116,125,2790.12
121,125,2312.91
123,125,2312.91
128,125,2312.91
131,125,2312.91
156,125,2318.56
177,125,2312.91
178,125,2318.83
186,125,2316.68
192,125,2312.32
206,125,914.36
214,125,2311.56
227,125,2312.91
255,125,2313.71
256,125,2312.53
263,125,2312.9
275,125,2312.91
286,125,2312.9
290,125,2312.9
301,125,2314.92
316,125,2317.57
317,125,2309.46
323,125,2317.39
332,125,2313.21
341,125,2314.5
342,125,2314.49
346,125,2312.91
350,125,2314.6
352,125,2312.91
356,125,2319.92
357,125,2319.64
358,125,2313.56
368,125,2319.68
417,125,2318.61
428,125,2314.22
430,125,2319.78
434,125,2312.91
442,125,2312.91
457,125,2790.12
460,125,2318.23
466,125,2318.93
467,125,2312.9
474,125,2312.91
482,125,2308.86
488,125,2319.61
495,125,2312.91
498,125,2312.91
515,125,2318
517,125,2312.91
527,125,2315.25
534,125,2312.91
535,125,2318.76
543,125,2314.53
558,125,2312.91
560,125,2343.56
568,125,2312.5
569,125,2790.12
574,125,2316.01
576,125,2313.35
583,125,2312.91
588,125,2312.91
602,125,2312.91
630,125,2315.77
646,125,2312.91
673,125,2314.58
676,125,2312.91
677,125,2311.5
688,125,2317.92
689,125,2315.71
701,125,2312.9
704,125,2318.58
715,125,2440.58
719,125,2312.91
729,125,2312.91
747,125,2318.99
759,125,2317.91
765,125,2312.91
802,125,2312.91
803,125,2311.49
824,125,2309.17
829,125,2317.1
830,125,2310.28
835,125,2317.5
842,125,2312.91
846,125,2317.05
857,125,2312.91
873,125,2312.91
875,125,2312.91
877,125,2315.22
879,125,2314.91
885,125,2312.91
889,125,2311.81
893,125,2319.25
905,125,2318.33
906,125,2319.04
912,125,2312.91
915,125,2317.57
925,125,2312.39
933,125,2312.91
934,125,2319.35
941,125,2313.66
942,125,2312.91
