runID,eventID,thickness_um,edep_keV,light_yield_photons,has_capture,bn_wt,zns_wt,source_x_um,source_y_um,capture_x_um,capture_y_um,depth_um
0,0,100,2318.59,115929,1,50,50,-6905.85,1742.28,-6905.85,1742.28,13.5074
0,2,100,2309.74,115487,1,50,50,-972.497,-6539.77,-972.497,-6539.77,14.1914
0,3,100,2312.68,115634,1,50,50,6030.22,-5733.67,6030.22,-5733.67,36.8428
0,4,100,2312.9,115645,1,50,50,6235.82,-3337.24,6235.82,-3337.24,67.7348
0,8,100,2312.67,115634,1,50,50,8147.25,8420.44,8147.25,8420.44,42.8318
0,9,100,2319.05,115953,1,50,50,-708.014,-7009.55,-708.014,-7009.55,81.7229
0,10,100,2321.45,116072,1,50,50,1644.64,2847.29,1644.64,2847.29,38.2209
0,11,100,2312.91,115645,1,50,50,9807.76,-3802.15,9807.76,-3802.15,40.8073
0,12,100,2317.82,115891,1,50,50,-4945.77,9078.09,-4945.77,9078.09,23.8098
0,13,100,2312.9,115645,1,50,50,7210.71,-269.138,7210.71,-269.138,83.6253
0,15,100,2319.92,115996,1,50,50,9607.12,-7028.64,9607.12,-7028.64,58.1264
0,17,100,2312.91,115645,1,50,50,6744.34,7715.82,6744.34,7715.82,25.0616
0,19,100,2316.49,115824,1,50,50,9379.77,-7204.62,9379.77,-7204.62,4.46084
0,20,100,2313.05,115653,1,50,50,2383.6,-5655.59,2383.6,-5655.59,34.4658
0,21,100,2311.08,115554,1,50,50,753.737,-345.407,753.737,-345.407,78.0834
0,23,100,2312.91,115645,1,50,50,-628.117,9692.97,-628.117,9692.97,45.4603
0,25,100,2312.9,115645,1,50,50,-5600.07,3755.75,-5600.07,3755.75,50.309
0,27,100,2312.91,115645,1,50,50,8505.86,6309.94,8505.86,6309.94,14.6917
0,28,100,2318.73,115937,1,50,50,-5305.5,-8262.29,-5305.5,-8262.29,67.7875
0,29,100,2312.63,115632,1,50,50,-291.255,-5754.67,-291.255,-5754.67,31.2899
0,30,100,2318.88,115944,1,50,50,3897.16,6622.98,3897.16,6622.98,12.406
0,31,100,2790.12,139506,1,50,50,4079.53,9906.16,4079.53,9906.16,48.4478
0,33,100,2319.64,115982,1,50,50,-3178.98,6624.22,-3178.98,6624.22,96.854
0,34,100,2312.91,115645,1,50,50,-2718.65,8473.24,-2718.65,8473.24,54.7131
0,35,100,2311.82,115591,1,50,50,-977.158,-8239.17,-977.158,-8239.17,17.6976
0,36,100,2790.12,139506,1,50,50,4155.32,-2791.44,4155.32,-2791.44,33.0638
0,37,100,2316.23,115812,1,50,50,7808.62,1346.34,7808.62,1346.34,19.7629
0,38,100,2316.96,115848,1,50,50,9166.69,238.122,9166.69,238.122,26.2814
0,39,100,2309.39,115470,1,50,50,4612.43,-2015.2,4612.43,-2015.2,5.84225
0,40,100,2312.91,115645,1,50,50,8017.41,4415.94,8017.41,4415.94,38.1301
0,41,100,1653.38,82669,1,50,50,-7697.63,5419.64,-7697.63,5419.64,99.8008
0,42,100,2312.91,115645,1,50,50,-9504.36,5304.27,-9504.36,5304.27,48.156
0,44,100,2312.91,115645,1,50,50,-1058.69,3338.52,-1058.69,3338.52,55.2657
0,45,100,2312.91,115645,1,50,50,-9408.39,-4896.32,-9408.39,-4896.32,23.5087
0,46,100,2316.74,115837,1,50,50,9519.9,9938.9,9519.9,9938.9,62.5934
0,47,100,2312.91,115645,1,50,50,-3635.56,-3153.93,-3635.56,-3153.93,3.79551
0,49,100,2316.67,115833,1,50,50,6019.46,-6866.68,6019.46,-6866.68,52.2198
0,50,100,2317.33,115867,1,50,50,-3917.04,5382.37,-3917.04,5382.37,34.438
0,51,100,2319.75,115987,1,50,50,9797.22,-5957.83,9797.22,-5957.83,10.23
0,52,100,2312.91,115645,1,50,50,1218.83,-3476.9,1218.83,-3476.9,17.1893
0,53,100,2316.58,115829,1,50,50,-2986.01,2270.38,-2986.01,2270.38,17.4894
0,54,100,2312.91,115645,1,50,50,3327.7,-5197.19,3327.7,-5197.19,16.7264
0,55,100,2312.91,115645,1,50,50,9870.02,-8186.95,9870.02,-8186.95,10.8993
0,56,100,2314.82,115741,1,50,50,-7339.76,9012.21,-7339.76,9012.21,53.6126
0,57,100,2319.3,115965,1,50,50,9032.53,2187.87,9032.53,2187.87,89.5201
0,59,100,2316.67,115834,1,50,50,9778.27,-347.374,9778.27,-347.374,16.7186
0,60,100,2308.9,115445,1,50,50,-3955.09,1937.56,-3955.09,1937.56,27.8018
0,61,100,2312.91,115645,1,50,50,-6581.37,8301.83,-6581.37,8301.83,25.2243
0,62,100,2312.91,115645,1,50,50,-8371.31,9833,-8371.31,9833,90.0241
0,64,100,2312.91,115645,1,50,50,-2506.32,-3884.31,-2506.32,-3884.31,28.6457
0,65,100,2312.91,115645,1,50,50,-7402.67,3627.67,-7402.67,3627.67,40.8945
0,66,100,2313.1,115655,1,50,50,-6655.91,-2942.17,-6655.91,-2942.17,10.6987
0,67,100,2318.28,115914,1,50,50,-4953.84,-9345.82,-4953.84,-9345.82,56.3206
0,68,100,2312.91,115645,1,50,50,-625.789,-283.74,-625.789,-283.74,12.9664
0,69,100,2319.86,115993,1,50,50,8595.89,9203.5,8595.89,9203.5,59.5396
0,70,100,2790.12,139506,1,50,50,-713.033,-5577.69,-713.033,-5577.69,31.2468
0,72,100,2317.15,115858,1,50,50,-5080.92,7863.18,-5080.92,7863.18,51.835
0,73,100,2317.34,115867,1,50,50,-7613.43,-7700.33,-7613.43,-7700.33,31.9849
0,74,100,2314.52,115726,1,50,50,4793.14,3400.52,4793.14,3400.52,65.7744
0,75,100,2790.12,139506,1,50,50,7340.42,-733.704,7340.42,-733.704,47.7199
0,76,100,2312.77,115639,1,50,50,-3586.15,-1897.26,-3586.15,-1897.26,22.2955
0,77,100,2312.91,115645,1,50,50,9768.86,6835.91,9768.86,6835.91,38.1046
0,79,100,2317.49,115874,1,50,50,-1447.72,6792.01,-1447.72,6792.01,3.48532
0,80,100,2315.75,115787,1,50,50,-2225.74,276.173,-2225.74,276.173,67.2206
0,81,100,2314.36,115718,1,50,50,6165.04,2008.61,6165.04,2008.61,44.8268
0,82,100,2319.81,115990,1,50,50,-2367.56,-2782.41,-2367.56,-2782.41,40.0621
0,83,100,2312.91,115645,1,50,50,-3731.96,5539.65,-3731.96,5539.65,84.6483
0,84,100,2309.03,115451,1,50,50,5593.74,-1237.37,5593.74,-1237.37,3.6681
0,87,100,2312.91,115645,1,50,50,-1924.68,-9512.75,-1924.68,-9512.75,17.0697
0,88,100,2316.07,115803,1,50,50,5529.77,6057.86,5529.77,6057.86,4.00854
0,89,100,2311.38,115569,1,50,50,8289.32,6142.31,8289.32,6142.31,78.6476
0,90,100,2195.36,109768,1,50,50,-7408.21,7111.71,-7408.21,7111.71,0.61748
0,91,100,2318.1,115905,1,50,50,-6675.02,4801.87,-6675.02,4801.87,50.0649
0,92,100,2312.91,115645,1,50,50,460.448,2603.3,460.448,2603.3,7.29974
0,93,100,2312.91,115645,1,50,50,5004.42,4799.73,5004.42,4799.73,12.6006
0,96,100,2312.91,115645,1,50,50,8829.81,194.728,8829.81,194.728,21.6325
0,97,100,2312.31,115615,1,50,50,-3958.57,-6387.96,-3958.57,-6387.96,10.836
0,98,100,2314.87,115744,1,50,50,5158.54,-7343.18,5158.54,-7343.18,19.0839
0,99,100,2316.01,115801,1,50,50,-5535.9,7979.36,-5535.9,7979.36,39.1777
0,100,100,2311.27,115564,1,50,50,-1405.28,3209.82,-1405.28,3209.82,86.6014
0,101,100,2312.91,115645,1,50,50,-9149.7,5387.71,-9149.7,5387.71,36.1544
0,102,100,2790.12,139506,1,50,50,4995.4,4040.4,4995.4,4040.4,70.5592
0,103,100,2312.91,115645,1,50,50,4317.31,-3351.02,4317.31,-3351.02,88.8523
0,105,100,2314.61,115730,1,50,50,315.311,-5011.92,315.311,-5011.92,63.4178
0,107,100,2312.91,115645,1,50,50,7720.87,-5344.42,7720.87,-5344.42,34.3069
0,108,100,2315.17,115759,1,50,50,-941.671,-6989.48,-941.671,-6989.48,28.8071
0,109,100,2312.91,115645,1,50,50,6320.8,-209.248,6320.8,-209.248,31.8125
0,111,100,2312.91,115645,1,50,50,6051.84,8957.89,6051.84,8957.89,88.9117
0,112,100,2313.81,115691,1,50,50,9508.98,6197.81,9508.98,6197.81,33.0143
0,113,100,2314.85,115742,1,50,50,-9158.17,-7961.57,-9158.17,-7961.57,51.6879
0,114,100,2313.74,115687,1,50,50,1318.05,4306.69,1318.05,4306.69,33.7765
0,115,100,2312.91,115645,1,50,50,3645.83,-5896.68,3645.83,-5896.68,25.5825
0,116,100,2312.91,115645,1,50,50,-3907.38,-8208.11,-3907.38,-8208.11,30.7756
0,117,100,2316.14,115807,1,50,50,4820.55,-6712.04,4820.55,-6712.04,3.03645
0,118,100,2318.73,115936,1,50,50,7088.96,-674.851,7088.96,-674.851,20.661
0,122,100,2790.12,139506,1,50,50,-1143.19,-5339.78,-1143.19,-5339.78,2.01412
0,123,100,2312.91,115645,1,50,50,9249.47,-8033.81,9249.47,-8033.81,43.329
0,124,100,2312.9,115645,1,50,50,-9144.24,1443.14,-9144.24,1443.14,20.634
0,125,100,2312.91,115645,1,50,50,2531.78,1321.66,2531.78,1321.66,44.2638
0,127,100,2317.35,115867,1,50,50,-8177.57,-5535.6,-8177.57,-5535.6,40.4249
0,128,100,2312.9,115645,1,50,50,-2061.79,8724.6,-2061.79,8724.6,11.1797
0,130,100,2316.63,115831,1,50,50,1799.2,-7958.52,1799.2,-7958.52,76.7384
0,131,100,2315.6,115780,1,50,50,-5238.5,-1559.94,-5238.5,-1559.94,32.2144
0,133,100,2315.99,115800,1,50,50,-6341.8,-8840.37,-6341.8,-8840.37,28.4447
0,134,100,2790.12,139506,1,50,50,376.392,6677.45,376.392,6677.45,8.8991
0,135,100,2790.12,139506,1,50,50,-6869.47,118.929,-6869.47,118.929,42.591
0,136,100,2315.34,115767,1,50,50,1774.86,7551.18,1774.86,7551.18,23.9179
0,139,100,2315.79,115790,1,50,50,-8247.62,6972.63,-8247.62,6972.63,45.4369
0,142,100,2312.91,115645,1,50,50,-7522.96,-3997.28,-7522.96,-3997.28,57.6344
0,143,100,2311.67,115583,1,50,50,2874.04,5105.87,2874.04,5105.87,14.1375
0,144,100,2312.23,115612,1,50,50,-5442.35,2227.25,-5442.35,2227.25,95.5622
0,145,100,2315.21,115760,1,50,50,6984.2,-9958.65,6984.2,-9958.65,13.5333
0,146,100,2318.41,115921,1,50,50,-3834.77,520.988,-3834.77,520.988,17.8568
0,147,100,2790.12,139506,1,50,50,-9032.41,-9018.2,-9032.41,-9018.2,32.2043
0,150,100,2311.74,115587,1,50,50,6433.8,2483.22,6433.8,2483.22,16.1404
0,151,100,2314.09,115705,1,50,50,4704.27,-8020.98,4704.27,-8020.98,49.4251
0,152,100,2318.07,115903,1,50,50,5331.96,8646.91,5331.96,8646.91,5.47581
0,153,100,2315.95,115798,1,50,50,3522.99,6035.77,3522.99,6035.77,13.8809
0,154,100,2314.37,115719,1,50,50,-4262.57,1719.41,-4262.57,1719.41,69.1013
0,155,100,2314.64,115732,1,50,50,2402.67,8960.71,2402.67,8960.71,36.8409
0,156,100,2312.91,115645,1,50,50,2564.82,6141.85,2564.82,6141.85,8.22363
0,157,100,2314.65,115733,1,50,50,6456.86,373.416,6456.86,373.416,35.2243
0,158,100,2314.08,115704,1,50,50,6044.57,-1757.31,6044.57,-1757.31,81.2598
0,159,100,2217.71,110885,1,50,50,1264.02,-8082.03,1264.02,-8082.03,2.62653
0,160,100,2317.78,115889,1,50,50,2369.49,8947.07,2369.49,8947.07,21.5222
0,161,100,2313.2,115660,1,50,50,5125.98,4359.87,5125.98,4359.87,69.6025
0,167,100,2319.22,115961,1,50,50,8931.65,-7253.47,8931.65,-7253.47,66.4914
0,168,100,2312.91,115645,1,50,50,-5010.77,4422.86,-5010.77,4422.86,5.74946
0,169,100,2311.76,115588,1,50,50,-9613.64,1892.83,-9613.64,1892.83,17.2222
0,170,100,2312.91,115645,1,50,50,-7147.72,-1682.28,-7147.72,-1682.28,79.2152
0,171,100,2314.06,115703,1,50,50,5096.42,2569.14,5096.42,2569.14,55.8946
0,172,100,2312.91,115645,1,50,50,-8799.6,-5723.44,-8799.6,-5723.44,15.9194
0,173,100,2312.91,115645,1,50,50,9726.9,-603.629,9726.9,-603.629,35.4227
0,174,100,2312.91,115645,1,50,50,-4872.26,-7939.5,-4872.26,-7939.5,76.9107
0,175,100,2312.21,115610,1,50,50,-1268.53,-6542.83,-1268.53,-6542.83,35.0633
0,177,100,2312.91,115645,1,50,50,-3149.01,-6062.62,-3149.01,-6062.62,18.0083
0,178,100,2312.96,115648,1,50,50,1846.16,4922.07,1846.16,4922.07,2.70087
0,179,100,2317.89,115894,1,50,50,-890.837,5405.58,-890.837,5405.58,29.8659
0,180,100,2318.02,115901,1,50,50,5284.02,2176.63,5284.02,2176.63,29.1271
0,181,100,2790.12,139506,1,50,50,605.925,-3579.99,605.925,-3579.99,80.7198
0,183,100,2312.47,115623,1,50,50,-3842.61,-287.888,-3842.61,-287.888,66.7752
0,184,100,2319.13,115957,1,50,50,8165.32,-2470.86,8165.32,-2470.86,52.8188
0,185,100,2312.91,115645,1,50,50,2858.1,9583.53,2858.1,9583.53,23.0241
0,186,100,2315.91,115796,1,50,50,8356.08,362.276,8356.08,362.276,6.33512
0,187,100,2315.15,115757,1,50,50,-8405.12,2817.35,-8405.12,2817.35,0.557518
0,188,100,2311.31,115566,1,50,50,9648.07,9427.93,9648.07,9427.93,20.9174
0,189,100,2316.98,115849,1,50,50,-4000.32,-5041.37,-4000.32,-5041.37,12.2948
0,190,100,2312.32,115616,1,50,50,1932.74,-9812.66,1932.74,-9812.66,92.2999
0,192,100,2313.36,115668,1,50,50,-3150.78,8478.63,-3150.78,8478.63,4.88004
0,193,100,2051.31,102566,1,50,50,-1691.47,2091.84,-1691.47,2091.84,2.71679
0,194,100,2315.37,115769,1,50,50,-1547,-9849.77,-1547,-9849.77,28.9331
0,195,100,2312.91,115645,1,50,50,-1089.56,9630.13,-1089.56,9630.13,74.8549
0,197,100,2313.06,115653,1,50,50,-1518.28,-2352.71,-1518.28,-2352.71,7.37926
0,198,100,2311.76,115588,1,50,50,467.743,-8058.14,467.743,-8058.14,86.4013
0,199,100,2315.63,115781,1,50,50,-5513.31,4673.43,-5513.31,4673.43,13.5594
0,203,100,2311.57,115579,1,50,50,-1497.93,-1969.22,-1497.93,-1969.22,16.6978
0,205,100,2312.91,115645,1,50,50,-1400.69,185.691,-1400.69,185.691,25.1745
0,207,100,2312.91,115645,1,50,50,6946.31,-9225.12,6946.31,-9225.12,32.6896
0,209,100,2312.91,115645,1,50,50,2619.2,6958.88,2619.2,6958.88,45.1968
0,210,100,2312.49,115624,1,50,50,7819.51,2846.47,7819.51,2846.47,43.8126
0,211,100,2312.91,115645,1,50,50,-3318.9,-45.7833,-3318.9,-45.7833,74.4986
0,213,100,2312.91,115645,1,50,50,6208.55,-1071.51,6208.55,-1071.51,9.53986
0,214,100,2318.48,115924,1,50,50,-6334.77,-158.108,-6334.77,-158.108,33.8992
0,215,100,2320.67,116034,1,50,50,6224.88,6413.75,6224.88,6413.75,2.77062
0,216,100,2318.4,115920,1,50,50,-7404.46,-5148.97,-7404.46,-5148.97,93.55
0,218,100,2315.88,115794,1,50,50,-225.331,755.309,-225.331,755.309,41.4134
0,220,100,2312.91,115645,1,50,50,127.527,-1697.16,127.527,-1697.16,17.2912
0,221,100,2790.12,139506,1,50,50,-7585.42,-6172.51,-7585.42,-6172.51,20.6887
0,225,100,2319.87,115993,1,50,50,5163.56,3108.07,5163.56,3108.07,95.1271
0,228,100,2312.91,115645,1,50,50,3969.83,9663.46,3969.83,9663.46,28.4941
0,229,100,1915.8,95790,1,50,50,-4522.23,-247.33,-4522.23,-247.33,0.0999639
0,230,100,2317.15,115858,1,50,50,-5824.13,-6131.17,-5824.13,-6131.17,72.8476
0,231,100,2318.34,115917,1,50,50,4466.53,1101.18,4466.53,1101.18,96.5073
0,232,100,2086.03,104302,1,50,50,850.374,-4666.34,850.374,-4666.34,97.0978
0,236,100,2312.91,115645,1,50,50,959.702,8432.19,959.702,8432.19,33.3519
0,237,100,2312.91,115645,1,50,50,-6259.43,401.762,-6259.43,401.762,59.898
0,239,100,2199.36,109968,1,50,50,-953.89,4035.56,-953.89,4035.56,1.7098
0,240,100,2312.91,115645,1,50,50,8142.74,4783.21,8142.74,4783.21,25.8229
0,241,100,2316.97,115849,1,50,50,2470.65,9504.56,2470.65,9504.56,79.2578
0,242,100,2312.91,115645,1,50,50,-8962.63,104.069,-8962.63,104.069,25.5597
0,243,100,2790.12,139506,1,50,50,7270.37,-5508.57,7270.37,-5508.57,92.1916
0,244,100,2316.86,115843,1,50,50,8653.15,-9682.88,8653.15,-9682.88,5.11269
0,248,100,2312.98,115649,1,50,50,5749.92,-1654.05,5749.92,-1654.05,17.4366
0,250,100,2790.12,139506,1,50,50,6976.7,4074.98,6976.7,4074.98,55.7178
0,252,100,2314.24,115712,1,50,50,2288.46,9918.17,2288.46,9918.17,6.67328
0,253,100,2312.91,115645,1,50,50,4665.63,6749.92,4665.63,6749.92,20.1888
0,254,100,2319.69,115985,1,50,50,-2664.23,9779.4,-2664.23,9779.4,73.4093
0,255,100,2313.6,115680,1,50,50,-6126.74,-8660.53,-6126.74,-8660.53,37.1719
0,258,100,2790.12,139506,1,50,50,-8104.12,756.165,-8104.12,756.165,61.3919
0,259,100,2312.38,115619,1,50,50,-9993.27,2160.26,-9993.27,2160.26,44.4357
0,260,100,2312.91,115645,1,50,50,-7182.97,-4146.9,-7182.97,-4146.9,26.9652
0,262,100,2318.05,115902,1,50,50,937.756,-2797.83,937.756,-2797.83,38.0225
0,263,100,2316.87,115844,1,50,50,-2748.07,3526.94,-2748.07,3526.94,36.3974
0,264,100,2313.09,115655,1,50,50,-5023.09,-4542.06,-5023.09,-4542.06,20.0775
0,265,100,2319.52,115976,1,50,50,6024.25,-3791.54,6024.25,-3791.54,34.1606
0,266,100,2313.36,115668,1,50,50,-5797.93,-3074.95,-5797.93,-3074.95,17.2101
0,267,100,2313.57,115678,1,50,50,1599.97,-4263.84,1599.97,-4263.84,0.955491
0,268,100,2312.83,115642,1,50,50,6824.05,5950.06,6824.05,5950.06,28.1326
0,270,100,2315.48,115774,1,50,50,-9653.63,-4264.53,-9653.63,-4264.53,12.3546
0,271,100,2315.76,115788,1,50,50,-2172.76,-4564.18,-2172.76,-4564.18,38.814
0,272,100,2016.37,100819,1,50,50,-3853.52,-6938.86,-3853.52,-6938.86,1.42134
0,273,100,2312.91,115645,1,50,50,5132.96,9069.79,5132.96,9069.79,26.3254
0,275,100,1479.62,73981,1,50,50,-4349.04,60.5816,-4349.04,60.5816,0.00426217
0,276,100,2319.07,115953,1,50,50,-5974.31,9514.48,-5974.31,9514.48,26.1979
0,277,100,2319.23,115961,1,50,50,-9566.77,3235.86,-9566.77,3235.86,33.3671
0,279,100,2316.69,115834,1,50,50,7636.9,3851.78,7636.9,3851.78,24.4174
0,280,100,2313.38,115669,1,50,50,2462.4,44.4434,2462.4,44.4434,12.6073
0,281,100,2316.54,115827,1,50,50,922.229,-1846.39,922.229,-1846.39,71.2178
0,282,100,1761.66,88082.8,1,50,50,-3204.49,2435.96,-3204.49,2435.96,98.6157
0,283,100,2313.19,115660,1,50,50,-3819.89,-3641.32,-3819.89,-3641.32,39.6767
0,285,100,2790.12,139506,1,50,50,-3939.35,-1438,-3939.35,-1438,50.3913
0,287,100,2313.69,115684,1,50,50,-8701.32,-388.592,-8701.32,-388.592,54.7855
0,288,100,2319.19,115960,1,50,50,5646.3,8221.99,5646.3,8221.99,23.3212
0,290,100,2313.61,115680,1,50,50,-1402.67,9179.09,-1402.67,9179.09,28.9954
0,291,100,2318.76,115938,1,50,50,-3218.78,-7752.81,-3218.78,-7752.81,37.8356
0,292,100,2319.24,115962,1,50,50,9945.65,-429.328,9945.65,-429.328,56.4031
0,293,100,2312.91,115645,1,50,50,9712.2,-1581.8,9712.2,-1581.8,23.2617
0,294,100,2312.9,115645,1,50,50,-4414.01,3642.97,-4414.01,3642.97,84.8212
0,295,100,2312.18,115609,1,50,50,-2469.9,-2546.68,-2469.9,-2546.68,58.9891
0,296,100,2311.48,115574,1,50,50,5407.74,-7458.96,5407.74,-7458.96,58.5161
0,297,100,2313.97,115698,1,50,50,2661.31,5911,2661.31,5911,43.0757
0,298,100,2312.9,115645,1,50,50,-6767.39,-5316.52,-6767.39,-5316.52,74.8664
0,299,100,2316.53,115826,1,50,50,-1051.05,2947.64,-1051.05,2947.64,11.3077
0,302,100,2316.07,115803,1,50,50,-9992.47,8006.85,-9992.47,8006.85,51.9025
0,303,100,2316.75,115838,1,50,50,-8516.38,3627.61,-8516.38,3627.61,2.39084
0,304,100,2312.91,115645,1,50,50,-5619.61,-8545,-5619.61,-8545,80.7522
0,305,100,2318.51,115925,1,50,50,4019.32,6264.6,4019.32,6264.6,46.4195
0,306,100,1550.95,77547.3,1,50,50,-8083.36,-3862.1,-8083.36,-3862.1,1.42347
0,308,100,2312.91,115645,1,50,50,-6752.26,6016.06,-6752.26,6016.06,38.6819
0,310,100,2315.21,115760,1,50,50,4224.65,72.7591,4224.65,72.7591,53.8047
0,311,100,2310.96,115548,1,50,50,-1535.58,3032.23,-1535.58,3032.23,79.5954
0,312,100,2313.1,115655,1,50,50,8977.5,-272.085,8977.5,-272.085,60.2773
0,313,100,2312.91,115645,1,50,50,-3373.58,-1646.94,-3373.58,-1646.94,46.3856
0,314,100,2790.12,139506,1,50,50,-8492.36,-7748.31,-8492.36,-7748.31,16.6759
0,315,100,2312.91,115645,1,50,50,2940.52,-2851.39,2940.52,-2851.39,81.3465
0,316,100,2314.08,115704,1,50,50,9323.43,1257.32,9323.43,1257.32,34.6497
0,318,100,2312.91,115645,1,50,50,7039.61,-8132.59,7039.61,-8132.59,38.0882
0,319,100,2312.38,115619,1,50,50,-6251.44,8647.54,-6251.44,8647.54,38.0675
0,321,100,2312.9,115645,1,50,50,-9715.92,-5398.08,-9715.92,-5398.08,87.6672
0,322,100,2314.97,115748,1,50,50,4191.69,4592.03,4191.69,4592.03,63.3415
0,324,100,1856.43,92821.7,1,50,50,7012.75,8386.21,7012.75,8386.21,99.5988
0,325,100,2314.38,115719,1,50,50,4230.06,-6933.57,4230.06,-6933.57,30.6072
0,326,100,2311.25,115562,1,50,50,7356.69,482.909,7356.69,482.909,14.5874
0,327,100,2312.9,115645,1,50,50,2017.49,6520.51,2017.49,6520.51,12.6707
0,328,100,2312.46,115623,1,50,50,2088.35,1372.42,2088.35,1372.42,44.9591
0,329,100,2318.47,115923,1,50,50,5332.13,1181.78,5332.13,1181.78,13.3251
0,330,100,2312.91,115645,1,50,50,-4137.72,-3492.33,-4137.72,-3492.33,44.1796
0,332,100,2319.22,115961,1,50,50,-7285.92,-6138.14,-7285.92,-6138.14,95.897
0,333,100,2247.79,112390,1,50,50,-3038,6406.99,-3038,6406.99,0.615902
0,334,100,2324.93,116246,1,50,50,-2299.43,3533.32,-2299.43,3533.32,29.3152
0,335,100,2312.91,115645,1,50,50,-4673.29,5140.28,-4673.29,5140.28,69.4722
0,336,100,2311.61,115580,1,50,50,9910.66,-477.674,9910.66,-477.674,14.0989
0,338,100,2312.91,115645,1,50,50,-5146.89,1410.71,-5146.89,1410.71,19.7763
0,341,100,2316.53,115827,1,50,50,-1496.17,2184.26,-1496.17,2184.26,17.1918
0,342,100,2314.3,115715,1,50,50,-1455.69,2693.03,-1455.69,2693.03,90.2514
0,344,100,2318.28,115914,1,50,50,-4318.89,3958.59,-4318.89,3958.59,35.8402
0,346,100,2314.31,115716,1,50,50,-2642.01,-655.862,-2642.01,-655.862,1.96364
0,348,100,2316.33,115817,1,50,50,2333.06,-6153.18,2333.06,-6153.18,12.3668
0,349,100,2316.95,115847,1,50,50,9165.51,6290.23,9165.51,6290.23,24.1682
0,352,100,2314.58,115729,1,50,50,-8265.27,-891.495,-8265.27,-891.495,50.5636
0,353,100,1514.06,75703.2,1,50,50,60.5087,-761.647,60.5087,-761.647,1.58133
0,354,100,2312.91,115645,1,50,50,3461.32,-5068.52,3461.32,-5068.52,46.7854
0,355,100,2312.91,115645,1,50,50,-5628.85,-439.846,-5628.85,-439.846,39.5425
0,358,100,2312.91,115645,1,50,50,2987.75,2237.09,2987.75,2237.09,27.1658
0,359,100,2314.64,115732,1,50,50,2007.66,9997.76,2007.66,9997.76,17.8881
0,360,100,2312.91,115645,1,50,50,5066.91,-7032.49,5066.91,-7032.49,83.9207
0,361,100,2312.91,115645,1,50,50,-7608.29,5872.37,-7608.29,5872.37,49.1387
0,364,100,2319.93,115996,1,50,50,4764.17,5352.41,4764.17,5352.41,46.2042
0,365,100,2312.91,115645,1,50,50,436.47,-5172.95,436.47,-5172.95,36.2254
0,366,100,2790.12,139506,1,50,50,1114.07,1131.97,1114.07,1131.97,55.5183
0,367,100,2790.12,139506,1,50,50,1894.54,-9058.87,1894.54,-9058.87,44.4904
0,368,100,2318.89,115944,1,50,50,-241.432,-678.314,-241.432,-678.314,55.5145
0,369,100,2312.09,115605,1,50,50,8357.35,1669.62,8357.35,1669.62,23.5194
0,370,100,2318.9,115945,1,50,50,6668.79,5576.24,6668.79,5576.24,36.7111
0,371,100,2313.45,115672,1,50,50,-6946.4,2244.29,-6946.4,2244.29,29.0924
0,372,100,2312.9,115645,1,50,50,8222.21,-5760.3,8222.21,-5760.3,1.90166
0,373,100,2311.75,115588,1,50,50,8735.75,-5719.63,8735.75,-5719.63,28.9872
0,374,100,2312.91,115645,1,50,50,5222.42,456.632,5222.42,456.632,33.3833
0,376,100,2312.91,115645,1,50,50,-1544.56,-41.5155,-1544.56,-41.5155,44.1407
0,377,100,2318.31,115915,1,50,50,6741.36,-8180.75,6741.36,-8180.75,32.2787
0,378,100,890.36,44518,1,50,50,-5355.82,-7393.01,-5355.82,-7393.01,0.109533
0,380,100,2313.21,115661,1,50,50,2189.11,-3873.13,2189.11,-3873.13,8.62501
0,382,100,2317.81,115891,1,50,50,-4754.79,6961.29,-4754.79,6961.29,59.1157
0,383,100,2318.42,115921,1,50,50,-7711.9,1450.68,-7711.9,1450.68,65.5994
0,384,100,2312.91,115645,1,50,50,-191.65,-4237.98,-191.65,-4237.98,65.5152
0,385,100,2316.34,115817,1,50,50,6856.55,5302.26,6856.55,5302.26,46.9377
0,386,100,2312.91,115645,1,50,50,3392.53,7007.83,3392.53,7007.83,20.4752
0,387,100,2312.91,115645,1,50,50,-2946.93,2555.51,-2946.93,2555.51,41.6866
0,388,100,2790.12,139506,1,50,50,-3031.38,8525.55,-3031.38,8525.55,16.7257
0,389,100,2312.91,115645,1,50,50,3209.05,-5449.67,3209.05,-5449.67,12.8478
0,390,100,2317.28,115864,1,50,50,7974.96,1479.66,7974.96,1479.66,6.55052
0,392,100,2312.91,115645,1,50,50,-9006.3,7069.19,-9006.3,7069.19,35.4162
0,393,100,2790.12,139506,1,50,50,4357.31,-1684.41,4357.31,-1684.41,92.1545
0,395,100,2315.86,115793,1,50,50,6298.61,-4682.86,6298.61,-4682.86,85.3672
0,396,100,2312.9,115645,1,50,50,3828.82,751.944,3828.82,751.944,58.7994
0,397,100,2318.83,115941,1,50,50,895.406,-440.844,895.406,-440.844,41.0516
0,398,100,2309.78,115489,1,50,50,-5264.64,5077.17,-5264.64,5077.17,89.9962
0,399,100,2312.91,115645,1,50,50,2643.07,-5326.77,2643.07,-5326.77,14.4107
0,400,100,2312.9,115645,1,50,50,-6514.63,274.696,-6514.63,274.696,44.8952
0,403,100,2312.91,115645,1,50,50,594.538,5470.08,594.538,5470.08,20.0439
