runID,eventID,trackID,stepID,particle,bn_wt,zns_wt,thickness_um,capture_x_um,capture_y_um,capture_z_um,capture_depth_um,x_mid_um,y_mid_um,z_mid_um,depth_mid_um,step_len_um,edep_keV,ekin_pre_keV,ekin_post_keV
0,0,4,1,Li7,50,50,100,-6905.85,1742.28,36.4926,13.5074,-6905.9,1742.75,35.9618,14.0382,1.43352,846.173,846.173,0
0,0,2,1,alpha,50,50,100,-6905.85,1742.28,36.4926,13.5074,-6905.72,1740.87,38.0719,11.9281,4.25026,1472.41,1472.41,0
0,2,4,1,Li7,50,50,100,-972.497,-6539.77,35.8086,14.1914,-972.625,-6539.32,35.2668,14.7332,1.42945,834.325,834.325,0
0,2,2,1,alpha,50,50,100,-972.497,-6539.77,35.8086,14.1914,-972.12,-6541.09,37.4196,12.5804,4.24983,1472.25,1472.25,0
0,3,4,1,Li7,50,50,100,6030.22,-5733.67,13.1572,36.8428,6030.36,-5733.03,12.8916,37.1084,1.43152,699.098,840.353,141.255
0,3,4,2,Li7,50,50,100,6030.22,-5733.67,13.1572,36.8428,6030.69,-5732.03,12.4808,37.5192,0.975993,141.255,141.255,0
0,3,2,1,alpha,50,50,100,6030.22,-5733.67,13.1572,36.8428,6029.83,-5735.6,13.9447,36.0553,4.25002,1472.32,1472.32,0
0,4,4,1,Li7,50,50,100,6235.82,-3337.24,-17.7348,67.7348,6235.57,-3337.33,-18.3956,68.3956,1.43074,788.979,838.077,49.0979
0,4,4,2,Li7,50,50,100,6235.82,-3337.24,-17.7348,67.7348,6235.25,-3337.45,-19.2328,69.2328,0.594241,49.0979,49.0979,0
0,4,2,1,alpha,50,50,100,6235.82,-3337.24,-17.7348,67.7348,6236.55,-3336.96,-15.7644,65.7644,4.2504,1472.47,1472.47,0
0,8,4,1,Li7,50,50,100,8147.25,8420.44,7.16818,42.8318,8147.07,8419.75,7.13988,42.8601,1.43144,794.275,840.104,45.829
0,8,4,2,Li7,50,50,100,8147.25,8420.44,7.16818,42.8318,8146.87,8418.9,7.18131,42.8187,0.574118,45.829,45.829,0
0,8,2,1,alpha,50,50,100,8147.25,8420.44,7.16818,42.8318,8147.8,8422.48,7.24365,42.7564,4.25068,1472.57,1472.57,0
0,9,4,1,Li7,50,50,100,-708.014,-7009.55,-31.7229,81.7229,-708.672,-7009.29,-31.8098,81.8098,1.43365,846.551,846.551,0
0,9,2,1,alpha,50,50,100,-708.014,-7009.55,-31.7229,81.7229,-706.059,-7010.32,-31.4601,81.4601,4.2505,1472.5,1472.5,0
0,10,4,1,Li7,50,50,100,1644.64,2847.29,11.7791,38.2209,1644.57,2846.67,12.1253,37.8747,1.43306,849.087,844.844,0
0,10,2,1,alpha,50,50,100,1644.64,2847.29,11.7791,38.2209,1644.85,2849.13,10.7493,39.2507,4.25012,1472.36,1472.36,0
0,11,4,1,Li7,50,50,100,9807.76,-3802.15,9.19266,40.8073,9807.88,-3802.13,9.89271,40.1073,1.42978,827.926,835.276,7.34999
0,11,4,2,Li7,50,50,100,9807.76,-3802.15,9.19266,40.8073,9808.01,-3802.12,10.6111,39.3889,0.22992,7.34999,7.34999,0
0,11,2,1,alpha,50,50,100,9807.76,-3802.15,9.19266,40.8073,9807.39,-3802.21,7.1081,42.8919,4.25065,1472.56,1472.56,0
0,12,4,1,Li7,50,50,100,-4945.77,9078.09,26.1902,23.8098,-4946.29,9078.35,26.6163,23.3837,1.43322,769.583,845.304,75.7214
0,12,4,2,Li7,50,50,100,-4945.77,9078.09,26.1902,23.8098,-4946.95,9078.61,27.2782,22.7218,0.738031,75.7214,75.7214,0
0,12,2,1,alpha,50,50,100,-4945.77,9078.09,26.1902,23.8098,-4944.25,9077.34,24.9195,25.0805,4.25055,1472.52,1472.52,0
0,13,4,1,Li7,50,50,100,7210.71,-269.138,-33.6253,83.6253,7210.16,-268.689,-33.6743,83.6743,1.42905,833.15,833.15,0
0,13,2,1,alpha,50,50,100,7210.71,-269.138,-33.6253,83.6253,7212.34,-270.476,-33.4767,83.4767,4.24933,1472.07,1472.07,0
0,15,4,1,Li7,50,50,100,9607.12,-7028.64,-8.12636,58.1264,9607.62,-7028.56,-7.62228,57.6223,1.43367,847.395,846.609,0
0,15,2,1,alpha,50,50,100,9607.12,-7028.64,-8.12636,58.1264,9605.65,-7028.89,-9.6271,59.6271,4.25056,1472.53,1472.53,0
0,17,4,1,Li7,50,50,100,6744.34,7715.82,24.9384,25.0616,6744.8,7716.05,25.426,24.574,1.43025,834.364,836.638,2.27485
0,17,4,2,Li7,50,50,100,6744.34,7715.82,24.9384,25.0616,6745.27,7716.29,25.9161,24.0839,0.127912,2.27485,2.27485,0
0,17,2,1,alpha,50,50,100,6744.34,7715.82,24.9384,25.0616,6742.96,7715.13,23.4918,26.5082,4.25038,1472.46,1472.46,0
0,19,4,1,Li7,50,50,100,9379.77,-7204.62,45.5392,4.46084,9379.39,-7204.74,46.1319,3.86812,1.43274,843.917,843.917,0
0,19,2,1,alpha,50,50,100,9379.77,-7204.62,45.5392,4.46084,9380.88,-7204.25,43.7744,6.22565,4.25069,1472.57,1472.57,0
0,20,4,1,Li7,50,50,100,2383.6,-5655.59,15.5342,34.4658,2383.15,-5655.81,16.0426,33.9574,1.43167,840.785,840.785,0
0,20,2,1,alpha,50,50,100,2383.6,-5655.59,15.5342,34.4658,2384.93,-5654.94,14.025,35.975,4.24987,1472.27,1472.27,0
0,21,4,1,Li7,50,50,100,753.737,-345.407,-28.0834,78.0834,753.256,-344.925,-28.2916,78.2916,1.43093,838.615,838.615,0
0,21,2,1,alpha,50,50,100,753.737,-345.407,-28.0834,78.0834,755.165,-346.839,-27.4549,77.4549,4.25039,1472.46,1472.46,0
0,23,4,1,Li7,50,50,100,-628.117,9692.97,4.53968,45.4603,-627.813,9693.35,5.06128,44.9387,1.42976,768.143,835.207,67.0638
0,23,4,2,Li7,50,50,100,-628.117,9692.97,4.53968,45.4603,-627.518,9693.81,5.82163,44.1784,0.694493,67.0638,67.0638,0
0,23,2,1,alpha,50,50,100,-628.117,9692.97,4.53968,45.4603,-629.019,9691.85,2.98914,47.0109,4.24988,1472.27,1472.27,0
0,25,4,1,Li7,50,50,100,-5600.07,3755.75,-0.309039,50.309,-5600.72,3755.99,-0.460226,50.4602,1.42949,834.432,834.432,0
0,25,2,1,alpha,50,50,100,-5600.07,3755.75,-0.309039,50.309,-5598.13,3755.03,0.147345,49.8527,4.24932,1472.06,1472.06,0
0,27,4,1,Li7,50,50,100,8505.86,6309.94,35.3083,14.6917,8505.56,6310.49,35.6393,14.3607,1.43038,827.907,837.017,9.10996
0,27,4,2,Li7,50,50,100,8505.86,6309.94,35.3083,14.6917,8505.25,6311.07,35.9785,14.0215,0.255971,9.10996,9.10996,0
0,27,2,1,alpha,50,50,100,8505.86,6309.94,35.3083,14.6917,8506.74,6308.28,34.3227,15.6773,4.24989,1472.27,1472.27,0
0,28,4,1,Li7,50,50,100,-5305.5,-8262.29,-17.7875,67.7875,-5305.43,-8262.11,-17.0993,67.0993,1.43356,775.636,846.301,70.6646
0,28,4,2,Li7,50,50,100,-5305.5,-8262.29,-17.7875,67.7875,-5305.41,-8261.94,-16.1481,66.1481,0.712897,70.6646,70.6646,0
0,28,2,1,alpha,50,50,100,-5305.5,-8262.29,-17.7875,67.7875,-5305.7,-8262.8,-19.8325,69.8325,4.25031,1472.43,1472.43,0
0,29,4,1,Li7,50,50,100,-291.255,-5754.67,18.7101,31.2899,-291.221,-5755.18,19.1989,30.8011,1.43156,785.373,840.445,55.0717
0,29,4,2,Li7,50,50,100,-291.255,-5754.67,18.7101,31.2899,-291.206,-5755.85,19.845,30.155,0.629353,55.0717,55.0717,0
0,29,2,1,alpha,50,50,100,-291.255,-5754.67,18.7101,31.2899,-291.366,-5753.13,17.2577,32.7423,4.24966,1472.19,1472.19,0
0,30,4,1,Li7,50,50,100,3897.16,6622.98,37.594,12.406,3896.99,6622.47,38.0531,11.9469,1.43356,824.034,846.296,22.2627
0,30,4,2,Li7,50,50,100,3897.16,6622.98,37.594,12.406,3896.81,6621.91,38.5817,11.4183,0.400148,22.2627,22.2627,0
0,30,2,1,alpha,50,50,100,3897.16,6622.98,37.594,12.406,3897.67,6624.53,36.2333,13.7667,4.25072,1472.59,1472.59,0
0,31,3,1,Li7,50,50,100,4079.53,9906.16,1.55223,48.4478,4079.57,9905.77,2.18559,47.8144,1.48861,914.8,1013.54,98.7351
0,31,3,2,Li7,50,50,100,4079.53,9906.16,1.55223,48.4478,4079.57,9905.28,3.14548,46.8545,0.84434,98.7351,98.7351,0
0,31,2,1,alpha,50,50,100,4079.53,9906.16,1.55223,48.4478,4079.37,9907.47,-0.62049,50.6205,5.1012,1776.58,1776.58,0
0,33,4,1,Li7,50,50,100,-3178.98,6624.22,-46.854,96.854,-3178.55,6624.76,-46.6652,96.6652,1.43388,826.548,847.224,20.6759
0,33,4,2,Li7,50,50,100,-3178.98,6624.22,-46.854,96.854,-3178.06,6625.33,-46.4607,96.4607,0.385624,20.6759,20.6759,0
0,33,2,1,alpha,50,50,100,-3178.98,6624.22,-46.854,96.854,-3180.24,6622.61,-47.4175,97.4175,4.25028,1472.42,1472.42,0
0,34,4,1,Li7,50,50,100,-2718.65,8473.24,-4.71311,54.7131,-2718.16,8473.24,-5.22638,55.2264,1.42915,727.857,833.444,105.587
0,34,4,2,Li7,50,50,100,-2718.65,8473.24,-4.71311,54.7131,-2717.42,8473.33,-6.00162,56.0016,0.8739,105.587,105.587,0
0,34,2,1,alpha,50,50,100,-2718.65,8473.24,-4.71311,54.7131,-2720.11,8473.23,-3.1807,53.1807,4.25061,1472.55,1472.55,0
0,35,4,1,Li7,50,50,100,-977.158,-8239.17,32.3024,17.6976,-977.813,-8238.92,32.1752,17.8248,1.43117,839.322,839.322,0
0,35,2,1,alpha,50,50,100,-977.158,-8239.17,32.3024,17.6976,-975.211,-8239.91,32.69,17.31,4.25048,1472.49,1472.49,0
0,36,3,1,Li7,50,50,100,4155.32,-2791.44,16.9362,33.0638,4155.46,-2791.35,17.6589,32.3411,1.48868,951.164,1013.76,62.5986
0,36,3,2,Li7,50,50,100,4155.32,-2791.44,16.9362,33.0638,4155.67,-2791.21,18.6051,31.3949,0.670986,62.5986,62.5986,0
0,36,2,1,alpha,50,50,100,4155.32,-2791.44,16.9362,33.0638,4154.86,-2791.76,14.4573,35.5427,5.10054,1776.35,1776.35,0
0,37,4,1,Li7,50,50,100,7808.62,1346.34,30.2371,19.7629,7808.21,1346.05,30.7394,19.2606,1.43272,751.062,843.85,92.7878
0,37,4,2,Li7,50,50,100,7808.62,1346.34,30.2371,19.7629,7807.54,1345.66,31.4276,18.5724,0.81798,92.7878,92.7878,0
0,37,2,1,alpha,50,50,100,7808.62,1346.34,30.2371,19.7629,7809.84,1347.22,28.744,21.256,4.25018,1472.38,1472.38,0
0,38,4,1,Li7,50,50,100,9166.69,238.122,23.7186,26.2814,9166.94,238.142,23.0517,26.9483,1.43301,727.49,844.691,117.201
0,38,4,2,Li7,50,50,100,9166.69,238.122,23.7186,26.2814,9167.33,238.066,22.0313,27.9687,0.921233,117.201,117.201,0
0,38,2,1,alpha,50,50,100,9166.69,238.122,23.7186,26.2814,9165.94,238.055,25.6985,24.3015,4.24988,1472.27,1472.27,0
0,39,4,1,Li7,50,50,100,4612.43,-2015.2,44.1578,5.84225,4612.52,-2015.14,43.4563,6.54368,1.42924,700.793,833.698,132.905
0,39,4,2,Li7,50,50,100,4612.43,-2015.2,44.1578,5.84225,4612.64,-2014.99,42.3457,7.6543,0.958448,132.905,132.905,0
0,39,2,1,alpha,50,50,100,4612.43,-2015.2,44.1578,5.84225,4612.14,-2015.38,46.248,3.75203,4.24963,1472.18,1472.18,0
0,40,4,1,Li7,50,50,100,8017.41,4415.94,11.8699,38.1301,8017.61,4415.39,12.2646,37.7354,1.42997,835.841,835.841,0
0,40,2,1,alpha,50,50,100,8017.41,4415.94,11.8699,38.1301,8016.79,4417.6,10.7003,39.2997,4.24999,1472.31,1472.31,0
0,41,4,1,Li7,50,50,100,-7697.63,5419.64,-49.8008,99.8008,-7697.68,5419.71,-49.9004,99.9004,0.269894,180.784,843.163,662.379
0,41,2,1,alpha,50,50,100,-7697.63,5419.64,-49.8008,99.8008,-7696.86,5418.43,-48.2355,98.2355,4.25075,1472.6,1472.6,0
0,42,4,1,Li7,50,50,100,-9504.36,5304.27,1.84396,48.156,-9503.94,5304.45,2.38347,47.6165,1.42899,832.974,832.974,0
0,42,2,1,alpha,50,50,100,-9504.36,5304.27,1.84396,48.156,-9505.63,5303.73,0.233592,49.7664,4.24992,1472.29,1472.29,0
0,44,4,1,Li7,50,50,100,-1058.69,3338.52,-5.26568,55.2657,-1059.33,3338.72,-5.50634,55.5063,1.42929,788.703,833.858,45.1555
0,44,4,2,Li7,50,50,100,-1058.69,3338.52,-5.26568,55.2657,-1060.14,3338.97,-5.75364,55.7536,0.569883,45.1555,45.1555,0
0,44,2,1,alpha,50,50,100,-1058.69,3338.52,-5.26568,55.2657,-1056.79,3337.93,-4.54324,54.5432,4.25011,1472.36,1472.36,0
0,45,4,1,Li7,50,50,100,-9408.39,-4896.32,26.4913,23.5087,-9408.37,-4896.34,27.2019,22.7981,1.43006,836.076,836.076,0
0,45,2,1,alpha,50,50,100,-9408.39,-4896.32,26.4913,23.5087,-9408.43,-4896.25,24.3748,25.6252,4.25035,1472.45,1472.45,0
0,46,4,1,Li7,50,50,100,9519.9,9938.9,-12.5934,62.5934,9520.13,9939.56,-12.7291,62.7291,1.43283,810.339,844.169,33.8299
0,46,4,2,Li7,50,50,100,9519.9,9938.9,-12.5934,62.5934,9520.43,9940.34,-12.8832,62.8832,0.493266,33.8299,33.8299,0
0,46,2,1,alpha,50,50,100,9519.9,9938.9,-12.5934,62.5934,9519.2,9936.94,-12.1912,62.1912,4.25069,1472.57,1472.57,0
0,47,4,1,Li7,50,50,100,-3635.56,-3153.93,46.2045,3.79551,-3635.06,-3153.95,45.7042,4.29584,1.43077,838.164,838.164,0
0,47,2,1,alpha,50,50,100,-3635.56,-3153.93,46.2045,3.79551,-3637.06,-3153.89,47.6972,2.30281,4.25026,1472.41,1472.41,0
0,49,4,1,Li7,50,50,100,6019.46,-6866.68,-2.21985,52.2198,6018.76,-6866.53,-2.29248,52.2925,1.43295,825.601,844.516,18.9151
0,49,4,2,Li7,50,50,100,6019.46,-6866.68,-2.21985,52.2198,6018,-6866.38,-2.3749,52.3749,0.368838,18.9151,18.9151,0
0,49,2,1,alpha,50,50,100,6019.46,-6866.68,-2.21985,52.2198,6021.52,-6867.11,-2.00152,52.0015,4.24956,1472.15,1472.15,0
0,50,4,1,Li7,50,50,100,-3917.04,5382.37,15.562,34.438,-3917.75,5382.37,15.622,34.378,1.43319,748.085,845.206,97.1212
0,50,4,2,Li7,50,50,100,-3917.04,5382.37,15.562,34.438,-3918.79,5382.43,15.7109,34.2891,0.837254,97.1212,97.1212,0
0,50,2,1,alpha,50,50,100,-3917.04,5382.37,15.562,34.438,-3914.93,5382.38,15.3759,34.6241,4.24949,1472.12,1472.12,0
0,51,4,1,Li7,50,50,100,9797.22,-5957.83,39.77,10.23,9797.72,-5957.68,40.2555,9.74445,1.4339,771.371,847.301,75.9305
0,51,4,2,Li7,50,50,100,9797.22,-5957.83,39.77,10.23,9798.4,-5957.46,40.9458,9.05416,0.739054,75.9305,75.9305,0
0,51,2,1,alpha,50,50,100,9797.22,-5957.83,39.77,10.23,9795.73,-5958.26,38.3271,11.6729,4.25034,1472.44,1472.44,0
0,52,4,1,Li7,50,50,100,1218.83,-3476.9,32.8107,17.1893,1218.9,-3477.45,33.2623,16.7377,1.42945,668.762,834.317,165.555
0,52,4,2,Li7,50,50,100,1218.83,-3476.9,32.8107,17.1893,1219.17,-3478.34,33.9351,16.0649,1.0192,140.794,165.555,24.7616
0,52,4,3,Li7,50,50,100,1218.83,-3476.9,32.8107,17.1893,1219.42,-3478.76,34.2006,15.7994,0.422008,24.7616,24.7616,0
0,52,2,1,alpha,50,50,100,1218.83,-3476.9,32.8107,17.1893,1218.61,-3475.28,31.4694,18.5306,4.24989,1472.28,1472.28,0
0,53,4,1,Li7,50,50,100,-2986.01,2270.38,32.5106,17.4894,-2986.4,2269.82,32.6994,17.3006,1.43281,785.32,844.105,58.7851
0,53,4,2,Li7,50,50,100,-2986.01,2270.38,32.5106,17.4894,-2986.97,2269.11,32.9114,17.0886,0.650229,58.7851,58.7851,0
0,53,2,1,alpha,50,50,100,-2986.01,2270.38,32.5106,17.4894,-2984.84,2272.06,31.9563,18.0437,4.25041,1472.47,1472.47,0
0,54,4,1,Li7,50,50,100,3327.7,-5197.19,33.2736,16.7264,3327.08,-5197.25,32.9346,17.0654,1.42892,816.331,832.78,16.4494
0,54,4,2,Li7,50,50,100,3327.7,-5197.19,33.2736,16.7264,3326.4,-5197.33,32.5853,17.4147,0.34396,16.4494,16.4494,0
0,54,2,1,alpha,50,50,100,3327.7,-5197.19,33.2736,16.7264,3329.55,-5197,34.2831,15.7169,4.24977,1472.23,1472.23,0
0,55,4,1,Li7,50,50,100,9870.02,-8186.95,39.1007,10.8993,9869.71,-8186.88,38.4629,11.5371,1.43041,793.925,837.11,43.1849
0,55,4,2,Li7,50,50,100,9870.02,-8186.95,39.1007,10.8993,9869.31,-8186.76,37.694,12.306,0.55731,43.1849,43.1849,0
0,55,2,1,alpha,50,50,100,9870.02,-8186.95,39.1007,10.8993,9870.94,-8187.16,40.9955,9.00452,4.24864,1471.81,1471.81,0
0,56,4,1,Li7,50,50,100,-7339.76,9012.21,-3.61263,53.6126,-7339.55,9011.68,-3.18413,53.1841,1.43213,807.401,842.117,34.7157
0,56,4,2,Li7,50,50,100,-7339.76,9012.21,-3.61263,53.6126,-7339.33,9011.05,-2.6688,52.6688,0.499682,34.7157,34.7157,0
0,56,2,1,alpha,50,50,100,-7339.76,9012.21,-3.61263,53.6126,-7340.39,9013.78,-4.88116,54.8812,4.25103,1472.7,1472.7,0
0,57,4,1,Li7,50,50,100,9032.53,2187.87,-39.5201,89.5201,9033.05,2188.04,-39.982,89.982,1.43377,842.552,846.909,4.35686
0,57,4,2,Li7,50,50,100,9032.53,2187.87,-39.5201,89.5201,9033.57,2188.21,-40.4506,90.4506,0.177019,4.35686,4.35686,0
0,57,2,1,alpha,50,50,100,9032.53,2187.87,-39.5201,89.5201,9031,2187.35,-38.1471,88.1471,4.25019,1472.39,1472.39,0
0,59,4,1,Li7,50,50,100,9778.27,-347.374,33.2814,16.7186,9778.67,-346.813,33.4709,16.5291,1.43296,844.532,844.532,0
0,59,2,1,alpha,50,50,100,9778.27,-347.374,33.2814,16.7186,9777.1,-349.044,32.7242,17.2758,4.24953,1472.14,1472.14,0
0,60,4,1,Li7,50,50,100,-3955.09,1937.56,22.1982,27.8018,-3955.63,1937.14,21.9978,28.0022,1.42892,832.777,832.777,0
0,60,2,1,alpha,50,50,100,-3955.09,1937.56,22.1982,27.8018,-3953.49,1938.81,22.7938,27.2062,4.24948,1472.12,1472.12,0
0,61,4,1,Li7,50,50,100,-6581.37,8301.83,24.7757,25.2243,-6581.63,8301.19,24.6231,25.3769,1.43002,835.976,835.976,0
0,61,2,1,alpha,50,50,100,-6581.37,8301.83,24.7757,25.2243,-6580.58,8303.74,25.2279,24.7721,4.24982,1472.25,1472.25,0
0,62,4,1,Li7,50,50,100,-8371.31,9833,-40.0241,90.0241,-8371.44,9832.47,-40.4769,90.4769,1.42972,835.11,835.11,0
0,62,2,1,alpha,50,50,100,-8371.31,9833,-40.0241,90.0241,-8370.93,9834.59,-38.6804,88.6804,4.24989,1472.28,1472.28,0
0,64,4,1,Li7,50,50,100,-2506.32,-3884.31,21.3543,28.6457,-2506.34,-3883.7,20.9791,29.0209,1.43026,836.658,836.658,0
0,64,2,1,alpha,50,50,100,-2506.32,-3884.31,21.3543,28.6457,-2506.26,-3886.1,22.4729,27.5271,4.24954,1472.14,1472.14,0
0,65,4,1,Li7,50,50,100,-7402.67,3627.67,9.1055,40.8945,-7402.81,3627.03,8.81547,41.1845,1.43084,790.966,838.35,47.3843
0,65,4,2,Li7,50,50,100,-7402.67,3627.67,9.1055,40.8945,-7402.98,3626.24,8.42612,41.5739,0.583779,47.3843,47.3843,0
0,65,2,1,alpha,50,50,100,-7402.67,3627.67,9.1055,40.8945,-7402.23,3629.55,9.96281,40.0372,4.24998,1472.31,1472.31,0
0,66,4,1,Li7,50,50,100,-6655.91,-2942.17,39.3013,10.6987,-6655.81,-2941.69,38.7844,11.2156,1.43168,840.819,840.819,0
0,66,2,1,alpha,50,50,100,-6655.91,-2942.17,39.3013,10.6987,-6656.19,-2943.6,40.8362,9.16377,4.24992,1472.28,1472.28,0
0,67,4,1,Li7,50,50,100,-4953.84,-9345.82,-6.32058,56.3206,-4953.4,-9346.38,-6.30693,56.3069,1.43345,826.026,845.97,19.9438
0,67,4,2,Li7,50,50,100,-4953.84,-9345.82,-6.32058,56.3206,-4952.94,-9347.01,-6.30596,56.306,0.378735,19.9438,19.9438,0
0,67,2,1,alpha,50,50,100,-4953.84,-9345.82,-6.32058,56.3206,-4955.16,-9344.17,-6.3566,56.3566,4.24997,1472.31,1472.31,0
0,68,4,1,Li7,50,50,100,-625.789,-283.74,37.0336,12.9664,-626.109,-283.217,36.6723,13.3277,1.43087,838.443,838.443,0
0,68,2,1,alpha,50,50,100,-625.789,-283.74,37.0336,12.9664,-624.829,-285.295,38.1031,11.8969,4.24978,1472.23,1472.23,0
0,69,4,1,Li7,50,50,100,8595.89,9203.5,-9.53959,59.5396,8595.71,9202.91,-9.901,59.901,1.43401,847.62,847.62,0
0,69,2,1,alpha,50,50,100,8595.89,9203.5,-9.53959,59.5396,8596.42,9205.24,-8.46549,58.4655,4.24979,1472.24,1472.24,0
0,70,3,1,Li7,50,50,100,-713.033,-5577.69,18.7532,31.2468,-713.121,-5577.13,19.2299,30.7701,1.48868,1013.76,1013.76,0
0,70,2,1,alpha,50,50,100,-713.033,-5577.69,18.7532,31.2468,-712.733,-5579.61,17.118,32.882,5.10054,1776.35,1776.35,0
0,72,4,1,Li7,50,50,100,-5080.92,7863.18,-1.83497,51.835,-5080.88,7862.51,-1.59704,51.597,1.43303,844.753,844.753,0
0,72,2,1,alpha,50,50,100,-5080.92,7863.18,-1.83497,51.835,-5081.05,7865.18,-2.53518,52.5352,4.25023,1472.4,1472.4,0
0,73,4,1,Li7,50,50,100,-7613.43,-7700.33,18.0151,31.9849,-7613.58,-7700.91,17.6285,32.3715,1.43313,762.331,845.028,82.6969
0,73,4,2,Li7,50,50,100,-7613.43,-7700.33,18.0151,31.9849,-7613.77,-7701.74,17.0648,32.9352,0.771545,82.6969,82.6969,0
0,73,2,1,alpha,50,50,100,-7613.43,-7700.33,18.0151,31.9849,-7612.99,-7698.61,19.1657,30.8343,4.24999,1472.31,1472.31,0
0,74,4,1,Li7,50,50,100,4793.14,3400.52,-15.7744,65.7744,4793.83,3400.65,-15.6629,65.6629,1.4321,826.458,842.032,15.5744
0,74,4,2,Li7,50,50,100,4793.14,3400.52,-15.7744,65.7744,4794.57,3400.79,-15.5359,65.5359,0.334686,15.5744,15.5744,0
0,74,2,1,alpha,50,50,100,4793.14,3400.52,-15.7744,65.7744,4791.09,3400.13,-16.0969,66.0969,4.25046,1472.49,1472.49,0
0,75,3,1,Li7,50,50,100,7340.42,-733.704,2.28011,47.7199,7340.8,-734.209,1.89344,48.1066,1.48868,858.852,1013.76,154.907
0,75,3,2,Li7,50,50,100,7340.42,-733.704,2.28011,47.7199,7341.49,-734.949,1.27814,48.7219,1.00173,154.907,154.907,0
0,75,2,1,alpha,50,50,100,7340.42,-733.704,2.28011,47.7199,7339.12,-731.971,3.60631,46.3937,5.10055,1776.36,1776.36,0
0,76,4,1,Li7,50,50,100,-3586.15,-1897.26,27.7045,22.2955,-3586.02,-1896.74,28.1739,21.8261,1.43154,829.604,840.393,10.7888
0,76,4,2,Li7,50,50,100,-3586.15,-1897.26,27.7045,22.2955,-3585.9,-1896.19,28.6616,21.3384,0.27856,10.7888,10.7888,0
0,76,2,1,alpha,50,50,100,-3586.15,-1897.26,27.7045,22.2955,-3586.53,-1898.8,26.3014,23.6986,4.25017,1472.38,1472.38,0
0,77,4,1,Li7,50,50,100,9768.86,6835.91,11.8954,38.1046,9769.47,6835.62,11.6653,38.3347,1.42935,834.035,834.035,0
0,77,2,1,alpha,50,50,100,9768.86,6835.91,11.8954,38.1046,9767.04,6836.76,12.579,37.421,4.25035,1472.45,1472.45,0
0,79,4,1,Li7,50,50,100,-1447.72,6792.01,46.5147,3.48532,-1448.22,6792.31,46.9279,3.07209,1.43316,758.047,845.136,87.0886
0,79,4,2,Li7,50,50,100,-1447.72,6792.01,46.5147,3.48532,-1448.93,6792.64,47.5708,2.42924,0.792036,87.0886,87.0886,0
0,79,2,1,alpha,50,50,100,-1447.72,6792.01,46.5147,3.48532,-1446.25,6791.1,45.2919,4.70805,4.2501,1472.35,1472.35,0
0,80,4,1,Li7,50,50,100,-2225.74,276.173,-17.2206,67.2206,-2226.35,276.309,-17.5663,67.5663,1.43272,843.84,843.84,0
0,80,2,1,alpha,50,50,100,-2225.74,276.173,-17.2206,67.2206,-2223.94,275.762,-16.1999,66.1999,4.24891,1471.91,1471.91,0
0,81,4,1,Li7,50,50,100,6165.04,2008.61,5.17324,44.8268,6164.68,2008.85,4.60716,45.3928,1.43213,842.124,842.124,0
0,81,2,1,alpha,50,50,100,6165.04,2008.61,5.17324,44.8268,6166.11,2007.88,6.85439,43.1456,4.24978,1472.23,1472.23,0
0,82,4,1,Li7,50,50,100,-2367.56,-2782.41,9.9379,40.0621,-2367.07,-2782.88,10.1568,39.8432,1.43398,847.532,847.532,0
0,82,2,1,alpha,50,50,100,-2367.56,-2782.41,9.9379,40.0621,-2369.02,-2781.02,9.28742,40.7126,4.24989,1472.28,1472.28,0
0,83,4,1,Li7,50,50,100,-3731.96,5539.65,-34.6483,84.6483,-3731.82,5539.15,-34.164,84.164,1.42991,829.949,835.646,5.69683
0,83,4,2,Li7,50,50,100,-3731.96,5539.65,-34.6483,84.6483,-3731.66,5538.64,-33.6763,83.6763,0.202418,5.69683,5.69683,0
0,83,2,1,alpha,50,50,100,-3731.96,5539.65,-34.6483,84.6483,-3732.41,5541.14,-36.0869,86.0869,4.25001,1472.32,1472.32,0
0,84,4,1,Li7,50,50,100,5593.74,-1237.37,46.3319,3.6681,5594.41,-1237.32,46.5616,3.43836,1.42898,832.95,832.95,0
0,84,2,1,alpha,50,50,100,5593.74,-1237.37,46.3319,3.6681,5591.75,-1237.53,45.6477,4.35229,4.24968,1472.2,1472.2,0
0,87,4,1,Li7,50,50,100,-1924.68,-9512.75,32.9303,17.0697,-1924.32,-9512.45,33.4632,16.5368,1.42914,753.561,833.414,79.8523
0,87,4,2,Li7,50,50,100,-1924.68,-9512.75,32.9303,17.0697,-1923.86,-9511.99,34.2248,15.7752,0.758026,79.8523,79.8523,0
0,87,2,1,alpha,50,50,100,-1924.68,-9512.75,32.9303,17.0697,-1925.75,-9513.66,31.3445,18.6555,4.24986,1472.26,1472.26,0
0,88,4,1,Li7,50,50,100,5529.77,6057.86,45.9915,4.00854,5530.18,6057.75,46.5637,3.4363,1.43272,843.837,843.837,0
0,88,2,1,alpha,50,50,100,5529.77,6057.86,45.9915,4.00854,5528.54,6058.18,44.2915,5.70849,4.24977,1472.23,1472.23,0
0,89,4,1,Li7,50,50,100,8289.32,6142.31,-28.6476,78.6476,8289.64,6141.97,-28.1088,78.1088,1.43119,794.268,839.383,45.1151
0,89,4,2,Li7,50,50,100,8289.32,6142.31,-28.6476,78.6476,8290.09,6141.55,-27.4768,77.4768,0.569629,45.1151,45.1151,0
