eventID,thickness_um,edep_keV
5,30,2790.12
7,30,2138.14
9,30,2316.62
10,30,2312.91
40,30,2312.69
46,30,2314.43
103,30,2317.52
118,30,2312.91
192,30,2790.12
246,30,2316.59
249,30,2313.56
278,30,2317.07
307,30,2312.9
330,30,2790.12
340,30,2247.3
352,30,1306.66
370,30,2315.41
494,30,2311.13
498,30,2319.16
547,30,2319.2
573,30,2309.21
587,30,2312.9
615,30,2318.06
688,30,2312.91
689,30,1465.37
695,30,2315.07
739,30,2312.48
748,30,2316.71
758,30,2312.91
798,30,2226.2
814,30,2317.39
827,30,2312.9
828,30,1464.59
881,30,2311.97
886,30,2203.19
892,30,2309.74
922,30,2312.91
927,30,2313.09
961,30,2316.24
989,30,2316.24
1009,30,2311.74
1024,30,2311.14
1080,30,2312.45
1084,30,2313.08
1100,30,2318.62
1108,30,2312.24
1151,30,2790.12
1157,30,2043.72
1174,30,2312.91
1186,30,2316.31
1214,30,2790.12
1232,30,2314.52
1236,30,2319.01
1318,30,2318.67
1338,30,2312.91
1354,30,2790.12
1417,30,2319.3
1418,30,2315.94
1425,30,1383.31
1428,30,2790.12
1431,30,2311.73
1439,30,2790.12
1451,30,2312.91
1473,30,1025.73
1525,30,1434.99
1534,30,2319.22
1535,30,2312.26
1566,30,2312.91
1567,30,2312.57
1574,30,2312.39
1597,30,2312.91
1635,30,2313.89
1641,30,2312.91
1667,30,2318.94
1687,30,2314.2
1703,30,2181.95
1764,30,2790.12
1768,30,2312.91
1794,30,2790.12
1832,30,1171.34
1837,30,2319.56
1869,30,2318.59
1874,30,2311.96
1922,30,985.533
1923,30,2309.02
2000,30,2319.26
2055,30,1157.77
2101,30,2311.13
2154,30,2318.13
2240,30,2315.6
2310,30,2312.91
2315,30,2316.19
2319,30,2317.64
2333,30,2316.85
2343,30,2312.91
2351,30,2312.91
2353,30,2314.03
2362,30,2312.91
2381,30,2310.52
2442,30,2312.91
2461,30,2310.32
2479,30,2315.45
2488,30,2316.2
2489,30,2312.91
2520,30,2312.91
2529,30,2312.9
2568,30,2312.91
2575,30,2313.09
2615,30,2312.91
2620,30,2309.82
2644,30,2309.52
2646,30,2312.91
2649,30,2314.8
2659,30,2312.91
2662,30,1398.06
2669,30,2309.22
2682,30,2314.21
2686,30,1072.17
2698,30,2316.28
2721,30,2312.9
2722,30,868.626
2755,30,2312.65
2772,30,2312.91
2774,30,2312.91
2776,30,2316.15
2778,30,2311.32
2791,30,2312.9
2862,30,1163.55
2881,30,1441.98
2888,30,2311.15
2890,30,2312.91
2891,30,2312.91
2916,30,2312.9
2930,30,2309.91
2959,30,2790.12
2962,30,2319.04
2965,30,2307.7
2997,30,2312.91
3000,30,1726.33
3034,30,2305.35
3040,30,2312.91
3056,30,2311.62
3065,30,1408.98
3118,30,2312.91
3142,30,2315.98
3144,30,2309.28
3189,30,2317.86
3251,30,2318.91
3262,30,2312.91
3263,30,908.849
3283,30,2315.76
3308,30,2311.69
3315,30,2319.89
3320,30,2312.91
3329,30,2319.59
3354,30,2318.91
3385,30,2790.12
3402,30,2790.12
3540,30,2315.94
3550,30,2312.91
3566,30,2319.52
3605,30,2312.91
3633,30,2312.72
3641,30,2315.77
3642,30,2317.25
3666,30,2312.9
3670,30,2312.91
3720,30,2311.01
3737,30,2313.19
3809,30,2317.41
3810,30,1356
3815,30,2317.39
3829,30,2311.92
3900,30,2318.22
3927,30,2312.91
3972,30,2036.44
3973,30,1151.24
3995,30,2319.9
4018,30,2311.79
4020,30,2314.12
4027,30,2309.39
4036,30,2312.91
4041,30,2313.32
4045,30,1328.42
4137,30,2317.16
4146,30,913.803
4156,30,2790.12
4199,30,2790.12
4238,30,2317.91
4239,30,2309.16
4251,30,2315.35
4274,30,2312.91
4322,30,2311.13
4337,30,2311.61
4358,30,2318.41
4359,30,2315.78
4365,30,2312.91
4411,30,2313.03
4418,30,2311.13
4419,30,2309.34
4425,30,2312.91
4443,30,2790.12
4454,30,2315.96
4462,30,2311.79
4497,30,2194.43
4514,30,2312.78
4525,30,1324.52
4532,30,2312.91
4570,30,2314.04
4593,30,2313.13
4603,30,2318.78
4614,30,2312.91
4628,30,1614.94
4652,30,2313.64
4677,30,2790.12
4684,30,1044.07
4728,30,939.899
4744,30,2310.05
4747,30,2318.45
4773,30,2309.96
4774,30,2312.91
4778,30,2311.4
