eventID,thickness_um,edep_keV
15,1,871.305
846,1,1144.14
1903,1,966.564
2305,1,451.338
2529,1,404.445
2684,1,1273.34
3324,1,925.98
3401,1,605.451
3968,1,2318.35
4036,1,2318.3
4310,1,1482.66
6143,1,1822.85
6563,1,731.541
7576,1,854.7
7869,1,531.359
7973,1,853.134
9053,1,454.317
9584,1,430.284
10456,1,613.302
10963,1,534.372
12681,1,1022.29
13546,1,528.291
14378,1,292.438
15438,1,866.322
15668,1,431.097
16948,1,1027.67
17276,1,591.283
17326,1,2177.87
17360,1,1318.73
17879,1,1660.16
18168,1,1060.42
18850,1,1238.83
19049,1,580.316
19228,1,514.266
20448,1,436.127
20719,1,1011.37
20779,1,361.709
20944,1,612.311
21575,1,615.047
23188,1,477.362
24132,1,498.298
24402,1,1104.43
24701,1,554.269
25738,1,1692.43
25881,1,461.872
26352,1,604.687
26921,1,2308.39
27124,1,1688.86
27250,1,487.872
27293,1,1057.28
27492,1,653.841
28158,1,1111.67
28579,1,649.702
29891,1,1035.53
31303,1,535.184
31713,1,2069
32219,1,836.682
32558,1,425.486
33007,1,293.7
33400,1,2173.71
34507,1,820.756
35492,1,450.713
35852,1,353.082
35866,1,1104.49
36160,1,481.344
36173,1,1005.62
36409,1,1636.24
36584,1,351.399
37534,1,515.765
38056,1,2103.88
38563,1,1039.85
40126,1,937.523
40297,1,589.765
41538,1,1013.53
41764,1,873.693
43286,1,1899.29
43410,1,365.664
44028,1,576.411
44808,1,1938.03
44984,1,768.468
45088,1,441.782
45549,1,1013.91
45770,1,1978.21
46073,1,992.726
47310,1,344.844
48755,1,1019.97
49384,1,439.304
50495,1,1318.78
51352,1,464.829
51464,1,833.408
52360,1,587.261
52906,1,2310.83
52910,1,755.511
55586,1,557.625
55874,1,1393.74
56425,1,351.712
56428,1,535.097
57531,1,2312.16
57966,1,756.572
58727,1,1345.15
58831,1,452.151
59105,1,727.71
59856,1,1179.15
60292,1,538.233
60866,1,749.138
62040,1,308.953
62635,1,914.517
63196,1,843.416
64205,1,682.374
65050,1,1117.27
65241,1,879.397
65350,1,2311.22
65537,1,629.857
65795,1,415.578
65967,1,698.538
66933,1,1581.28
69802,1,2314.82
69822,1,2317.36
69968,1,446.612
71146,1,404.022
71803,1,866.82
72141,1,916.743
74031,1,689.01
74474,1,422.99
75438,1,1348.71
75932,1,486.465
76175,1,885.224
76604,1,940.448
76628,1,902.828
77318,1,295.101
80619,1,646.805
81072,1,725.12
81378,1,1238.3
81459,1,283.728
83973,1,545.724
84635,1,1359.47
84826,1,2309.32
85805,1,1127.34
85898,1,408.648
86347,1,396.198
86619,1,383.301
86878,1,701.167
86882,1,422.583
87888,1,894.337
89331,1,393.537
89581,1,264.066
89763,1,373.126
90632,1,438.725
91728,1,492.383
92006,1,707.833
92816,1,613.011
92986,1,731.749
93594,1,1746.2
94241,1,558.319
94629,1,836.253
94668,1,835.079
95435,1,1233.75
95602,1,410.989
95781,1,414.668
96054,1,485.591
97262,1,2314.83
97438,1,1159.18
99859,1,947.732
