eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
154,5,1,3,3608.17,-254.243,0,0,3.5581
250,5,1,3,177.577,4426.68,0,0,0.227453
869,5,1,3,-4441.39,2381.45,0,0,1.32545
920,5,1,3,4333.22,4621.15,0,0,3.78778
1410,5,1,3,-1976.51,4681.12,0,0,2.24587
1700,5,1,3,-655.702,-4294.25,0,0,3.84823
2000,5,1,3,-2004.3,-626.84,0,0,0.799523
2348,5,1,3,-1196.41,4539.82,0,0,0.426657
2590,5,1,3,-2307.84,1529.93,0,0,4.2223
2877,5,1,3,-1981.28,-125.421,0,0,0.0811797
4575,5,1,3,4809.91,4495.84,0,0,4.67152
4673,5,1,3,-3281,3051.46,0,0,0.202331
6005,5,1,3,2048.78,1354.95,0,0,0.0494442
6040,5,1,3,-1955.72,-2764.65,0,0,1.08199
6296,5,1,3,1633.3,4153.35,0,0,4.08613
6385,5,1,3,1858.49,-3068.32,0,0,0.286416
6466,5,1,3,-1496.92,2268.28,0,0,1.98099
6541,5,1,3,-2810.57,-783.089,0,0,4.21225
6752,5,1,3,-170.368,-3674.73,0,0,2.1251
6940,5,1,3,-4846.78,3203.6,0,0,0.714167
7164,5,1,3,-2814.14,-4230.06,0,0,1.04284
7611,5,1,3,3196.54,3040.65,0,0,4.94586
7616,5,1,3,-3668.84,-2761.54,0,0,4.86986
7928,5,1,3,1948.13,-3836.25,0,0,1.58947
8167,5,1,3,-146.839,-2850.11,0,0,2.18665
9137,5,1,3,3668.1,-553.347,0,0,1.96225
9165,5,1,3,-3179.59,-1413.63,0,0,4.73654
9342,5,1,3,1377.95,1131.72,16.4016,-3.19847,2.167
9431,5,1,3,878.963,-2449.57,0,0,4.71865
11169,5,1,3,247.444,2114.82,0,0,4.31808
11353,5,1,3,1792.99,-3363.59,0,0,4.69189
11610,5,1,3,-4391.09,3989.66,0,0,2.17917
11721,5,1,3,-2068.5,1198.23,0,0,4.30928
11845,5,1,3,1687.63,1425.53,0,0,2.12226
12703,5,1,3,-3198.68,-301.318,0,0,4.21596
12880,5,1,3,3916.28,3901.76,0,0,3.44746
13155,5,1,3,2813.97,2691.42,0,0,3.02764
13199,5,1,3,-2669.62,3378.49,0,0,2.754
13350,5,1,3,4650.32,-815.789,0,0,2.75052
13400,5,1,3,3943.33,2068.91,0,0,0.0172226
13413,5,1,3,-4288.65,-3988.14,0,0,4.02488
13750,5,1,3,680.471,4087.18,0,0,2.24347
13864,5,1,3,-4518.18,518.955,0,0,1.8175
14338,5,1,3,3165.01,3688.47,0,0,3.85087
15519,5,1,3,693.538,3930.89,0,0,0.922089
15619,5,1,3,2828.28,-1611.27,0,0,4.01593
15851,5,1,3,4522.92,232.684,0,0,3.17643
16043,5,1,3,1842.92,598.023,0,0,4.57929
16344,5,1,3,-2798.93,2343.88,0,0,1.51977
16419,5,1,3,2059.5,-2223.93,0,0,1.60277
16661,5,1,3,1098.15,-2962.88,0,0,0.662251
16714,5,1,3,-3549.69,1061.62,0,0,4.03705
16917,5,1,3,-1213.9,-3095.19,0,0,1.75417
17232,5,1,3,-3893.67,4916.83,0,0,4.12838
17277,5,1,3,4865.69,3315.47,0,0,2.65019
17284,5,1,3,-1081.89,-1260.7,0,0,2.51455
17779,5,1,3,-619.639,-3995.77,0,0,2.55824
18036,5,1,3,3805.35,1941.41,0,0,1.48374
18845,5,1,3,3727.74,-490.37,0,0,1.59451
18945,5,1,3,-1914.31,-2072.61,0,0,2.56667
19367,5,1,3,2920.21,3632.87,0,0,4.82108
19501,5,1,3,-4935.69,1438.75,0,0,4.25292
19507,5,1,3,-4467.92,-2063.74,0,0,1.5283
19812,5,1,3,-416.354,-1428.57,0,0,2.48883
20055,5,1,3,359.059,-1070.27,0,0,3.11927
20211,5,1,3,4371.66,1012.01,0,0,2.06056
20829,5,1,3,-2715.59,2643.85,0,0,3.02709
21008,5,1,3,-2286.87,2157.03,0,0,0.865833
21319,5,1,3,-1257.64,1752.31,0,0,1.71438
21739,5,1,3,-3444.58,-828.133,0,0,1.24104
22346,5,1,3,-3814.95,-4165.58,0,0,1.39093
22349,5,1,3,-1817.94,-1078.43,0,0,0.541639
22761,5,1,3,-2052.59,855.448,0,0,3.20068
22826,5,1,3,-944.518,-797.209,0,0,3.69515
23131,5,1,3,2286.21,-4921.81,0,0,2.54743
23762,5,1,3,-4840.3,-4746.17,0,0,4.27904
24532,5,1,3,-2530.7,3070.27,0,0,0.65178
24839,5,1,3,-4878.69,3113.93,0,0,4.02483
25084,5,1,3,-2280.39,2709.67,0,0,2.7799
25194,5,1,3,2743.91,-4591.03,0,0,0.622363
25492,5,1,3,-3636.07,489.127,0,0,0.921843
25931,5,1,3,-4414.2,538.472,0,0,2.77504
26056,5,1,3,-442.923,4592.94,0,0,0.869158
26123,5,1,3,1041.69,2825.77,0,0,0.263242
26160,5,1,3,2689.9,4459.09,0,0,0.251052
26520,5,1,3,4290.17,1991.9,0,0,2.58843
26975,5,1,3,-3645.81,-3490.09,0,0,1.66993
27076,5,1,3,-1954.92,-3859.09,0,0,0.728926
27917,5,1,3,3958.94,-1805.66,0,0,0.620483
27933,5,1,3,-1951.41,-2827.49,0,0,3.02949
28500,5,1,3,689.39,1444.71,0,0,4.45628
29205,5,1,3,2415.9,3883.86,0,0,4.06818
29233,5,1,3,-1394.19,1856.81,0,0,4.38301
29598,5,1,3,-3065.66,2553.28,0,0,3.5003
29889,5,1,3,-4131.68,-716.2,0,0,0.770843
29926,5,1,3,3426.59,803.767,0,0,3.18849
29992,5,1,3,-2812.66,157.899,0,0,2.17072
30068,5,1,3,4425.25,3101.58,0,0,2.21105
30237,5,1,3,-3902.48,3936.17,0,0,0.964541
30305,5,1,3,3583.59,-1921.57,0,0,1.63081
30568,5,1,3,-3536.75,-2821.72,0,0,1.90268
30720,5,1,3,-1973.1,-1890.54,0,0,4.39927
30963,5,1,3,-4925.26,2873.88,0,0,2.76097
30994,5,1,3,2734.17,-2183.65,0,0,0.42736
31004,5,1,3,-3109.31,2973.78,0,0,3.48035
31010,5,1,3,-901.645,4786.95,0,0,3.24179
31243,5,1,3,-6.16104,670.207,0,0,0.561456
31336,5,1,3,486.619,4234.69,0,0,4.21373
31560,5,1,3,-4810.79,-2813.16,0,0,3.86674
31736,5,1,3,3863.65,4563.36,0,0,4.60626
32404,5,1,3,-2360.69,334.668,0,0,1.44376
33057,5,1,3,482.343,3278.8,0,0,3.51055
33196,5,1,3,1040.08,-1770.31,0,0,3.16433
33878,5,1,3,3314.17,-344.191,0,0,0.329064
33895,5,1,3,3062.5,1908.79,0,0,2.06915
34038,5,1,3,-4141.51,-3957.58,0,0,1.57864
34623,5,1,3,2895.1,3663.27,0,0,3.07021
35349,5,1,3,1617.45,-221.084,0,0,1.68696
35424,5,1,3,-4474.72,-2570.41,0,0,3.03396
35520,5,1,3,-1486.59,-1699.02,0,0,4.65278
36352,5,1,3,-4461.58,-1567.23,0,0,3.20867
36695,5,1,3,-3457.8,-3858.86,0,0,2.90637
37091,5,1,3,4010.6,938.177,0,0,3.09474
37555,5,1,3,2711.67,-2452.84,0,0,1.98207
39567,5,1,3,4158.99,-1909.6,0,0,1.2843
39611,5,1,3,3076.83,-3684.01,0,0,4.75183
39704,5,1,3,-2142.93,2939.97,0,0,4.04911
39869,5,1,3,3839.23,-1591.1,0,0,0.263885
40305,5,1,3,2663.43,-4098.75,0,0,0.360268
40320,5,1,3,-2549.27,-4751.98,0,0,1.15264
40511,5,1,3,-556.349,-37.4691,0,0,4.8336
40621,5,1,3,1802.44,-4722.03,0,0,4.48762
