eventID,thickness_um,edep_keV
3,125,2313.37
10,125,2318.95
26,125,2312.91
27,125,2312.91
28,125,2312.91
32,125,2314.87
55,125,2312.72
62,125,2312.91
78,125,2316.41
85,125,2790.12
101,125,2312.9
111,125,2312.57
124,125,2317.62
153,125,2312.91
154,125,2312.91
161,125,2790.12
183,125,2315.98
199,125,2318.45
212,125,2313.69
227,125,2315.42
251,125,2312.91
252,125,2318.38
262,125,1882.08
266,125,2311.96
279,125,2318.54
283,125,2311.55
308,125,2790.12
352,125,2313.66
359,125,2314.98
377,125,2312.89
386,125,2312.91
410,125,2318.23
428,125,2790.12
429,125,2312.91
430,125,2312.91
439,125,2312.9
443,125,2312.91
446,125,2312.91
451,125,2312.25
477,125,2312.86
481,125,2316.84
492,125,2319.54
501,125,2312.91
510,125,2315.32
516,125,2790.12
530,125,2315.25
555,125,2317.43
573,125,2313.95
588,125,2312.91
593,125,2311.2
598,125,1808.39
614,125,2312.91
623,125,2312.91
628,125,2312.91
648,125,2312.91
697,125,2312.41
713,125,2317.73
744,125,2312.91
786,125,2175.48
802,125,2311.24
806,125,2312.91
810,125,2317.57
828,125,2318.43
829,125,2319.38
860,125,2312.91
884,125,2312.9
891,125,2312.88
926,125,2315.62
928,125,2790.12
935,125,2312.91
936,125,2312.91
962,125,2312.91
1010,125,2312.91
1016,125,2312.91
1029,125,2318.55
1043,125,2312.91
1045,125,2312.91
1058,125,2319.94
1069,125,2314.2
1081,125,2319.54
1085,125,2312.91
1099,125,2312.91
1102,125,2312.54
1139,125,2316.58
1148,125,2312.91
1165,125,2790.12
1194,125,2314.9
1198,125,2317.32
1206,125,2314.75
1238,125,2312.9
1244,125,2312.91
1251,125,2490.69
1260,125,2312.9
1261,125,2790.12
1275,125,2313.95
1293,125,2312.91
1295,125,2790.12
1297,125,2315.36
1299,125,2314.78
1307,125,2312.91
1311,125,2316.83
1314,125,2309.37
1330,125,2312.9
1377,125,2315.8
1379,125,2442.92
1387,125,2312.9
1390,125,2790.12
1413,125,2312.91
1428,125,2313.02
1445,125,2319.27
1453,125,2316.97
1462,125,2312.91
1465,125,2313.92
1472,125,2310.91
1473,125,2314.97
1519,125,2312.91
1528,125,2312.28
1529,125,2312.91
1531,125,2312.9
1544,125,2312.91
1550,125,2790.12
1561,125,2312.91
1603,125,2312.91
1611,125,2316.21
1630,125,2312.37
1638,125,2311.04
1640,125,2311.34
1650,125,2313.59
1663,125,2312.17
1675,125,2317.96
1677,125,2318.84
1683,125,2312.91
1691,125,2312.91
1708,125,2319.87
1711,125,2316.86
1722,125,2313.07
1731,125,2318.38
1744,125,2312.9
1750,125,2311.11
1770,125,2312.91
1785,125,2318.06
1788,125,2314.61
1810,125,2314.39
1813,125,2312.91
1831,125,2381.61
1836,125,2312.91
1840,125,2314.97
1847,125,2319.62
1850,125,2312.9
1866,125,2315.73
1875,125,2317.89
1924,125,2315.84
1927,125,2312.91
1932,125,2790.12
1934,125,2312.33
1957,125,2312.91
1964,125,2312.3
1990,125,2311.65
2009,125,2312.3
2019,125,2316.58
2041,125,2316.17
2044,125,2317.42
2045,125,2312.91
2048,125,2312.91
2082,125,2315.53
2115,125,2313.83
2116,125,2311.23
2143,125,2317.55
2148,125,2316.82
2173,125,2313.73
2182,125,2319.31
2208,125,2318.5
2211,125,2312.91
2244,125,2314.48
2295,125,2318.45
2307,125,2317.12
2337,125,2312.9
2339,125,2317.56
2351,125,2313.12
2363,125,2315.06
2364,125,2312.91
2367,125,2312.46
2377,125,2146.97
2382,125,2314.77
2396,125,1347.24
2402,125,2312.91
2407,125,2317.89
2408,125,2313.59
