eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
8,150,1,1.5,1487.62,2228.25,0,0,52.4856
9,150,1,1.5,4227.35,-1412.5,0,0,143.415
11,150,1,1.5,-4696.98,-3381.5,0,0,35.6675
12,150,1,1.5,2684.68,1800.34,0,0,61.9239
27,150,1,1.5,3674.07,26.481,0,0,81.4285
28,150,1,1.5,-4885.3,3317.86,0,0,80.7879
30,150,1,1.5,4076.95,664.634,0,0,18.8678
31,150,1,1.5,2782.41,-1205.66,0,0,35.3339
37,150,1,1.5,3268.96,-3046.59,0,0,133.692
38,150,1,1.5,-4302.63,407.1,0,0,100.192
45,150,1,1.5,3169.91,3767.93,0,0,34.0537
47,150,1,1.5,-1271.66,-2560.63,0,0,55.2144
50,150,1,1.5,-3763.26,320.142,0,0,81.4886
55,150,1,1.5,1433.43,-774.912,0,0,84.8118
65,150,1,1.5,2846.13,-426.818,0,0,59.8908
81,150,1,1.5,-4760.59,1593.6,0,0,2.75973
82,150,1,1.5,150.506,-1058.88,0,0,4.96717
85,150,1,1.5,725.763,2674.06,0,0,43.2291
86,150,1,1.5,-4675.58,-591.921,0,0,10.6994
87,150,1,1.5,-2654.62,-2446.36,0,0,98.7115
90,150,1,1.5,-2482.57,3385.43,0,0,56.5387
108,150,1,1.5,-3720.31,-3922.48,0,0,117.867
115,150,1,1.5,-3243.87,17.0016,0,0,138.803
121,150,1,1.5,4072.88,4735.97,0,0,87.5358
126,150,1,1.5,-3282.9,-2844.43,694.199,98.5497,60.4678
133,150,1,1.5,-4704.61,-2203.27,0,0,8.92519
141,150,1,1.5,185.64,1954.14,0,0,50.8172
150,150,1,1.5,-4099.79,2984.82,0,0,71.7117
160,150,1,1.5,-2701.76,-2746,0,0,22.5348
177,150,1,1.5,497.928,-1738.88,0,0,17.5411
178,150,1,1.5,-3609.4,-4575.48,0,0,72.9092
183,150,1,1.5,-4311.49,2557.8,0,0,15.7976
189,150,1,1.5,4291.44,3254.2,0,0,123.889
197,150,1,1.5,4149.11,2445.51,0,0,59.2925
198,150,1,1.5,299.915,1224.92,0,0,147.732
200,150,1,1.5,525.643,4427.89,0,0,141.657
206,150,1,1.5,-670.588,2409.94,0,0,47.9578
208,150,1,1.5,-4646.33,-3334.8,0,0,98.9999
210,150,1,1.5,-4586.76,-2120.62,0,0,96.0506
216,150,1,1.5,-4533.83,-338.766,0,0,82.7106
228,150,1,1.5,1535.65,1987.11,0,0,57.4211
232,150,1,1.5,-1260.62,-4688.83,0,0,63.1384
240,150,1,1.5,1532.19,-100.281,0,0,102.885
250,150,1,1.5,-4699.16,374.209,0,0,47.1062
251,150,1,1.5,-1859.09,3617.27,0,0,57.1923
253,150,1,1.5,-1125.2,1637.54,0,0,87.6704
261,150,1,1.5,2209.87,629.649,0,0,119.902
270,150,1,1.5,-3592.42,4189.88,0,0,116.461
289,150,1,1.5,-282.782,-4834.27,0,0,48.5355
291,150,1,1.5,596.658,4017.64,0,0,126.056
295,150,1,1.5,-4293.01,2592.6,0,0,90.5502
301,150,1,1.5,-3633.63,-3366.31,0,0,37.3287
303,150,1,1.5,-2314.34,1081.96,0,0,72.1444
309,150,1,1.5,-4873.72,-4868.4,0,0,109.935
310,150,1,1.5,4368.54,3498.28,0,0,31.153
312,150,1,1.5,-4697.17,4185.53,0,0,93.63
323,150,1,1.5,-3596.48,-352.787,0,0,5.16372
325,150,1,1.5,-2771.29,4805.16,0,0,113.983
328,150,1,1.5,-4881.19,-2638.31,0,0,124.043
330,150,1,1.5,-2205.7,2361.06,0,0,44.9757
333,150,1,1.5,-2338.2,-3276.82,0,0,4.66164
339,150,1,1.5,-460.211,2106.98,0,0,97.4701
341,150,1,1.5,2035.15,4722.72,0,0,88.4913
347,150,1,1.5,4384.94,-2426.34,0,0,68.0946
360,150,1,1.5,4226.9,-77.3078,0,0,9.34911
363,150,1,1.5,2844.92,-766.237,0,0,43.0303
364,150,1,1.5,-677.946,-4607.63,0,0,43.4232
365,150,1,1.5,4158.06,-3242.76,0,0,146.727
367,150,1,1.5,-2590.56,-3419.55,0,0,42.7473
374,150,1,1.5,3902.08,3836.3,0,0,104.774
375,150,1,1.5,-748.634,-3685.09,0,0,97.7955
377,150,1,1.5,-3550.92,4024.8,0,0,16.0567
385,150,1,1.5,-954.339,-2640.25,0,0,63.2511
401,150,1,1.5,4911.47,4600.96,0,0,144.481
406,150,1,1.5,-1173.72,-569.155,0,0,73.4348
407,150,1,1.5,-1471.86,3848.65,0,0,130.369
411,150,1,1.5,-3797.86,2604.82,0,0,103.24
420,150,1,1.5,4486.3,-4613.3,0,0,118.007
427,150,1,1.5,4164.83,-4582.38,0,0,95.1098
434,150,1,1.5,1306.22,-4341.95,0,0,83.2807
440,150,1,1.5,306.433,-3642.05,0,0,31.923
442,150,1,1.5,-4307.42,3564.36,0,0,69.6057
452,150,1,1.5,-185.34,-3905.13,0,0,88.8274
458,150,1,1.5,4109.07,125.884,0,0,41.0774
459,150,1,1.5,908.162,4487,0,0,62.5858
