eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
318,2,1,1.5,1378.21,1607.68,0,0,1.22178
324,2,1,1.5,-3492.03,2987.22,0,0,1.97651
2480,2,1,1.5,4361.28,4898.05,0,0,0.0877232
2995,2,1,1.5,4922.43,-1008.08,0,0,1.46312
3299,2,1,1.5,-3138.07,4382.84,0,0,0.0410612
3418,2,1,1.5,-606.384,-2908.65,0,0,1.71528
4028,2,1,1.5,367.593,-1253.5,0,0,1.80278
4164,2,1,1.5,4129.65,2274.39,0,0,0.849646
4652,2,1,1.5,-1692.47,3.52507,0,0,0.0615604
6466,2,1,1.5,1140.4,-3342.28,0,0,0.528814
6689,2,1,1.5,-2274.76,-4069.06,0,0,1.75811
8159,2,1,1.5,-2330.96,347.717,0,0,0.974883
8196,2,1,1.5,-0.398536,-3584.62,0,0,0.557317
8558,2,1,1.5,-1366.33,4656.5,0,0,0.30998
9508,2,1,1.5,-2203.79,-3938.3,0,0,1.93439
10158,2,1,1.5,-2923.15,3863.15,0,0,0.329932
10426,2,1,1.5,-1466.33,2626.35,0,0,0.188485
10564,2,1,1.5,-192.598,943.416,0,0,0.040547
10968,2,1,1.5,817.996,4498.82,0,0,1.83326
11488,2,1,1.5,-2167.72,1522.07,0,0,0.615173
11510,2,1,1.5,428.249,4170.32,0,0,0.106955
11719,2,1,1.5,3464.13,3914.64,0,0,0.321836
12483,2,1,1.5,-2185.43,2063.46,0,0,1.96933
12632,2,1,1.5,-3372.6,4556.48,0,0,1.51856
12673,2,1,1.5,-1084.5,4189.06,0,0,1.72539
13764,2,1,1.5,1822.24,-715.559,0,0,0.802335
14495,2,1,1.5,-1864.17,-3646.46,0,0,1.98257
16579,2,1,1.5,-1940.57,2833.4,0,0,1.38207
17180,2,1,1.5,-4979.63,-2176.4,0,0,0.699629
18517,2,1,1.5,1482.84,2009.71,0,0,1.11884
18587,2,1,1.5,-4064.48,1431.53,0,0,1.1754
19297,2,1,1.5,2376.52,706.411,0,0,1.00682
19437,2,1,1.5,2271.54,-4547.26,0,0,1.11623
20805,2,1,1.5,801.416,-62.9395,0,0,1.08009
20874,2,1,1.5,-1540.47,-211.22,0,0,1.1057
21101,2,1,1.5,3073.8,854.416,0,0,1.0779
21104,2,1,1.5,-4036.75,-2042.23,0,0,1.82223
21206,2,1,1.5,-837.892,-2882.53,0,0,1.38822
21439,2,1,1.5,-3923.82,-1323.93,0,0,1.73556
21870,2,1,1.5,2871.63,-1059.75,0,0,0.121398
21913,2,1,1.5,936.649,-1826.02,0,0,1.23402
21924,2,1,1.5,-3859.65,4640.2,0,0,0.906227
22101,2,1,1.5,4869.75,-1620.06,0,0,0.809517
22279,2,1,1.5,1467.61,384.963,0,0,1.81202
22753,2,1,1.5,2152,-1267.7,0,0,0.507606
23265,2,1,1.5,4382.41,4484.89,0,0,1.93637
23637,2,1,1.5,-2110.77,3304.57,0,0,0.883688
23869,2,1,1.5,2025.36,-3422.03,0,0,1.66595
24490,2,1,1.5,2958.46,-551.236,0,0,0.831371
24791,2,1,1.5,4189.44,-3328.05,0,0,0.0588444
24873,2,1,1.5,-4333.71,3306.87,0,0,0.00764255
25261,2,1,1.5,931.87,2012.3,0,0,0.357042
25395,2,1,1.5,-336.874,-4141.74,0,0,0.695608
25518,2,1,1.5,4181.96,4034.73,0,0,1.6465
25775,2,1,1.5,-4737.79,945.67,0,0,1.33881
25784,2,1,1.5,-3488.01,323.613,0,0,0.0887851
25821,2,1,1.5,845.58,3482.43,0,0,0.08379
25868,2,1,1.5,3249.67,3589.48,0,0,1.43018
26385,2,1,1.5,3008.93,-1842.83,0,0,0.32257
26547,2,1,1.5,-506.292,-1937.64,0,0,0.770034
26790,2,1,1.5,-3014.65,4197.04,0,0,1.0178
27684,2,1,1.5,-232.054,-1733.78,0,0,1.23143
28514,2,1,1.5,-4072.93,1127.33,0,0,1.43762
28536,2,1,1.5,383.993,1183.62,0,0,1.15082
29042,2,1,1.5,1241.41,1113.28,0,0,1.25085
29681,2,1,1.5,-3577.58,-1075.86,0,0,1.57711
29981,2,1,1.5,1754.95,-4707.77,0,0,1.66068
30995,2,1,1.5,3524.6,2793.36,0,0,1.11566
31095,2,1,1.5,-3493.39,-4237.75,0,0,1.56978
31236,2,1,1.5,-860.368,643.842,0,0,0.83322
31240,2,1,1.5,-4274.32,2587.69,0,0,1.59766
31939,2,1,1.5,-2578.01,344.621,0,0,1.29995
33053,2,1,1.5,1501.72,3144.52,0,0,0.818017
33078,2,1,1.5,-2482.75,1830.53,0,0,1.80192
33293,2,1,1.5,-1400.23,-2087.88,0,0,1.76459
33601,2,1,1.5,-4801.23,2699.79,0,0,0.693909
34339,2,1,1.5,-3637.73,-1198.04,0,0,1.17527
34522,2,1,1.5,3691.21,1775.02,0,0,1.33145
34966,2,1,1.5,-3446.99,-2339.94,0,0,1.68181
35490,2,1,1.5,-3390.54,-3679.4,0,0,0.908965
35851,2,1,1.5,1642.94,-2616.85,0,0,1.75316
35886,2,1,1.5,1269.45,-2807.38,0,0,1.7161
35888,2,1,1.5,3408.31,423.016,0,0,1.1766
36253,2,1,1.5,-4644.58,3949.67,0,0,0.852714
36492,2,1,1.5,4894.25,-3692.51,0,0,1.46956
36977,2,1,1.5,492.08,-1527.48,0,0,1.62335
37319,2,1,1.5,-358.47,-147.697,0,0,0.405326
39085,2,1,1.5,-1741.98,-2522.15,0,0,1.95658
41062,2,1,1.5,3988.32,2309.38,0,0,0.819428
41863,2,1,1.5,-3385.03,-3081.85,0,0,0.724445
42766,2,1,1.5,-2398.34,171.084,0,0,0.00711198
42913,2,1,1.5,-481.724,-1512.19,0,0,0.967451
43384,2,1,1.5,1197.39,-2176.78,0,0,0.532983
43540,2,1,1.5,-2319.71,3463.96,0,0,1.48874
46479,2,1,1.5,1492.79,-44.9952,0,0,1.66761
46979,2,1,1.5,-4727.63,-1728.79,0,0,0.171629
47070,2,1,1.5,4207.21,-4593.48,0,0,0.414759
47650,2,1,1.5,154.221,2116.17,0,0,1.94852
47698,2,1,1.5,-3893.7,4426.59,0,0,0.148934
48767,2,1,1.5,-1821.48,2236.76,0,0,1.56388
49213,2,1,1.5,114.833,-2984.38,0,0,0.967215
49550,2,1,1.5,-4345.66,-2180.3,0,0,1.42825
50287,2,1,1.5,-3409.47,-4391.5,0,0,1.05979
50719,2,1,1.5,2552.34,-4091.87,0,0,0.179615
50854,2,1,1.5,1523.19,-25.6898,0,0,1.17116
51001,2,1,1.5,2424.63,2899.15,0,0,1.76323
51024,2,1,1.5,-2603.75,2866.79,0,0,1.19858
53543,2,1,1.5,3336.89,-3994.69,0,0,0.361145
55718,2,1,1.5,1753.96,-1151.09,0,0,1.59473
56069,2,1,1.5,261.473,-3044.58,0,0,1.38693
56412,2,1,1.5,-3823.87,637.847,0,0,1.97516
56949,2,1,1.5,3505.69,-181.839,0,0,1.47151
57264,2,1,1.5,2661.52,-3966.41,0,0,1.10367
57577,2,1,1.5,4150.79,-3537.98,0,0,1.66829
57771,2,1,1.5,-3184.23,2620.06,0,0,0.414285
58528,2,1,1.5,-4127.43,-1802.56,0,0,0.274696
59330,2,1,1.5,4316.61,-148.374,0,0,1.49761
59743,2,1,1.5,1540.64,3495.73,0,0,1.43893
59797,2,1,1.5,2177.16,512.532,0,0,1.22193
59812,2,1,1.5,-758.643,-3596.41,0,0,0.287986
60756,2,1,1.5,4488.87,-1238.25,0,0,0.025144
60887,2,1,1.5,-2768.55,3837.79,0,0,0.740521
61214,2,1,1.5,834.55,1202.62,0,0,1.8085
61248,2,1,1.5,-1698.45,4091.15,0,0,1.74221
61770,2,1,1.5,-349.994,-3146.8,0,0,0.562209
61792,2,1,1.5,-1928.69,-4920.07,0,0,0.299299
62007,2,1,1.5,-4010.87,-2302.97,0,0,1.1391
63165,2,1,1.5,4957.38,16.3378,0,0,1.12196
63285,2,1,1.5,123.676,-100.624,0,0,1.63933
63562,2,1,1.5,-3356.33,-1638.56,0,0,1.01604
64683,2,1,1.5,822.438,-548.472,0,0,0.793917
65541,2,1,1.5,602.307,-2737.79,0,0,1.9429
65601,2,1,1.5,-4951.63,-1177.1,0,0,1.04844
65611,2,1,1.5,-451.99,4077.6,0,0,0.127441
65974,2,1,1.5,-2675.33,4989.84,0,0,1.45258
66096,2,1,1.5,-4411.89,2924.9,0,0,1.56724
66776,2,1,1.5,-3855.53,-1579.6,0,0,0.883577
67438,2,1,1.5,2688.97,1805.77,0,0,0.88072
67790,2,1,1.5,3620.55,-4003.38,0,0,0.412193
67802,2,1,1.5,4074.67,-729.941,0,0,0.103423
68959,2,1,1.5,-299.784,968.173,0,0,1.63191
68992,2,1,1.5,3044.69,-4836.78,0,0,0.373657
69257,2,1,1.5,907.736,3638.52,0,0,0.69568
70602,2,1,1.5,4504.07,-1296.7,0,0,0.254949
70660,2,1,1.5,-3264.87,4181.65,0,0,1.85624
71685,2,1,1.5,-3681.11,-3254.74,0,0,1.11556
72365,2,1,1.5,449.904,1764.83,0,0,0.460916
72568,2,1,1.5,-3626.2,1779.37,0,0,0.32547
72610,2,1,1.5,2657.46,-2980.44,0,0,0.358608
72997,2,1,1.5,3348.48,751.002,0,0,0.666117
73533,2,1,1.5,-1422.39,984.858,0,0,1.43639
75428,2,1,1.5,-4495.02,-2398.01,0,0,1.6918
76290,2,1,1.5,3001.66,-3959.51,0,0,0.290009
76717,2,1,1.5,2025.6,3105.55,0,0,0.561351
76986,2,1,1.5,-2541.96,-612.958,0,0,1.91771
77390,2,1,1.5,-762.041,2709.82,0,0,0.0916787
77429,2,1,1.5,4721.07,930.06,0,0,0.172224
77503,2,1,1.5,753.707,2355.69,0,0,0.273636
77929,2,1,1.5,-1618.7,1008.32,0,0,0.781958
78118,2,1,1.5,-577.292,2677.56,0,0,0.777951
79507,2,1,1.5,-4462.54,2490.74,0,0,1.41501
80438,2,1,1.5,-4514.1,-1261.97,0,0,1.53571
80464,2,1,1.5,-888.054,2788.33,0,0,1.21146
81022,2,1,1.5,-951.331,4531.53,0,0,0.138532
81235,2,1,1.5,-548.382,3512.78,0,0,0.508678
81694,2,1,1.5,1814.18,-3157.75,0,0,0.0682205
81760,2,1,1.5,-4540.57,-4353.33,0,0,1.09825
81920,2,1,1.5,4795.67,-159.879,0,0,1.71894
82155,2,1,1.5,-4665.21,4126.1,0,0,1.4819
82180,2,1,1.5,2689.53,4271.89,0,0,0.870674
83148,2,1,1.5,3217.22,-3915.07,0,0,1.30602
83363,2,1,1.5,3825.63,1301.53,0,0,1.52567
83770,2,1,1.5,-1188.18,4504.85,0,0,1.22389
84028,2,1,1.5,4981.54,1376.76,0,0,0.815158
84455,2,1,1.5,-3292.39,-1981.51,0,0,0.0512129
84735,2,1,1.5,3315.06,-2569.21,0,0,1.81338
85008,2,1,1.5,1465.35,948.749,0,0,0.105845
85436,2,1,1.5,-661.815,4882.65,0,0,1.45714
86014,2,1,1.5,-4188.09,-2398.99,0,0,1.8568
87628,2,1,1.5,2820.01,1135.92,0,0,0.45846
87901,2,1,1.5,4661.8,-2223.26,0,0,0.805598
88332,2,1,1.5,4827.35,3208.08,0,0,1.36567
89191,2,1,1.5,3133.06,-1346.56,0,0,0.959141
89373,2,1,1.5,3006.65,2291.41,0,0,1.49198
89633,2,1,1.5,-3124.45,1174.17,0,0,1.18988
89737,2,1,1.5,-1373.9,494.791,0,0,0.430499
89861,2,1,1.5,455.223,2477.44,0,0,0.110162
90188,2,1,1.5,-3600.96,-159.061,0,0,0.157456
90627,2,1,1.5,-4282.26,290.96,0,0,1.95763
91601,2,1,1.5,-1947.25,-2305.31,0,0,0.990117
91985,2,1,1.5,1262.99,-1224.96,0,0,1.53375
92458,2,1,1.5,287.997,-3394.67,0,0,1.90252
93907,2,1,1.5,2472.64,2948.67,0,0,1.75396
93949,2,1,1.5,-732.995,-41.5795,0,0,0.511657
93992,2,1,1.5,909.448,4932.52,0,0,1.95949
94051,2,1,1.5,-234.36,-909.696,0,0,0.354475
95024,2,1,1.5,-4164.93,4905.49,0,0,0.833134
95533,2,1,1.5,-2966.46,-4492.36,0,0,0.163881
95653,2,1,1.5,1998.3,3228.37,0,0,0.546088
96919,2,1,1.5,2598.44,-3631.66,0,0,0.000944751
97269,2,1,1.5,4344.61,-3447.54,0,0,1.03325
98174,2,1,1.5,-2841.49,-1019.45,0,0,0.356571
98329,2,1,1.5,-789.435,3681.8,0,0,0.147575
98339,2,1,1.5,-948.754,-4562.09,0,0,1.49152
98551,2,1,1.5,-3391.93,-4797.37,0,0,0.739302
98637,2,1,1.5,4508.46,3182.41,0,0,1.24705
98871,2,1,1.5,-777.469,-4658.1,0,0,0.231548
99497,2,1,1.5,-3168.95,3349.36,0,0,1.81318
99633,2,1,1.5,-1942.36,-945.641,0,0,0.896666
