eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
4,400,1,1.5,1497.46,1408.66,0,0,56.2064
7,400,1,1.5,-211.548,2510.07,0,0,175.192
10,400,1,1.5,-2181.66,1235.82,0,0,26.0704
18,400,1,1.5,-607.788,3834.47,0,0,289.774
19,400,1,1.5,877.444,3787.21,0,0,245.427
20,400,1,1.5,-157.384,-4751.92,0,0,319.038
26,400,1,1.5,4575.18,-4686.75,0,0,11.9827
30,400,1,1.5,764.599,303.962,0,0,191.888
31,400,1,1.5,3706.66,-3538.76,-92.4494,91.864,325.45
32,400,1,1.5,3818.97,3478.79,0,0,305.825
40,400,1,1.5,-761.046,-2768.03,0,0,190.453
51,400,1,1.5,930.247,-3749.12,0,0,64.0125
58,400,1,1.5,-1855.71,3133.63,0,0,23.3841
59,400,1,1.5,2808.55,-3186.32,0,0,44.7224
62,400,1,1.5,-3239.16,1726.66,0,0,0.839728
64,400,1,1.5,-3178.58,-3494.27,0,0,290.19
69,400,1,1.5,-1594.86,3537.05,0,0,335.436
70,400,1,1.5,-4256.78,-325.071,0,0,44.2901
74,400,1,1.5,-3430.96,4340.22,0,0,61.8016
76,400,1,1.5,1331.27,820.108,0,0,60.5712
80,400,1,1.5,211.587,3117.27,0,0,212.668
81,400,1,1.5,2908.39,2488.07,0,0,144.204
82,400,1,1.5,3579.25,-4768.89,0,0,345.909
86,400,1,1.5,2542.8,4552.97,0,0,212.697
87,400,1,1.5,-315.111,-4332.65,0,0,165.093
89,400,1,1.5,1361.6,-621.329,0,0,265.793
90,400,1,1.5,-2596.11,4585.9,0,0,188.973
94,400,1,1.5,2865.3,3820.04,0,0,202.271
97,400,1,1.5,4936.15,2650.47,0,0,41.5837
98,400,1,1.5,2660.35,4367.47,0,0,366.037
103,400,1,1.5,-1256.31,-4718.35,0,0,77.314
108,400,1,1.5,20.5925,1355.97,0,0,6.51728
109,400,1,1.5,3306.92,-3593.41,0,0,272.65
114,400,1,1.5,-625.606,-3377.86,0,0,121.012
117,400,1,1.5,2230.94,-1760,0,0,226.963
121,400,1,1.5,-918.073,140.699,0,0,157.279
128,400,1,1.5,861.745,-2386.83,0,0,217.067
129,400,1,1.5,-1988.91,-4085.22,0,0,207.734
131,400,1,1.5,1034.24,-1067.39,0,0,55.1732
133,400,1,1.5,-3476.53,2261.48,0,0,315.264
134,400,1,1.5,1527.28,119.635,0,0,344.345
141,400,1,1.5,-1317.01,3059.48,0,0,203.073
144,400,1,1.5,2858.15,-2494.77,0,0,289.679
150,400,1,1.5,-4226.39,50.0552,0,0,59.3233
