eventID,thickness_um,bn_wt,zns_wt,capture_x_um,capture_y_um,corr_x_um,corr_y_um,depth_um
4,70,1,1.5,188.162,-898.854,0,0,38.1548
6,70,1,1.5,-1079.41,-4772.53,0,0,54.0381
13,70,1,1.5,-311.596,-125.972,0,0,55.3097
18,70,1,1.5,2550.51,-2545.72,0,0,53.9815
32,70,1,1.5,4765.27,-3197.47,0,0,20.2329
49,70,1,1.5,1117.27,4030.14,0,0,22.082
54,70,1,1.5,4170.99,4782.41,0,0,10.689
65,70,1,1.5,-3536.35,772.236,0,0,10.1698
70,70,1,1.5,2253.53,-3546.66,0,0,19.0105
90,70,1,1.5,-4613.74,-1359.4,0,0,68.6492
138,70,1,1.5,-1429.22,1973.91,0,0,46.5536
159,70,1,1.5,-3604.61,-63.9318,0,0,22.79
160,70,1,1.5,3088.66,-884.603,0,0,57.8859
190,70,1,1.5,397.204,1974.71,0,0,24.5792
218,70,1,1.5,-4893.73,-4425.19,0,0,9.698
234,70,1,1.5,-1269.14,-811.666,0,0,24.4377
245,70,1,1.5,1460.42,-3483.31,0,0,13.3097
264,70,1,1.5,4472.75,-3012.41,0,0,62.4675
268,70,1,1.5,-3270.15,-2560.73,0,0,42.6361
269,70,1,1.5,-1802.47,-2718.34,0,0,28.6328
278,70,1,1.5,3713.93,4879.2,0,0,5.03318
292,70,1,1.5,163.418,2916.59,0,0,30.5235
301,70,1,1.5,-4113.98,-4036.58,0,0,65.5565
312,70,1,1.5,-2786.61,-1119.87,0,0,12.0095
329,70,1,1.5,955.273,3471.87,0,0,19.1533
333,70,1,1.5,2011.1,-4469.84,0,0,3.97563
336,70,1,1.5,2320.95,-2849.74,0,0,15.4468
339,70,1,1.5,-916.144,-3182.12,0,0,50.5207
343,70,1,1.5,-1675.17,-3537.27,0,0,43.6998
396,70,1,1.5,3500.65,4300.84,0,0,45.6972
400,70,1,1.5,478.144,-886.571,0,0,23.2415
449,70,1,1.5,-4260.98,-2014.87,0,0,54.7572
468,70,1,1.5,-3463.47,-2755.81,0,0,18.3868
510,70,1,1.5,1101.17,-4590.92,0,0,22.365
526,70,1,1.5,-4159.02,-339.798,0,0,51.2859
533,70,1,1.5,1242.86,-1208.67,0,0,59.8901
534,70,1,1.5,-3455.37,986.841,0,0,3.7224
535,70,1,1.5,-112.949,4022.92,0,0,47.2346
547,70,1,1.5,4765.76,-502.656,0,0,10.0698
